,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,202111080CHI,9.1,25.1,1st quarter,11:35.0,James Harden,BRK,False,3-pointer,26,0-0,'CHI',tied
1,1,1,202111080CHI,13.2,27.2,1st quarter,11:01.0,Kevin Durant,BRK,True,3-pointer,26,3-3,'CHI',tied
2,2,2,202111080CHI,23.1,29.5,1st quarter,10:26.0,Blake Griffin,BRK,False,3-pointer,26,3-3,'CHI',tied
3,3,3,202111080CHI,38.2,23.6,1st quarter,9:57.0,Joe Harris,BRK,False,3-pointer,25,3-3,'CHI',tied
4,4,4,202111080CHI,33.3,27.4,1st quarter,9:11.0,James Harden,BRK,True,3-pointer,26,6-7,'CHI',trails
5,5,5,202111080CHI,31.9,27.7,1st quarter,8:23.0,Kevin Durant,BRK,False,3-pointer,26,6-11,'CHI',trails
6,6,6,202111080CHI,42.4,22.3,1st quarter,7:33.0,Joe Harris,BRK,True,3-pointer,27,11-16,'CHI',trails
7,7,7,202111080CHI,37.7,25.3,1st quarter,7:06.0,James Harden,BRK,True,3-pointer,26,14-16,'CHI',trails
8,8,8,202111080CHI,24.7,11.8,1st quarter,6:14.0,Kevin Durant,BRK,False,2-pointer,9,16-18,'CHI',trails
9,9,9,202111080CHI,30.3,4.1,1st quarter,5:24.0,Bruce Brown,BRK,False,2-pointer,6,18-22,'CHI',trails
10,10,10,202111080CHI,21.0,22.1,1st quarter,4:50.0,Kevin Durant,BRK,True,2-pointer,19,20-22,'CHI',trails
11,11,11,202111080CHI,22.6,5.3,1st quarter,3:42.0,DeAndre' Bembry,BRK,True,2-pointer,3,22-26,'CHI',trails
12,12,12,202111080CHI,18.7,25.3,1st quarter,3:04.0,LaMarcus Aldridge,BRK,False,2-pointer,23,22-28,'CHI',trails
13,13,13,202111080CHI,47.6,1.7,1st quarter,2:29.0,LaMarcus Aldridge,BRK,True,3-pointer,24,25-28,'CHI',trails
14,14,14,202111080CHI,43.7,20.0,1st quarter,2:01.0,Patty Mills,BRK,False,3-pointer,26,25-28,'CHI',trails
