,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,200102150DAL,24.0,5.0,1st quarter,11:44.0,Chucky Brown,CLE,True,2-pointer,0,2-0,'DAL',leads
1,1,1,200102150DAL,11.0,2.1,1st quarter,11:01.0,Clarence Weatherspoon,CLE,False,2-pointer,13,2-2,'DAL',tied
2,2,2,200102150DAL,14.6,19.4,1st quarter,9:56.0,Andre Miller,CLE,True,2-pointer,17,6-4,'DAL',leads
3,3,3,200102150DAL,21.7,10.5,1st quarter,9:17.0,Cedric Henderson,CLE,False,2-pointer,6,6-6,'DAL',tied
4,4,4,200102150DAL,29.6,20.0,1st quarter,9:15.0,Chucky Brown,CLE,False,2-pointer,16,6-6,'DAL',tied
5,5,5,200102150DAL,24.0,5.0,1st quarter,8:28.0,Andre Miller,CLE,True,2-pointer,0,8-8,'DAL',tied
6,6,6,200102150DAL,35.9,5.4,1st quarter,8:04.0,Cedric Henderson,CLE,True,2-pointer,12,11-8,'DAL',leads
7,7,7,200102150DAL,12.5,5.9,1st quarter,7:39.0,Cedric Henderson,CLE,True,2-pointer,12,13-8,'DAL',leads
8,8,8,200102150DAL,4.7,21.0,1st quarter,6:35.0,Trajan Langdon,CLE,False,3-pointer,25,13-10,'DAL',leads
9,9,9,200102150DAL,33.8,18.7,1st quarter,5:57.0,Andre Miller,CLE,False,2-pointer,17,13-12,'DAL',leads
10,10,10,200102150DAL,38.0,5.4,1st quarter,5:36.0,Cedric Henderson,CLE,True,2-pointer,14,15-14,'DAL',leads
11,11,11,200102150DAL,23.2,16.6,1st quarter,5:09.0,Chucky Brown,CLE,False,2-pointer,12,15-17,'DAL',trails
12,12,12,200102150DAL,24.0,5.0,1st quarter,4:42.0,Clarence Weatherspoon,CLE,False,2-pointer,0,15-19,'DAL',trails
13,13,13,200102150DAL,21.7,15.6,1st quarter,3:24.0,Cedric Henderson,CLE,False,2-pointer,11,15-21,'DAL',trails
