,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,200506210SAS,29.2,9.5,1st quarter,11:48.0,Richard Hamilton,DET,False,2-pointer,7,0-0,'SAS',tied
1,1,1,200506210SAS,20.2,6.2,1st quarter,11:18.0,Rasheed Wallace,DET,False,2-pointer,4,0-3,'SAS',trails
2,2,2,200506210SAS,22.7,8.1,1st quarter,11:13.0,Ben Wallace,DET,True,2-pointer,3,2-3,'SAS',trails
3,3,3,200506210SAS,24.5,5.7,1st quarter,10:56.0,Tayshaun Prince,DET,True,2-pointer,1,4-3,'SAS',leads
4,4,4,200506210SAS,26.0,18.5,1st quarter,10:18.0,Tayshaun Prince,DET,False,2-pointer,14,4-3,'SAS',leads
5,5,5,200506210SAS,23.8,4.7,1st quarter,9:47.0,Rasheed Wallace,DET,True,2-pointer,0,6-5,'SAS',leads
6,6,6,200506210SAS,25.8,5.3,1st quarter,9:05.0,Chauncey Billups,DET,False,2-pointer,2,6-5,'SAS',leads
7,7,7,200506210SAS,36.1,11.1,1st quarter,8:19.0,Rasheed Wallace,DET,True,2-pointer,14,8-7,'SAS',leads
8,8,8,200506210SAS,11.5,5.8,1st quarter,7:43.0,Rasheed Wallace,DET,False,2-pointer,13,8-7,'SAS',leads
9,9,9,200506210SAS,22.2,30.0,1st quarter,7:04.0,Rasheed Wallace,DET,False,3-pointer,25,8-9,'SAS',trails
10,10,10,200506210SAS,23.4,4.9,1st quarter,6:39.0,Chauncey Billups,DET,False,2-pointer,1,8-9,'SAS',trails
11,11,11,200506210SAS,0.7,9.6,1st quarter,6:34.0,Tayshaun Prince,DET,False,3-pointer,24,8-9,'SAS',trails
12,12,12,200506210SAS,3.3,16.8,1st quarter,6:10.0,Richard Hamilton,DET,True,3-pointer,24,11-9,'SAS',leads
13,13,13,200506210SAS,16.0,16.4,1st quarter,5:39.0,Richard Hamilton,DET,False,2-pointer,14,11-9,'SAS',leads
14,14,14,200506210SAS,24.5,6.7,1st quarter,5:23.0,Rasheed Wallace,DET,True,2-pointer,2,13-9,'SAS',leads
15,15,15,200506210SAS,16.5,27.7,1st quarter,4:34.0,Chauncey Billups,DET,True,3-pointer,24,16-11,'SAS',leads
16,16,16,200506210SAS,25.1,11.1,1st quarter,3:57.0,Richard Hamilton,DET,True,2-pointer,6,18-14,'SAS',leads
17,17,17,200506210SAS,40.9,7.6,1st quarter,2:59.0,Antonio McDyess,DET,False,2-pointer,17,18-14,'SAS',leads
18,18,18,200506210SAS,28.9,6.3,1st quarter,2:19.0,Richard Hamilton,DET,False,2-pointer,5,18-16,'SAS',leads
19,19,19,200506210SAS,24.1,12.9,1st quarter,2:08.0,Richard Hamilton,DET,False,2-pointer,8,18-16,'SAS',leads
20,20,20,200506210SAS,13.7,27.0,1st quarter,1:24.0,Chauncey Billups,DET,True,3-pointer,24,21-19,'SAS',leads
21,21,21,200506210SAS,24.1,5.1,1st quarter,0:59.9,Tayshaun Prince,DET,True,2-pointer,0,23-19,'SAS',leads
22,22,22,200506210SAS,24.3,7.0,1st quarter,0:22.9,Ben Wallace,DET,False,2-pointer,2,23-21,'SAS',leads
23,23,23,200506210SAS,41.1,9.3,2nd quarter,10:54.0,Tayshaun Prince,DET,True,2-pointer,18,26-25,'SAS',leads
24,24,24,200506210SAS,35.5,13.7,2nd quarter,10:20.0,Antonio McDyess,DET,True,2-pointer,14,28-25,'SAS',leads
