,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,200203110ATL,36.9,8.8,1st quarter,11:43.0,Gilbert Arenas,GSW,False,2-pointer,13,0-0,'GSW',tied
1,1,1,200203110ATL,24.0,5.0,1st quarter,11:40.0,Antawn Jamison,GSW,True,2-pointer,0,2-0,'GSW',leads
2,2,2,200203110ATL,9.9,6.5,1st quarter,11:09.0,Jason Richardson,GSW,False,2-pointer,14,2-2,'GSW',tied
3,3,3,200203110ATL,31.7,6.1,1st quarter,10:47.0,Antawn Jamison,GSW,True,2-pointer,8,4-2,'GSW',leads
4,4,4,200203110ATL,9.3,7.1,1st quarter,10:10.0,Danny Fortson,GSW,True,2-pointer,15,6-2,'GSW',leads
5,5,5,200203110ATL,10.6,7.1,1st quarter,9:01.0,Danny Fortson,GSW,False,2-pointer,14,6-4,'GSW',leads
6,6,6,200203110ATL,40.5,15.6,1st quarter,7:55.0,Antawn Jamison,GSW,False,2-pointer,20,8-6,'GSW',leads
7,7,7,200203110ATL,4.0,20.4,1st quarter,7:34.0,Jason Richardson,GSW,False,3-pointer,25,8-6,'GSW',leads
8,8,8,200203110ATL,24.0,5.0,1st quarter,7:28.0,Antawn Jamison,GSW,True,2-pointer,0,10-6,'GSW',leads
9,9,9,200203110ATL,24.0,5.0,1st quarter,6:53.0,Antawn Jamison,GSW,True,2-pointer,0,12-10,'GSW',leads
10,10,10,200203110ATL,24.0,5.0,1st quarter,5:56.0,Gilbert Arenas,GSW,False,2-pointer,0,13-12,'GSW',leads
11,11,11,200203110ATL,6.4,23.8,1st quarter,4:20.0,Jason Richardson,GSW,False,3-pointer,26,14-16,'GSW',trails
12,12,12,200203110ATL,24.0,5.0,1st quarter,3:47.0,Danny Fortson,GSW,False,2-pointer,0,14-18,'GSW',trails
13,13,13,200203110ATL,24.0,5.0,1st quarter,2:56.0,Gilbert Arenas,GSW,False,2-pointer,0,18-20,'GSW',trails
14,14,14,200203110ATL,24.0,5.0,1st quarter,2:55.0,Antawn Jamison,GSW,False,2-pointer,0,18-20,'GSW',trails
15,15,15,200203110ATL,0.2,5.0,1st quarter,2:49.0,Antawn Jamison,GSW,True,3-pointer,24,21-20,'GSW',leads
16,16,16,200203110ATL,24.0,5.0,1st quarter,2:09.0,Gilbert Arenas,GSW,False,2-pointer,0,21-20,'GSW',leads
17,17,17,200203110ATL,24.0,5.0,1st quarter,1:44.0,Bob Sura,GSW,True,2-pointer,0,23-23,'GSW',tied
18,18,18,200203110ATL,24.0,5.0,1st quarter,1:17.0,Danny Fortson,GSW,True,2-pointer,0,26-23,'GSW',leads
19,19,19,200203110ATL,17.3,24.4,1st quarter,0:44.5,Danny Fortson,GSW,True,2-pointer,21,28-25,'GSW',leads
20,20,20,200203110ATL,33.1,8.4,1st quarter,0:04.5,Bob Sura,GSW,False,2-pointer,10,28-27,'GSW',leads
21,21,21,200203110ATL,11.4,18.3,2nd quarter,10:41.0,Antawn Jamison,GSW,False,2-pointer,18,29-32,'GSW',trails
22,22,22,200203110ATL,24.0,5.0,2nd quarter,10:25.0,Antawn Jamison,GSW,False,2-pointer,0,29-32,'GSW',trails
23,23,23,200203110ATL,24.0,5.0,2nd quarter,9:24.0,Adonal Foyle,GSW,True,2-pointer,0,32-36,'GSW',trails
24,24,24,200203110ATL,9.3,22.1,2nd quarter,9:00.0,Larry Hughes,GSW,True,2-pointer,23,34-38,'GSW',trails
25,25,25,200203110ATL,36.3,5.4,2nd quarter,7:30.0,Troy Murphy,GSW,False,2-pointer,12,36-42,'GSW',trails
26,26,26,200203110ATL,9.3,7.8,2nd quarter,6:58.0,Bob Sura,GSW,False,2-pointer,15,36-44,'GSW',trails
27,27,27,200203110ATL,24.0,5.0,2nd quarter,6:34.0,Adonal Foyle,GSW,False,2-pointer,0,36-44,'GSW',trails
28,28,28,200203110ATL,15.8,5.4,2nd quarter,6:31.0,Adonal Foyle,GSW,True,2-pointer,8,38-44,'GSW',trails
29,29,29,200203110ATL,18.8,5.4,2nd quarter,6:06.0,Larry Hughes,GSW,False,2-pointer,5,38-44,'GSW',trails
30,30,30,200203110ATL,9.9,5.4,2nd quarter,5:43.0,Jason Richardson,GSW,False,2-pointer,14,38-46,'GSW',trails
31,31,31,200203110ATL,35.5,5.4,2nd quarter,3:59.0,Adonal Foyle,GSW,False,2-pointer,12,40-52,'GSW',trails
32,32,32,200203110ATL,28.7,30.5,2nd quarter,2:42.0,Gilbert Arenas,GSW,False,3-pointer,26,42-57,'GSW',trails
33,33,33,200203110ATL,23.9,14.9,2nd quarter,2:15.0,Troy Murphy,GSW,False,2-pointer,10,42-59,'GSW',trails
34,34,34,200203110ATL,32.5,19.4,2nd quarter,1:47.0,Troy Murphy,GSW,False,2-pointer,17,42-61,'GSW',trails
35,35,35,200203110ATL,24.0,5.0,2nd quarter,1:44.0,Gilbert Arenas,GSW,True,2-pointer,0,44-61,'GSW',trails
36,36,36,200203110ATL,34.0,8.4,2nd quarter,1:02.0,Jason Richardson,GSW,False,2-pointer,11,44-61,'GSW',trails
37,37,37,200203110ATL,12.9,6.1,2nd quarter,0:59.6,Danny Fortson,GSW,False,2-pointer,11,44-61,'GSW',trails
38,38,38,200203110ATL,24.0,5.0,2nd quarter,0:10.2,Gilbert Arenas,GSW,True,2-pointer,0,46-65,'GSW',trails
39,39,39,200203110ATL,12.1,11.6,3rd quarter,11:29.0,Jason Richardson,GSW,False,2-pointer,14,46-65,'GSW',trails
40,40,40,200203110ATL,34.8,9.5,3rd quarter,11:26.0,Erick Dampier,GSW,False,2-pointer,12,46-65,'GSW',trails
41,41,41,200203110ATL,24.0,5.0,3rd quarter,10:51.0,Jason Richardson,GSW,True,2-pointer,0,48-67,'GSW',trails
42,42,42,200203110ATL,29.6,9.5,3rd quarter,10:19.0,Antawn Jamison,GSW,True,2-pointer,7,50-69,'GSW',trails
43,43,43,200203110ATL,24.0,5.0,3rd quarter,9:08.0,Antawn Jamison,GSW,False,2-pointer,0,52-72,'GSW',trails
44,44,44,200203110ATL,24.0,5.0,3rd quarter,9:07.0,Danny Fortson,GSW,False,2-pointer,0,52-72,'GSW',trails
45,45,45,200203110ATL,8.5,7.8,3rd quarter,8:55.0,Jason Richardson,GSW,False,2-pointer,16,52-72,'GSW',trails
46,46,46,200203110ATL,28.7,9.9,3rd quarter,8:29.0,Danny Fortson,GSW,False,2-pointer,7,52-72,'GSW',trails
47,47,47,200203110ATL,11.4,7.8,3rd quarter,8:00.0,Danny Fortson,GSW,True,2-pointer,13,54-74,'GSW',trails
48,48,48,200203110ATL,24.0,5.0,3rd quarter,7:42.0,Jason Richardson,GSW,True,2-pointer,0,56-74,'GSW',trails
49,49,49,200203110ATL,40.5,5.4,3rd quarter,7:10.0,Antawn Jamison,GSW,False,2-pointer,17,57-76,'GSW',trails
50,50,50,200203110ATL,25.1,19.4,3rd quarter,6:41.0,Danny Fortson,GSW,False,2-pointer,14,57-76,'GSW',trails
51,51,51,200203110ATL,15.8,5.4,3rd quarter,6:14.0,Danny Fortson,GSW,True,2-pointer,8,60-78,'GSW',trails
52,52,52,200203110ATL,24.0,5.0,3rd quarter,5:41.0,Gilbert Arenas,GSW,True,2-pointer,0,62-78,'GSW',trails
53,53,53,200203110ATL,24.0,5.0,3rd quarter,5:04.0,Erick Dampier,GSW,True,2-pointer,0,64-81,'GSW',trails
54,54,54,200203110ATL,36.3,27.8,3rd quarter,4:30.0,Antawn Jamison,GSW,True,3-pointer,26,67-84,'GSW',trails
55,55,55,200203110ATL,24.0,5.0,3rd quarter,3:47.0,Bob Sura,GSW,True,2-pointer,0,69-86,'GSW',trails
56,56,56,200203110ATL,35.5,12.8,3rd quarter,1:34.0,Jason Richardson,GSW,True,2-pointer,14,74-93,'GSW',trails
