,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201802130DAL,27.6,22.5,1st quarter,11:40.0,Justin Jackson,SAC,False,2-pointer,19,0-0,'DAL',tied
1,1,1,201802130DAL,9.0,3.8,1st quarter,11:10.0,De'Aaron Fox,SAC,False,2-pointer,15,0-0,'DAL',tied
2,2,2,201802130DAL,35.2,18.6,1st quarter,10:26.0,Bogdan Bogdanović,SAC,False,2-pointer,19,0-3,'DAL',trails
3,3,3,201802130DAL,31.1,18.7,1st quarter,10:00.0,Zach Randolph,SAC,True,2-pointer,17,2-3,'DAL',trails
4,4,4,201802130DAL,24.2,4.4,1st quarter,9:12.0,Willie Cauley-Stein,SAC,False,2-pointer,1,2-5,'DAL',trails
5,5,5,201802130DAL,11.0,12.2,1st quarter,8:52.0,Willie Cauley-Stein,SAC,False,2-pointer,15,2-5,'DAL',trails
6,6,6,201802130DAL,22.2,9.4,1st quarter,8:29.0,Zach Randolph,SAC,True,2-pointer,6,4-5,'DAL',trails
7,7,7,201802130DAL,24.1,3.0,1st quarter,8:01.0,Bogdan Bogdanović,SAC,True,2-pointer,0,6-5,'DAL',leads
8,8,8,201802130DAL,20.7,4.7,1st quarter,7:28.0,Zach Randolph,SAC,True,2-pointer,3,8-5,'DAL',leads
9,9,9,201802130DAL,24.7,3.6,1st quarter,7:05.0,De'Aaron Fox,SAC,True,2-pointer,0,10-5,'DAL',leads
10,10,10,201802130DAL,37.1,24.4,1st quarter,6:20.0,Zach Randolph,SAC,False,3-pointer,25,10-8,'DAL',leads
11,11,11,201802130DAL,37.0,24.4,1st quarter,6:02.0,Bogdan Bogdanović,SAC,False,3-pointer,25,10-8,'DAL',leads
12,12,12,201802130DAL,24.0,3.4,1st quarter,5:46.0,Justin Jackson,SAC,True,2-pointer,0,12-8,'DAL',leads
13,13,13,201802130DAL,1.4,11.2,1st quarter,5:15.0,De'Aaron Fox,SAC,False,3-pointer,24,12-8,'DAL',leads
14,14,14,201802130DAL,25.1,3.8,1st quarter,5:06.0,De'Aaron Fox,SAC,True,2-pointer,1,14-8,'DAL',leads
15,15,15,201802130DAL,16.4,3.8,1st quarter,4:40.0,Zach Randolph,SAC,True,2-pointer,7,16-8,'DAL',leads
16,16,16,201802130DAL,32.3,27.3,1st quarter,4:05.0,Zach Randolph,SAC,True,3-pointer,25,19-8,'DAL',leads
17,17,17,201802130DAL,25.1,3.6,1st quarter,3:23.0,Kosta Koufos,SAC,True,2-pointer,1,21-11,'DAL',leads
18,18,18,201802130DAL,46.5,7.5,1st quarter,3:03.0,Justin Jackson,SAC,False,3-pointer,22,21-11,'DAL',leads
19,19,19,201802130DAL,25.1,2.8,1st quarter,2:36.0,Willie Cauley-Stein,SAC,True,2-pointer,1,23-11,'DAL',leads
20,20,20,201802130DAL,25.9,11.7,1st quarter,2:05.0,Kosta Koufos,SAC,True,2-pointer,8,25-13,'DAL',leads
21,21,21,201802130DAL,25.4,3.8,1st quarter,1:42.0,Willie Cauley-Stein,SAC,False,2-pointer,1,25-13,'DAL',leads
22,22,22,201802130DAL,32.8,18.8,1st quarter,1:17.0,Garrett Temple,SAC,False,2-pointer,18,25-13,'DAL',leads
23,23,23,201802130DAL,14.4,25.9,1st quarter,1:13.0,Vince Carter,SAC,False,3-pointer,24,25-13,'DAL',leads
24,24,24,201802130DAL,23.7,3.1,1st quarter,0:27.0,Buddy Hield,SAC,True,2-pointer,0,27-13,'DAL',leads
25,25,25,201802130DAL,1.2,4.7,2nd quarter,11:21.0,Buddy Hield,SAC,False,3-pointer,22,29-18,'DAL',leads
26,26,26,201802130DAL,38.2,23.3,2nd quarter,11:02.0,Buddy Hield,SAC,False,3-pointer,24,29-18,'DAL',leads
27,27,27,201802130DAL,15.8,26.7,2nd quarter,10:42.0,Bogdan Bogdanović,SAC,True,3-pointer,25,32-20,'DAL',leads
28,28,28,201802130DAL,47.0,3.8,2nd quarter,10:19.0,Vince Carter,SAC,True,3-pointer,23,35-20,'DAL',leads
29,29,29,201802130DAL,27.0,3.6,2nd quarter,9:41.0,Bogdan Bogdanović,SAC,True,2-pointer,3,37-22,'DAL',leads
30,30,30,201802130DAL,24.3,6.7,2nd quarter,9:01.0,Bogdan Bogdanović,SAC,True,2-pointer,3,39-22,'DAL',leads
31,31,31,201802130DAL,24.2,2.6,2nd quarter,8:50.0,Vince Carter,SAC,True,2-pointer,0,41-22,'DAL',leads
32,32,32,201802130DAL,34.7,26.2,2nd quarter,8:10.0,Garrett Temple,SAC,False,3-pointer,25,41-24,'DAL',leads
33,33,33,201802130DAL,23.2,3.5,2nd quarter,7:37.0,Garrett Temple,SAC,True,2-pointer,0,43-26,'DAL',leads
34,34,34,201802130DAL,26.5,8.3,2nd quarter,7:04.0,Bogdan Bogdanović,SAC,False,2-pointer,5,43-28,'DAL',leads
35,35,35,201802130DAL,37.7,24.4,2nd quarter,7:00.0,Garrett Temple,SAC,True,3-pointer,25,46-28,'DAL',leads
36,36,36,201802130DAL,33.5,25.9,2nd quarter,6:27.0,De'Aaron Fox,SAC,False,3-pointer,24,46-29,'DAL',leads
37,37,37,201802130DAL,23.2,3.5,2nd quarter,5:31.0,De'Aaron Fox,SAC,True,2-pointer,0,48-29,'DAL',leads
38,38,38,201802130DAL,32.3,5.0,2nd quarter,4:50.0,Zach Randolph,SAC,True,2-pointer,8,50-31,'DAL',leads
39,39,39,201802130DAL,33.3,11.8,2nd quarter,4:19.0,Justin Jackson,SAC,True,2-pointer,12,52-34,'DAL',leads
40,40,40,201802130DAL,25.2,4.0,2nd quarter,3:34.0,De'Aaron Fox,SAC,False,2-pointer,1,54-34,'DAL',leads
41,41,41,201802130DAL,18.7,6.5,2nd quarter,2:58.0,Zach Randolph,SAC,True,2-pointer,6,56-36,'DAL',leads
42,42,42,201802130DAL,24.0,3.8,2nd quarter,2:34.0,Justin Jackson,SAC,True,2-pointer,0,58-38,'DAL',leads
43,43,43,201802130DAL,30.7,27.7,2nd quarter,2:02.0,Zach Randolph,SAC,True,3-pointer,25,61-38,'DAL',leads
44,44,44,201802130DAL,20.8,3.1,2nd quarter,1:28.0,De'Aaron Fox,SAC,False,2-pointer,3,61-39,'DAL',leads
45,45,45,201802130DAL,9.4,23.3,2nd quarter,1:22.0,Bogdan Bogdanović,SAC,False,3-pointer,25,61-39,'DAL',leads
46,46,46,201802130DAL,24.1,2.5,2nd quarter,0:52.0,Willie Cauley-Stein,SAC,True,2-pointer,0,63-42,'DAL',leads
47,47,47,201802130DAL,29.1,13.3,2nd quarter,0:15.0,Bogdan Bogdanović,SAC,False,2-pointer,11,63-44,'DAL',leads
48,48,48,201802130DAL,24.0,2.4,2nd quarter,0:13.0,Willie Cauley-Stein,SAC,True,2-pointer,0,65-44,'DAL',leads
49,49,49,201802130DAL,46.1,3.6,3rd quarter,11:27.0,Bogdan Bogdanović,SAC,False,3-pointer,22,65-44,'DAL',leads
50,50,50,201802130DAL,47.3,3.2,3rd quarter,11:03.0,Bogdan Bogdanović,SAC,True,3-pointer,23,68-44,'DAL',leads
51,51,51,201802130DAL,25.4,7.1,3rd quarter,10:24.0,Willie Cauley-Stein,SAC,True,2-pointer,4,70-44,'DAL',leads
52,52,52,201802130DAL,22.0,18.5,3rd quarter,9:45.0,De'Aaron Fox,SAC,False,2-pointer,15,70-47,'DAL',leads
53,53,53,201802130DAL,20.5,3.7,3rd quarter,9:13.0,Bogdan Bogdanović,SAC,False,2-pointer,3,70-50,'DAL',leads
54,54,54,201802130DAL,41.1,11.8,3rd quarter,9:10.0,Zach Randolph,SAC,False,2-pointer,19,70-50,'DAL',leads
55,55,55,201802130DAL,8.6,24.1,3rd quarter,8:41.0,Justin Jackson,SAC,True,3-pointer,26,73-51,'DAL',leads
56,56,56,201802130DAL,46.6,12.4,3rd quarter,7:32.0,Justin Jackson,SAC,False,3-pointer,24,73-54,'DAL',leads
57,57,57,201802130DAL,3.9,17.4,3rd quarter,7:03.0,Vince Carter,SAC,False,3-pointer,24,73-56,'DAL',leads
58,58,58,201802130DAL,39.1,8.7,3rd quarter,6:07.0,Zach Randolph,SAC,True,2-pointer,16,75-61,'DAL',leads
59,59,59,201802130DAL,21.7,5.9,3rd quarter,5:19.0,Zach Randolph,SAC,True,2-pointer,3,77-61,'DAL',leads
60,60,60,201802130DAL,38.5,11.5,3rd quarter,4:52.0,Zach Randolph,SAC,False,2-pointer,16,77-61,'DAL',leads
61,61,61,201802130DAL,16.4,29.3,3rd quarter,4:23.0,Bogdan Bogdanović,SAC,True,3-pointer,27,80-63,'DAL',leads
62,62,62,201802130DAL,37.0,9.9,3rd quarter,3:49.0,Zach Randolph,SAC,False,2-pointer,14,80-63,'DAL',leads
63,63,63,201802130DAL,23.3,4.7,3rd quarter,3:17.0,Bogdan Bogdanović,SAC,True,2-pointer,1,82-63,'DAL',leads
