,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201911190LAL,24.1,4.3,1st quarter,11:04.0,Danilo Gallinari,OKC,True,2-pointer,1,2-3,'LAL',trails
1,1,1,201911190LAL,23.7,5.3,1st quarter,10:49.0,Steven Adams,OKC,True,2-pointer,2,4-3,'LAL',leads
2,2,2,201911190LAL,5.7,21.3,1st quarter,10:09.0,Shai Gilgeous-Alexander,OKC,False,3-pointer,26,4-5,'LAL',trails
3,3,3,201911190LAL,21.6,5.5,1st quarter,10:01.0,Shai Gilgeous-Alexander,OKC,False,2-pointer,3,4-5,'LAL',trails
4,4,4,201911190LAL,12.6,27.8,1st quarter,9:48.0,Shai Gilgeous-Alexander,OKC,False,3-pointer,27,4-5,'LAL',trails
5,5,5,201911190LAL,23.2,12.7,1st quarter,8:47.0,Steven Adams,OKC,False,2-pointer,9,4-8,'LAL',trails
6,6,6,201911190LAL,24.0,2.7,1st quarter,8:43.0,Steven Adams,OKC,False,2-pointer,1,4-8,'LAL',trails
7,7,7,201911190LAL,24.3,9.2,1st quarter,8:34.0,Shai Gilgeous-Alexander,OKC,False,2-pointer,6,4-8,'LAL',trails
8,8,8,201911190LAL,16.5,24.8,1st quarter,7:44.0,Danilo Gallinari,OKC,True,2-pointer,23,6-11,'LAL',trails
9,9,9,201911190LAL,31.3,18.5,1st quarter,7:16.0,Chris Paul,OKC,False,2-pointer,17,6-11,'LAL',trails
10,10,10,201911190LAL,31.3,30.9,1st quarter,6:53.0,Shai Gilgeous-Alexander,OKC,True,3-pointer,29,9-11,'LAL',trails
11,11,11,201911190LAL,29.0,11.6,1st quarter,6:20.0,Danilo Gallinari,OKC,True,2-pointer,10,11-13,'LAL',trails
12,12,12,201911190LAL,25.3,5.0,1st quarter,6:09.0,Shai Gilgeous-Alexander,OKC,False,2-pointer,2,11-13,'LAL',trails
13,13,13,201911190LAL,33.9,6.3,1st quarter,4:39.0,Dennis Schröder,OKC,True,2-pointer,10,15-20,'LAL',trails
14,14,14,201911190LAL,26.4,19.8,1st quarter,2:43.0,Nerlens Noel,OKC,False,2-pointer,17,17-25,'LAL',trails
