,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,202111040ATL,13.8,26.7,1st quarter,11:02.0,Mike Conley,UTA,False,3-pointer,26,0-2,'UTA',trails
1,1,1,202111040ATL,37.9,25.6,1st quarter,9:58.0,Royce O'Neale,UTA,False,3-pointer,26,0-4,'UTA',trails
2,2,2,202111040ATL,24.5,4.3,1st quarter,9:38.0,Rudy Gobert,UTA,True,2-pointer,1,2-4,'UTA',trails
3,3,3,202111040ATL,46.8,13.1,1st quarter,9:12.0,Joe Ingles,UTA,True,3-pointer,25,5-7,'UTA',trails
4,4,4,202111040ATL,20.1,29.3,1st quarter,8:20.0,Mike Conley,UTA,False,3-pointer,26,5-7,'UTA',trails
5,5,5,202111040ATL,22.1,5.8,1st quarter,7:35.0,Joe Ingles,UTA,True,2-pointer,3,7-9,'UTA',trails
6,6,6,202111040ATL,22.9,5.7,1st quarter,6:59.0,Bojan Bogdanović,UTA,False,2-pointer,3,7-9,'UTA',trails
7,7,7,202111040ATL,11.1,24.3,1st quarter,6:01.0,Royce O'Neale,UTA,False,3-pointer,25,7-12,'UTA',trails
8,8,8,202111040ATL,40.8,22.6,1st quarter,5:55.0,Joe Ingles,UTA,False,3-pointer,26,7-12,'UTA',trails
9,9,9,202111040ATL,10.9,25.7,1st quarter,5:21.0,Jordan Clarkson,UTA,False,3-pointer,26,7-12,'UTA',trails
10,10,10,202111040ATL,46.5,12.7,1st quarter,3:46.0,Bojan Bogdanović,UTA,False,3-pointer,24,9-14,'UTA',trails
11,11,11,202111040ATL,24.2,7.8,1st quarter,3:42.0,Jordan Clarkson,UTA,False,2-pointer,5,9-14,'UTA',trails
12,12,12,202111040ATL,22.7,7.4,1st quarter,3:40.0,Bojan Bogdanović,UTA,False,2-pointer,4,9-14,'UTA',trails
13,13,13,202111040ATL,27.8,15.7,1st quarter,2:56.0,Jordan Clarkson,UTA,False,2-pointer,13,9-14,'UTA',trails
14,14,14,202111040ATL,1.8,2.4,1st quarter,1:20.0,Joe Ingles,UTA,True,3-pointer,22,12-16,'UTA',trails
15,15,15,202111040ATL,24.9,4.9,1st quarter,0:45.0,Eric Paschall,UTA,False,2-pointer,2,12-16,'UTA',trails
16,16,16,202111040ATL,22.8,7.2,1st quarter,0:36.0,Rudy Gobert,UTA,False,2-pointer,4,12-16,'UTA',trails
17,17,17,202111040ATL,1.7,7.8,1st quarter,0:32.0,Jordan Clarkson,UTA,False,3-pointer,23,12-16,'UTA',trails
18,18,18,202111040ATL,44.8,18.3,1st quarter,0:00.0,Mike Conley,UTA,True,3-pointer,26,15-16,'UTA',trails
19,19,19,202111040ATL,38.3,24.6,2nd quarter,11:06.0,Joe Ingles,UTA,True,3-pointer,26,18-16,'UTA',leads
20,20,20,202111040ATL,13.2,27.8,2nd quarter,10:40.0,Jordan Clarkson,UTA,False,3-pointer,27,18-16,'UTA',leads
21,21,21,202111040ATL,24.2,4.2,2nd quarter,9:44.0,Rudy Gobert,UTA,True,2-pointer,1,20-18,'UTA',leads
22,22,22,202111040ATL,14.0,26.3,2nd quarter,9:06.0,Jordan Clarkson,UTA,False,3-pointer,25,21-18,'UTA',leads
23,23,23,202111040ATL,17.9,29.7,2nd quarter,7:04.0,Jordan Clarkson,UTA,False,3-pointer,27,21-23,'UTA',trails
24,24,24,202111040ATL,25.0,4.6,2nd quarter,5:54.0,Bojan Bogdanović,UTA,True,2-pointer,2,24-26,'UTA',trails
25,25,25,202111040ATL,26.6,5.2,2nd quarter,4:51.0,Jordan Clarkson,UTA,True,2-pointer,3,28-30,'UTA',trails
26,26,26,202111040ATL,24.7,5.1,2nd quarter,4:13.0,Bojan Bogdanović,UTA,False,2-pointer,2,28-30,'UTA',trails
27,27,27,202111040ATL,18.0,6.2,2nd quarter,4:00.0,Joe Ingles,UTA,True,2-pointer,7,30-30,'UTA',tied
28,28,28,202111040ATL,40.8,23.1,2nd quarter,3:25.0,Mike Conley,UTA,False,3-pointer,26,30-32,'UTA',trails
29,29,29,202111040ATL,12.2,26.5,2nd quarter,3:22.0,Royce O'Neale,UTA,True,3-pointer,26,33-32,'UTA',leads
30,30,30,202111040ATL,26.3,28.9,2nd quarter,2:43.0,Bojan Bogdanović,UTA,False,3-pointer,26,33-32,'UTA',leads
31,31,31,202111040ATL,47.0,13.1,2nd quarter,2:11.0,Bojan Bogdanović,UTA,False,3-pointer,25,33-34,'UTA',trails
32,32,32,202111040ATL,24.5,6.9,2nd quarter,1:50.0,Rudy Gobert,UTA,True,2-pointer,4,35-36,'UTA',trails
33,33,33,202111040ATL,28.6,28.5,2nd quarter,1:15.0,Royce O'Neale,UTA,False,3-pointer,26,35-36,'UTA',trails
34,34,34,202111040ATL,10.2,14.7,2nd quarter,0:42.0,Bojan Bogdanović,UTA,True,2-pointer,18,37-38,'UTA',trails
35,35,35,202111040ATL,23.1,13.4,2nd quarter,0:10.0,Mike Conley,UTA,True,2-pointer,10,39-40,'UTA',trails
36,36,36,202111040ATL,24.8,13.4,3rd quarter,11:20.0,Joe Ingles,UTA,False,2-pointer,10,39-42,'UTA',trails
37,37,37,202111040ATL,28.5,15.3,3rd quarter,10:34.0,Mike Conley,UTA,False,2-pointer,13,39-45,'UTA',trails
38,38,38,202111040ATL,24.2,2.9,3rd quarter,9:54.0,Rudy Gobert,UTA,True,2-pointer,0,41-48,'UTA',trails
39,39,39,202111040ATL,30.0,26.8,3rd quarter,9:27.0,Bojan Bogdanović,UTA,True,3-pointer,24,44-48,'UTA',trails
40,40,40,202111040ATL,37.8,23.2,3rd quarter,8:51.0,Mike Conley,UTA,False,3-pointer,24,44-51,'UTA',trails
41,41,41,202111040ATL,22.3,11.3,3rd quarter,8:14.0,Bojan Bogdanović,UTA,True,2-pointer,8,46-53,'UTA',trails
42,42,42,202111040ATL,22.1,27.8,3rd quarter,7:51.0,Mike Conley,UTA,True,3-pointer,25,49-55,'UTA',trails
43,43,43,202111040ATL,24.3,4.2,3rd quarter,7:08.0,Bojan Bogdanović,UTA,False,2-pointer,1,49-56,'UTA',trails
44,44,44,202111040ATL,24.1,3.3,3rd quarter,7:05.0,Bojan Bogdanović,UTA,True,2-pointer,0,51-56,'UTA',trails
45,45,45,202111040ATL,29.5,3.9,3rd quarter,6:26.0,Jordan Clarkson,UTA,True,2-pointer,6,53-58,'UTA',trails
46,46,46,202111040ATL,26.9,30.2,3rd quarter,5:52.0,Jordan Clarkson,UTA,True,3-pointer,27,56-60,'UTA',trails
47,47,47,202111040ATL,24.9,5.5,3rd quarter,5:22.0,Trent Forrest,UTA,False,2-pointer,2,56-62,'UTA',trails
48,48,48,202111040ATL,24.0,3.3,3rd quarter,5:16.0,Hassan Whiteside,UTA,False,2-pointer,0,56-62,'UTA',trails
49,49,49,202111040ATL,46.9,7.7,3rd quarter,5:07.0,Bojan Bogdanović,UTA,False,3-pointer,23,56-62,'UTA',trails
50,50,50,202111040ATL,24.1,12.4,3rd quarter,4:11.0,Jordan Clarkson,UTA,True,2-pointer,9,60-62,'UTA',trails
51,51,51,202111040ATL,37.6,23.8,3rd quarter,3:46.0,Jordan Clarkson,UTA,True,3-pointer,25,64-65,'UTA',trails
52,52,52,202111040ATL,25.6,4.1,3rd quarter,3:23.0,Royce O'Neale,UTA,False,2-pointer,2,64-65,'UTA',trails
53,53,53,202111040ATL,22.2,8.3,3rd quarter,3:12.0,Jordan Clarkson,UTA,False,2-pointer,5,64-65,'UTA',trails
54,54,54,202111040ATL,25.8,5.5,3rd quarter,3:11.0,Hassan Whiteside,UTA,True,2-pointer,3,66-65,'UTA',leads
55,55,55,202111040ATL,24.3,4.4,3rd quarter,2:45.0,Royce O'Neale,UTA,True,2-pointer,1,68-65,'UTA',leads
56,56,56,202111040ATL,24.2,2.4,3rd quarter,2:11.0,Eric Paschall,UTA,True,2-pointer,1,71-67,'UTA',leads
57,57,57,202111040ATL,24.0,3.4,3rd quarter,1:22.0,Mike Conley,UTA,True,2-pointer,0,73-69,'UTA',leads
58,58,58,202111040ATL,21.7,10.8,3rd quarter,0:08.0,Jordan Clarkson,UTA,True,2-pointer,8,75-71,'UTA',leads
59,59,59,202111040ATL,37.9,24.4,4th quarter,11:48.0,Jordan Clarkson,UTA,False,3-pointer,25,75-74,'UTA',leads
60,60,60,202111040ATL,32.3,26.8,4th quarter,11:16.0,Eric Paschall,UTA,False,3-pointer,25,75-76,'UTA',trails
61,61,61,202111040ATL,24.1,2.9,4th quarter,11:03.0,Jordan Clarkson,UTA,True,2-pointer,0,77-76,'UTA',leads
62,62,62,202111040ATL,28.6,26.9,4th quarter,10:32.0,Mike Conley,UTA,True,3-pointer,24,80-76,'UTA',leads
63,63,63,202111040ATL,1.7,4.3,4th quarter,10:00.0,Eric Paschall,UTA,False,3-pointer,22,80-76,'UTA',leads
64,64,64,202111040ATL,34.2,26.5,4th quarter,9:27.0,Mike Conley,UTA,False,3-pointer,25,80-76,'UTA',leads
65,65,65,202111040ATL,3.6,16.2,4th quarter,9:05.0,Joe Ingles,UTA,True,3-pointer,24,83-76,'UTA',leads
66,66,66,202111040ATL,1.4,4.4,4th quarter,8:25.0,Jordan Clarkson,UTA,True,3-pointer,23,86-76,'UTA',leads
67,67,67,202111040ATL,31.8,27.3,4th quarter,7:54.0,Mike Conley,UTA,False,3-pointer,25,86-78,'UTA',leads
68,68,68,202111040ATL,21.4,28.7,4th quarter,7:50.0,Joe Ingles,UTA,True,3-pointer,26,89-78,'UTA',leads
69,69,69,202111040ATL,16.6,16.3,4th quarter,7:14.0,Jordan Clarkson,UTA,True,2-pointer,15,91-80,'UTA',leads
70,70,70,202111040ATL,0.7,5.4,4th quarter,6:30.0,Royce O'Neale,UTA,True,3-pointer,23,94-82,'UTA',leads
71,71,71,202111040ATL,11.0,23.7,4th quarter,6:06.0,Jordan Clarkson,UTA,True,3-pointer,24,97-84,'UTA',leads
72,72,72,202111040ATL,23.8,2.6,4th quarter,5:13.0,Rudy Gobert,UTA,True,2-pointer,1,99-86,'UTA',leads
73,73,73,202111040ATL,46.3,5.9,4th quarter,4:30.0,Royce O'Neale,UTA,False,3-pointer,22,99-88,'UTA',leads
74,74,74,202111040ATL,46.9,12.2,4th quarter,4:02.0,Bojan Bogdanović,UTA,True,3-pointer,25,102-88,'UTA',leads
75,75,75,202111040ATL,1.7,7.2,4th quarter,3:36.0,Bojan Bogdanović,UTA,False,3-pointer,23,102-88,'UTA',leads
76,76,76,202111040ATL,25.1,3.4,4th quarter,3:20.0,Bojan Bogdanović,UTA,True,2-pointer,1,104-88,'UTA',leads
77,77,77,202111040ATL,25.9,13.1,4th quarter,2:20.0,Mike Conley,UTA,False,2-pointer,10,109-90,'UTA',leads
78,78,78,202111040ATL,43.6,18.4,4th quarter,1:51.0,Jared Butler,UTA,True,3-pointer,25,114-92,'UTA',leads
79,79,79,202111040ATL,26.7,6.9,4th quarter,1:21.0,Jared Butler,UTA,True,2-pointer,5,116-95,'UTA',leads
80,80,80,202111040ATL,24.7,3.9,4th quarter,0:42.0,Elijah Hughes,UTA,False,2-pointer,1,116-97,'UTA',leads
81,81,81,202111040ATL,24.1,3.2,1st quarter,11:14.0,Trae Young,ATL,True,2-pointer,0,2-0,'UTA',leads
82,82,82,202111040ATL,39.4,14.3,1st quarter,10:45.0,Trae Young,ATL,False,2-pointer,19,2-0,'UTA',leads
83,83,83,202111040ATL,14.9,5.9,1st quarter,10:18.0,De'Andre Hunter,ATL,True,2-pointer,9,4-0,'UTA',leads
84,84,84,202111040ATL,23.5,2.2,1st quarter,9:47.0,Clint Capela,ATL,False,2-pointer,1,4-0,'UTA',leads
85,85,85,202111040ATL,0.8,9.8,1st quarter,9:29.0,John Collins,ATL,True,3-pointer,24,7-2,'UTA',leads
86,86,86,202111040ATL,1.2,6.2,1st quarter,8:49.0,De'Andre Hunter,ATL,False,3-pointer,23,7-5,'UTA',leads
87,87,87,202111040ATL,24.0,3.3,1st quarter,8:44.0,Trae Young,ATL,False,2-pointer,0,7-5,'UTA',leads
88,88,88,202111040ATL,46.5,4.2,1st quarter,8:10.0,De'Andre Hunter,ATL,False,3-pointer,23,7-5,'UTA',leads
89,89,89,202111040ATL,24.3,3.6,1st quarter,7:49.0,De'Andre Hunter,ATL,True,2-pointer,0,9-5,'UTA',leads
90,90,90,202111040ATL,25.8,4.7,1st quarter,7:16.0,Clint Capela,ATL,False,2-pointer,2,9-7,'UTA',leads
91,91,91,202111040ATL,26.5,9.3,1st quarter,6:50.0,Trae Young,ATL,False,2-pointer,7,9-7,'UTA',leads
92,92,92,202111040ATL,8.9,21.8,1st quarter,6:45.0,John Collins,ATL,True,3-pointer,24,12-7,'UTA',leads
93,93,93,202111040ATL,24.3,4.1,1st quarter,5:38.0,Trae Young,ATL,False,2-pointer,1,12-7,'UTA',leads
94,94,94,202111040ATL,46.8,5.5,1st quarter,4:59.0,Bogdan Bogdanović,ATL,False,3-pointer,23,12-7,'UTA',leads
95,95,95,202111040ATL,18.1,3.8,1st quarter,4:27.0,De'Andre Hunter,ATL,True,2-pointer,6,14-9,'UTA',leads
96,96,96,202111040ATL,10.7,24.1,1st quarter,3:53.0,Trae Young,ATL,False,3-pointer,25,14-9,'UTA',leads
97,97,97,202111040ATL,31.2,28.9,1st quarter,3:15.0,Gorgui Dieng,ATL,False,3-pointer,27,14-9,'UTA',leads
98,98,98,202111040ATL,25.4,18.0,1st quarter,2:36.0,Cam Reddish,ATL,False,2-pointer,15,14-9,'UTA',leads
99,99,99,202111040ATL,34.4,30.1,1st quarter,2:12.0,Trae Young,ATL,False,3-pointer,29,14-9,'UTA',leads
100,100,100,202111040ATL,25.2,3.4,1st quarter,2:02.0,Cam Reddish,ATL,True,2-pointer,1,16-9,'UTA',leads
101,101,101,202111040ATL,1.9,3.6,1st quarter,1:38.0,Danilo Gallinari,ATL,False,3-pointer,22,16-9,'UTA',leads
102,102,102,202111040ATL,38.3,23.1,1st quarter,1:02.0,Kevin Huerter,ATL,False,3-pointer,24,16-12,'UTA',leads
103,103,103,202111040ATL,20.9,19.3,1st quarter,0:54.0,Lou Williams,ATL,False,2-pointer,16,16-12,'UTA',leads
104,104,104,202111040ATL,40.4,21.3,1st quarter,0:11.0,Danilo Gallinari,ATL,False,3-pointer,24,16-12,'UTA',leads
105,105,105,202111040ATL,17.7,28.0,2nd quarter,11:45.0,Cam Reddish,ATL,False,3-pointer,26,16-15,'UTA',leads
106,106,106,202111040ATL,12.7,15.9,2nd quarter,11:27.0,Kevin Huerter,ATL,False,2-pointer,17,16-15,'UTA',leads
107,107,107,202111040ATL,21.0,13.2,2nd quarter,10:50.0,Lou Williams,ATL,False,2-pointer,10,16-18,'UTA',trails
108,108,108,202111040ATL,24.0,2.6,2nd quarter,10:28.0,Kevin Huerter,ATL,True,2-pointer,1,18-18,'UTA',tied
109,109,109,202111040ATL,14.2,13.8,2nd quarter,9:56.0,Lou Williams,ATL,False,2-pointer,14,18-18,'UTA',tied
110,110,110,202111040ATL,33.4,2.4,2nd quarter,9:30.0,Cam Reddish,ATL,False,2-pointer,9,18-21,'UTA',trails
