,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201206170MIA,47.0,5.9,1st quarter,11:23.0,Thabo Sefolosha,OKC,False,3-pointer,23,0-0,'MIA',tied
1,1,1,201206170MIA,22.4,5.3,1st quarter,10:48.0,Thabo Sefolosha,OKC,True,2-pointer,2,2-2,'MIA',tied
2,2,2,201206170MIA,24.0,5.6,1st quarter,10:22.0,Russell Westbrook,OKC,False,2-pointer,1,2-2,'MIA',tied
3,3,3,201206170MIA,23.8,6.2,1st quarter,10:20.0,Kendrick Perkins,OKC,True,2-pointer,1,4-2,'MIA',leads
4,4,4,201206170MIA,24.2,6.2,1st quarter,9:50.0,Russell Westbrook,OKC,False,2-pointer,1,4-2,'MIA',leads
5,5,5,201206170MIA,14.7,18.5,1st quarter,9:22.0,Russell Westbrook,OKC,False,2-pointer,16,4-4,'MIA',tied
6,6,6,201206170MIA,19.2,9.7,1st quarter,8:51.0,Kevin Durant,OKC,False,2-pointer,7,4-4,'MIA',tied
7,7,7,201206170MIA,24.7,5.3,1st quarter,8:49.0,Kendrick Perkins,OKC,False,2-pointer,1,4-4,'MIA',tied
8,8,8,201206170MIA,39.1,18.5,1st quarter,7:38.0,Serge Ibaka,OKC,False,2-pointer,20,4-8,'MIA',trails
9,9,9,201206170MIA,12.8,9.1,1st quarter,7:02.0,Russell Westbrook,OKC,True,2-pointer,12,6-10,'MIA',trails
10,10,10,201206170MIA,32.0,6.2,1st quarter,6:15.0,Kendrick Perkins,OKC,True,2-pointer,8,8-10,'MIA',trails
11,11,11,201206170MIA,38.0,19.0,1st quarter,5:25.0,James Harden,OKC,False,2-pointer,20,8-12,'MIA',trails
12,12,12,201206170MIA,23.6,13.3,1st quarter,5:11.0,Serge Ibaka,OKC,True,2-pointer,8,10-12,'MIA',trails
13,13,13,201206170MIA,35.1,19.0,1st quarter,4:42.0,Kevin Durant,OKC,True,2-pointer,18,12-12,'MIA',tied
14,14,14,201206170MIA,24.2,23.7,1st quarter,3:12.0,Russell Westbrook,OKC,True,2-pointer,19,14-16,'MIA',trails
15,15,15,201206170MIA,41.9,21.8,1st quarter,2:35.0,Kevin Durant,OKC,False,3-pointer,25,14-18,'MIA',trails
16,16,16,201206170MIA,24.4,5.7,1st quarter,1:59.0,Kevin Durant,OKC,True,2-pointer,1,16-18,'MIA',trails
17,17,17,201206170MIA,29.0,9.1,1st quarter,0:28.8,Kevin Durant,OKC,True,2-pointer,6,20-24,'MIA',trails
18,18,18,201206170MIA,23.8,6.4,1st quarter,0:00.1,James Harden,OKC,False,2-pointer,1,20-26,'MIA',trails
19,19,19,201206170MIA,24.0,6.2,2nd quarter,11:37.0,Nick Collison,OKC,True,2-pointer,1,22-26,'MIA',trails
20,20,20,201206170MIA,24.7,5.1,2nd quarter,10:57.0,Kevin Durant,OKC,False,2-pointer,1,22-26,'MIA',trails
21,21,21,201206170MIA,22.3,5.6,2nd quarter,10:25.0,Nick Collison,OKC,False,2-pointer,2,22-28,'MIA',trails
22,22,22,201206170MIA,25.2,5.6,2nd quarter,9:59.0,Kendrick Perkins,OKC,True,2-pointer,1,24-30,'MIA',trails
23,23,23,201206170MIA,24.1,6.2,2nd quarter,9:32.0,James Harden,OKC,True,2-pointer,1,26-30,'MIA',trails
24,24,24,201206170MIA,31.7,14.4,2nd quarter,8:17.0,Russell Westbrook,OKC,True,2-pointer,12,29-30,'MIA',trails
25,25,25,201206170MIA,13.2,5.3,2nd quarter,7:43.0,Russell Westbrook,OKC,False,2-pointer,11,29-30,'MIA',trails
26,26,26,201206170MIA,16.5,16.6,2nd quarter,6:50.0,Kevin Durant,OKC,True,2-pointer,14,31-31,'MIA',tied
27,27,27,201206170MIA,26.0,6.1,2nd quarter,6:01.0,Russell Westbrook,OKC,False,2-pointer,2,31-33,'MIA',trails
28,28,28,201206170MIA,1.0,4.4,2nd quarter,5:24.0,Derek Fisher,OKC,True,3-pointer,23,34-35,'MIA',trails
29,29,29,201206170MIA,47.0,7.0,2nd quarter,4:06.0,James Harden,OKC,False,3-pointer,23,36-35,'MIA',leads
30,30,30,201206170MIA,23.8,29.9,2nd quarter,3:40.0,Kevin Durant,OKC,True,3-pointer,25,39-38,'MIA',leads
31,31,31,201206170MIA,25.5,8.1,2nd quarter,3:07.0,James Harden,OKC,False,2-pointer,3,39-38,'MIA',leads
32,32,32,201206170MIA,5.7,21.2,2nd quarter,2:51.0,James Harden,OKC,False,3-pointer,24,39-38,'MIA',leads
33,33,33,201206170MIA,23.5,16.6,2nd quarter,2:08.0,Kevin Durant,OKC,True,2-pointer,12,41-38,'MIA',leads
34,34,34,201206170MIA,34.3,18.8,2nd quarter,1:24.0,Derek Fisher,OKC,False,2-pointer,17,41-41,'MIA',tied
35,35,35,201206170MIA,31.2,30.2,2nd quarter,0:56.3,Kevin Durant,OKC,False,3-pointer,26,41-41,'MIA',tied
36,36,36,201206170MIA,18.1,16.3,2nd quarter,0:41.9,Russell Westbrook,OKC,True,2-pointer,13,43-44,'MIA',trails
37,37,37,201206170MIA,40.3,24.2,2nd quarter,0:02.3,Russell Westbrook,OKC,True,3-pointer,25,46-47,'MIA',trails
38,38,38,201206170MIA,25.2,5.7,3rd quarter,11:49.0,Kendrick Perkins,OKC,False,2-pointer,1,46-47,'MIA',trails
39,39,39,201206170MIA,36.2,5.1,3rd quarter,11:19.0,Russell Westbrook,OKC,False,2-pointer,12,46-47,'MIA',trails
40,40,40,201206170MIA,10.6,9.4,3rd quarter,10:51.0,Kevin Durant,OKC,True,2-pointer,14,48-49,'MIA',trails
41,41,41,201206170MIA,38.0,5.9,3rd quarter,10:06.0,Thabo Sefolosha,OKC,False,2-pointer,14,48-49,'MIA',trails
42,42,42,201206170MIA,24.2,6.2,3rd quarter,9:31.0,Thabo Sefolosha,OKC,False,2-pointer,1,48-49,'MIA',trails
43,43,43,201206170MIA,24.0,6.1,3rd quarter,9:07.0,Thabo Sefolosha,OKC,True,2-pointer,1,52-49,'MIA',leads
44,44,44,201206170MIA,36.7,20.9,3rd quarter,8:33.0,Serge Ibaka,OKC,True,2-pointer,20,54-51,'MIA',leads
45,45,45,201206170MIA,24.7,6.2,3rd quarter,7:56.0,Russell Westbrook,OKC,True,2-pointer,1,56-51,'MIA',leads
46,46,46,201206170MIA,24.6,6.2,3rd quarter,7:35.0,Thabo Sefolosha,OKC,False,2-pointer,1,56-51,'MIA',leads
47,47,47,201206170MIA,23.2,5.9,3rd quarter,7:34.0,Kevin Durant,OKC,True,2-pointer,1,58-51,'MIA',leads
48,48,48,201206170MIA,30.4,7.6,3rd quarter,6:55.0,Kevin Durant,OKC,True,2-pointer,7,60-51,'MIA',leads
49,49,49,201206170MIA,18.6,30.4,3rd quarter,5:54.0,Russell Westbrook,OKC,False,3-pointer,26,60-53,'MIA',leads
50,50,50,201206170MIA,24.9,6.5,3rd quarter,5:18.0,Russell Westbrook,OKC,False,2-pointer,2,60-54,'MIA',leads
51,51,51,201206170MIA,44.6,18.2,3rd quarter,4:33.0,Derek Fisher,OKC,True,3-pointer,24,63-54,'MIA',leads
52,52,52,201206170MIA,31.5,21.8,3rd quarter,3:56.0,Serge Ibaka,OKC,False,2-pointer,18,64-56,'MIA',leads
53,53,53,201206170MIA,40.2,9.2,3rd quarter,3:46.0,Serge Ibaka,OKC,False,2-pointer,17,64-56,'MIA',leads
54,54,54,201206170MIA,4.1,19.9,3rd quarter,2:57.0,Thabo Sefolosha,OKC,False,3-pointer,25,65-59,'MIA',leads
55,55,55,201206170MIA,24.6,24.0,3rd quarter,1:35.0,James Harden,OKC,False,2-pointer,19,67-64,'MIA',leads
56,56,56,201206170MIA,22.9,14.3,3rd quarter,1:14.0,Derek Fisher,OKC,False,2-pointer,9,67-66,'MIA',leads
57,57,57,201206170MIA,1.2,7.5,3rd quarter,0:39.9,Daequan Cook,OKC,False,3-pointer,23,67-69,'MIA',trails
58,58,58,201206170MIA,26.8,30.4,3rd quarter,0:05.4,James Harden,OKC,False,3-pointer,26,67-69,'MIA',trails
59,59,59,201206170MIA,25.3,29.7,3rd quarter,0:01.4,James Harden,OKC,False,3-pointer,25,67-69,'MIA',trails
60,60,60,201206170MIA,17.6,16.3,4th quarter,10:59.0,Derek Fisher,OKC,True,2-pointer,13,69-71,'MIA',trails
61,61,61,201206170MIA,47.3,5.1,4th quarter,10:16.0,Derek Fisher,OKC,False,3-pointer,23,69-71,'MIA',trails
62,62,62,201206170MIA,23.3,6.9,4th quarter,9:47.0,Derek Fisher,OKC,False,2-pointer,2,69-74,'MIA',trails
63,63,63,201206170MIA,15.1,18.4,4th quarter,9:30.0,Russell Westbrook,OKC,True,2-pointer,16,71-74,'MIA',trails
64,64,64,201206170MIA,24.7,5.3,4th quarter,9:00.0,Kevin Durant,OKC,True,2-pointer,1,73-74,'MIA',trails
65,65,65,201206170MIA,23.3,6.5,4th quarter,7:32.0,James Harden,OKC,True,2-pointer,2,77-76,'MIA',leads
66,66,66,201206170MIA,23.3,6.9,4th quarter,6:49.0,Kevin Durant,OKC,False,2-pointer,2,77-78,'MIA',trails
67,67,67,201206170MIA,16.7,10.8,4th quarter,6:47.0,Nick Collison,OKC,False,2-pointer,9,77-78,'MIA',trails
68,68,68,201206170MIA,36.5,23.3,4th quarter,6:15.0,Derek Fisher,OKC,False,2-pointer,22,77-78,'MIA',trails
69,69,69,201206170MIA,40.8,23.6,4th quarter,5:50.0,Kevin Durant,OKC,False,3-pointer,25,77-78,'MIA',trails
70,70,70,201206170MIA,37.3,18.7,4th quarter,3:37.0,Kevin Durant,OKC,True,2-pointer,19,79-84,'MIA',trails
71,71,71,201206170MIA,33.7,6.2,4th quarter,2:30.0,Kevin Durant,OKC,False,2-pointer,10,79-84,'MIA',trails
72,72,72,201206170MIA,24.6,5.9,4th quarter,1:56.0,Thabo Sefolosha,OKC,True,2-pointer,1,83-86,'MIA',trails
73,73,73,201206170MIA,29.1,21.0,4th quarter,1:30.0,Russell Westbrook,OKC,True,2-pointer,17,85-86,'MIA',trails
74,74,74,201206170MIA,33.2,8.0,4th quarter,1:06.0,Kevin Durant,OKC,False,2-pointer,10,85-88,'MIA',trails
75,75,75,201206170MIA,10.4,26.7,4th quarter,0:29.9,Russell Westbrook,OKC,False,3-pointer,26,85-88,'MIA',trails
76,76,76,201206170MIA,0.1,8.9,4th quarter,0:10.9,Russell Westbrook,OKC,False,3-pointer,24,85-91,'MIA',trails
77,77,77,201206170MIA,15.6,21.2,1st quarter,11:42.0,Chris Bosh,MIA,False,2-pointer,18,0-0,'MIA',tied
78,78,78,201206170MIA,24.0,5.7,1st quarter,11:09.0,Chris Bosh,MIA,True,2-pointer,1,2-0,'MIA',leads
79,79,79,201206170MIA,24.2,6.9,1st quarter,10:29.0,Dwyane Wade,MIA,False,2-pointer,2,2-2,'MIA',tied
80,80,80,201206170MIA,13.7,21.0,1st quarter,9:56.0,Mario Chalmers,MIA,False,2-pointer,19,2-4,'MIA',trails
81,81,81,201206170MIA,24.2,5.7,1st quarter,9:44.0,Dwyane Wade,MIA,True,2-pointer,1,4-4,'MIA',tied
82,82,82,201206170MIA,27.7,28.8,1st quarter,9:11.0,LeBron James,MIA,False,3-pointer,24,4-4,'MIA',tied
83,83,83,201206170MIA,25.8,6.1,1st quarter,8:29.0,Chris Bosh,MIA,True,2-pointer,2,6-4,'MIA',leads
84,84,84,201206170MIA,25.0,5.3,1st quarter,7:54.0,Dwyane Wade,MIA,True,2-pointer,1,8-4,'MIA',leads
85,85,85,201206170MIA,24.7,12.5,1st quarter,7:27.0,Dwyane Wade,MIA,False,2-pointer,8,8-4,'MIA',leads
86,86,86,201206170MIA,26.9,8.7,1st quarter,7:24.0,LeBron James,MIA,False,2-pointer,5,8-4,'MIA',leads
87,87,87,201206170MIA,24.4,6.5,1st quarter,7:22.0,LeBron James,MIA,True,2-pointer,2,10-4,'MIA',leads
88,88,88,201206170MIA,43.2,19.8,1st quarter,6:35.0,LeBron James,MIA,False,3-pointer,24,10-6,'MIA',leads
89,89,89,201206170MIA,9.8,17.9,1st quarter,5:51.0,LeBron James,MIA,True,2-pointer,19,12-8,'MIA',leads
90,90,90,201206170MIA,24.9,5.9,1st quarter,4:23.0,Chris Bosh,MIA,True,2-pointer,1,14-12,'MIA',leads
91,91,91,201206170MIA,46.3,14.6,1st quarter,3:42.0,Mike Miller,MIA,False,3-pointer,24,14-12,'MIA',leads
92,92,92,201206170MIA,22.1,6.1,1st quarter,3:33.0,LeBron James,MIA,True,2-pointer,2,16-12,'MIA',leads
93,93,93,201206170MIA,37.6,14.4,1st quarter,2:52.0,Chris Bosh,MIA,False,2-pointer,17,16-14,'MIA',leads
94,94,94,201206170MIA,25.0,5.9,1st quarter,2:50.0,LeBron James,MIA,True,2-pointer,1,18-14,'MIA',leads
95,95,95,201206170MIA,46.3,8.0,1st quarter,2:16.0,Norris Cole,MIA,False,3-pointer,23,18-14,'MIA',leads
96,96,96,201206170MIA,24.6,5.6,1st quarter,1:34.0,Chris Bosh,MIA,False,2-pointer,1,18-16,'MIA',leads
97,97,97,201206170MIA,24.6,5.3,1st quarter,1:32.0,Mike Miller,MIA,True,2-pointer,1,20-16,'MIA',leads
98,98,98,201206170MIA,24.2,5.7,1st quarter,0:47.7,LeBron James,MIA,True,2-pointer,1,24-18,'MIA',leads
99,99,99,201206170MIA,24.1,5.3,2nd quarter,10:51.0,LeBron James,MIA,True,2-pointer,0,28-22,'MIA',leads
100,100,100,201206170MIA,26.8,10.0,2nd quarter,9:37.0,Norris Cole,MIA,False,2-pointer,6,30-24,'MIA',leads
101,101,101,201206170MIA,24.1,7.0,2nd quarter,9:15.0,Dwyane Wade,MIA,False,2-pointer,2,30-27,'MIA',leads
102,102,102,201206170MIA,41.0,22.8,2nd quarter,8:41.0,Mario Chalmers,MIA,False,3-pointer,25,30-27,'MIA',leads
103,103,103,201206170MIA,10.4,19.8,2nd quarter,8:02.0,Dwyane Wade,MIA,False,2-pointer,20,30-29,'MIA',leads
104,104,104,201206170MIA,38.4,18.5,2nd quarter,7:28.0,Mario Chalmers,MIA,False,2-pointer,20,30-29,'MIA',leads
105,105,105,201206170MIA,26.4,5.3,2nd quarter,7:16.0,LeBron James,MIA,False,2-pointer,2,30-29,'MIA',leads
106,106,106,201206170MIA,40.6,8.4,2nd quarter,6:31.0,Dwyane Wade,MIA,False,2-pointer,17,31-31,'MIA',tied
107,107,107,201206170MIA,24.0,5.7,2nd quarter,6:21.0,Dwyane Wade,MIA,True,2-pointer,1,33-31,'MIA',leads
108,108,108,201206170MIA,23.8,5.6,2nd quarter,5:51.0,Dwyane Wade,MIA,True,2-pointer,1,35-31,'MIA',leads
109,109,109,201206170MIA,47.6,8.1,2nd quarter,5:03.0,Mario Chalmers,MIA,False,3-pointer,24,35-34,'MIA',leads
110,110,110,201206170MIA,21.9,7.2,2nd quarter,4:24.0,Dwyane Wade,MIA,False,2-pointer,3,35-36,'MIA',trails
