,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201611110BOS,21.1,8.7,1st quarter,11:47.0,Carmelo Anthony,NYK,False,2-pointer,6,0-0,'NYK',tied
1,1,1,201611110BOS,16.9,4.6,1st quarter,11:05.0,Derrick Rose,NYK,True,2-pointer,7,2-2,'NYK',tied
2,2,2,201611110BOS,9.3,23.8,1st quarter,10:26.0,Derrick Rose,NYK,False,3-pointer,25,2-5,'NYK',trails
3,3,3,201611110BOS,39.6,11.0,1st quarter,10:04.0,Carmelo Anthony,NYK,True,2-pointer,18,4-8,'NYK',trails
4,4,4,201611110BOS,26.5,3.3,1st quarter,9:31.0,Carmelo Anthony,NYK,True,2-pointer,3,6-8,'NYK',trails
5,5,5,201611110BOS,13.1,19.0,1st quarter,8:53.0,Courtney Lee,NYK,False,2-pointer,19,6-11,'NYK',trails
6,6,6,201611110BOS,22.4,3.7,1st quarter,8:20.0,Kristaps Porziņģis,NYK,False,2-pointer,2,6-13,'NYK',trails
7,7,7,201611110BOS,24.1,3.9,1st quarter,8:19.0,Joakim Noah,NYK,False,2-pointer,1,6-13,'NYK',trails
8,8,8,201611110BOS,34.9,6.1,1st quarter,7:10.0,Kristaps Porziņģis,NYK,True,2-pointer,11,8-17,'NYK',trails
9,9,9,201611110BOS,23.9,17.6,1st quarter,6:30.0,Carmelo Anthony,NYK,True,2-pointer,15,10-19,'NYK',trails
10,10,10,201611110BOS,28.3,3.8,1st quarter,5:59.0,Derrick Rose,NYK,False,2-pointer,4,10-21,'NYK',trails
11,11,11,201611110BOS,23.4,4.6,1st quarter,5:58.0,Joakim Noah,NYK,True,2-pointer,2,12-21,'NYK',trails
12,12,12,201611110BOS,9.3,2.9,1st quarter,5:30.0,Kristaps Porziņģis,NYK,True,2-pointer,15,14-23,'NYK',trails
13,13,13,201611110BOS,31.3,15.0,1st quarter,4:56.0,Kristaps Porziņģis,NYK,True,2-pointer,14,16-25,'NYK',trails
14,14,14,201611110BOS,21.8,3.7,1st quarter,4:33.0,Carmelo Anthony,NYK,True,2-pointer,2,18-25,'NYK',trails
