,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201002090CHA,14.3,6.1,1st quarter,11:25.0,Brendan Haywood,WAS,False,2-pointer,10,0-2,'CHA',trails
1,1,1,201002090CHA,24.0,5.0,1st quarter,11:20.0,Mike Miller,WAS,True,2-pointer,0,2-2,'CHA',tied
2,2,2,201002090CHA,24.0,5.0,1st quarter,10:51.0,Antawn Jamison,WAS,False,2-pointer,0,2-4,'CHA',trails
3,3,3,201002090CHA,9.9,20.7,1st quarter,10:23.0,Mike Miller,WAS,True,2-pointer,21,4-6,'CHA',trails
4,4,4,201002090CHA,10.4,25.8,1st quarter,9:40.0,Randy Foye,WAS,False,3-pointer,25,4-6,'CHA',trails
5,5,5,201002090CHA,24.0,5.0,1st quarter,9:14.0,Brendan Haywood,WAS,True,2-pointer,0,6-8,'CHA',trails
6,6,6,201002090CHA,10.6,18.8,1st quarter,8:51.0,Caron Butler,WAS,False,2-pointer,19,6-8,'CHA',trails
7,7,7,201002090CHA,42.4,9.1,1st quarter,7:30.0,Antawn Jamison,WAS,False,2-pointer,19,8-10,'CHA',trails
8,8,8,201002090CHA,18.9,10.2,1st quarter,7:00.0,Antawn Jamison,WAS,True,2-pointer,7,10-12,'CHA',trails
9,9,9,201002090CHA,31.0,7.8,1st quarter,6:29.0,Randy Foye,WAS,True,2-pointer,8,12-12,'CHA',tied
10,10,10,201002090CHA,47.9,5.7,1st quarter,5:52.0,Caron Butler,WAS,False,3-pointer,24,12-12,'CHA',tied
11,11,11,201002090CHA,23.3,11.3,1st quarter,4:53.0,Antawn Jamison,WAS,False,2-pointer,6,12-14,'CHA',trails
12,12,12,201002090CHA,24.0,5.0,1st quarter,4:36.0,Randy Foye,WAS,False,2-pointer,0,12-14,'CHA',trails
13,13,13,201002090CHA,24.0,5.0,1st quarter,4:35.0,Antawn Jamison,WAS,True,2-pointer,0,14-14,'CHA',tied
14,14,14,201002090CHA,1.1,7.8,1st quarter,4:05.0,Mike Miller,WAS,True,3-pointer,23,17-17,'CHA',tied
15,15,15,201002090CHA,24.0,5.0,1st quarter,3:03.0,Mike Miller,WAS,True,2-pointer,0,20-19,'CHA',leads
16,16,16,201002090CHA,47.0,16.5,1st quarter,2:39.0,Antawn Jamison,WAS,True,3-pointer,26,23-19,'CHA',leads
17,17,17,201002090CHA,47.3,16.8,1st quarter,1:59.0,Randy Foye,WAS,False,3-pointer,26,23-20,'CHA',leads
18,18,18,201002090CHA,24.0,5.0,1st quarter,1:22.0,Antawn Jamison,WAS,False,2-pointer,0,23-20,'CHA',leads
19,19,19,201002090CHA,24.0,5.0,1st quarter,1:15.0,Antawn Jamison,WAS,True,2-pointer,0,25-20,'CHA',leads
20,20,20,201002090CHA,4.6,8.1,1st quarter,0:01.8,Caron Butler,WAS,False,2-pointer,20,27-24,'CHA',leads
21,21,21,201002090CHA,24.0,5.0,2nd quarter,11:43.0,Andray Blatche,WAS,True,2-pointer,0,29-24,'CHA',leads
22,22,22,201002090CHA,24.0,5.0,2nd quarter,10:52.0,Earl Boykins,WAS,False,2-pointer,0,29-26,'CHA',leads
23,23,23,201002090CHA,24.2,11.1,2nd quarter,10:48.0,Andray Blatche,WAS,True,2-pointer,6,31-26,'CHA',leads
24,24,24,201002090CHA,24.0,5.0,2nd quarter,9:51.0,Andray Blatche,WAS,True,2-pointer,0,33-30,'CHA',leads
25,25,25,201002090CHA,44.6,8.1,2nd quarter,9:11.0,Antawn Jamison,WAS,False,2-pointer,21,33-32,'CHA',leads
26,26,26,201002090CHA,24.0,5.0,2nd quarter,9:09.0,Nick Young,WAS,True,2-pointer,0,35-32,'CHA',leads
27,27,27,201002090CHA,16.7,22.3,2nd quarter,8:45.0,Andray Blatche,WAS,True,2-pointer,19,37-32,'CHA',leads
