,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,200804270DAL,36.5,8.6,1st quarter,11:10.0,David West,NOH,True,2-pointer,13,2-2,'DAL',tied
1,1,1,200804270DAL,27.4,10.8,1st quarter,10:41.0,Tyson Chandler,NOH,False,2-pointer,7,2-4,'DAL',trails
2,2,2,200804270DAL,24.0,5.0,1st quarter,10:27.0,Morris Peterson,NOH,True,2-pointer,0,4-4,'DAL',tied
3,3,3,200804270DAL,17.8,24.6,1st quarter,10:10.0,Chris Paul,NOH,True,2-pointer,21,6-4,'DAL',leads
4,4,4,200804270DAL,27.3,10.1,1st quarter,9:35.0,David West,NOH,False,2-pointer,6,6-6,'DAL',tied
5,5,5,200804270DAL,13.7,22.3,1st quarter,9:06.0,David West,NOH,False,2-pointer,20,6-8,'DAL',trails
6,6,6,200804270DAL,24.0,5.0,1st quarter,8:06.0,David West,NOH,True,2-pointer,0,8-10,'DAL',trails
7,7,7,200804270DAL,30.4,9.5,1st quarter,7:43.0,David West,NOH,False,2-pointer,8,8-10,'DAL',trails
8,8,8,200804270DAL,4.8,13.2,1st quarter,7:19.0,Morris Peterson,NOH,True,2-pointer,21,10-10,'DAL',tied
9,9,9,200804270DAL,24.0,5.0,1st quarter,6:53.0,Tyson Chandler,NOH,False,2-pointer,0,10-10,'DAL',tied
10,10,10,200804270DAL,28.4,17.0,1st quarter,6:48.0,Morris Peterson,NOH,True,2-pointer,13,12-10,'DAL',leads
11,11,11,200804270DAL,1.7,13.7,1st quarter,6:18.0,Morris Peterson,NOH,False,3-pointer,24,12-10,'DAL',leads
12,12,12,200804270DAL,23.4,20.5,1st quarter,5:22.0,Peja Stojaković,NOH,False,2-pointer,16,14-14,'DAL',tied
13,13,13,200804270DAL,24.0,5.0,1st quarter,5:19.0,Hilton Armstrong,NOH,True,2-pointer,0,16-14,'DAL',leads
14,14,14,200804270DAL,22.7,9.1,1st quarter,4:42.0,David West,NOH,False,2-pointer,4,16-16,'DAL',tied
15,15,15,200804270DAL,24.6,9.1,1st quarter,4:16.0,Peja Stojaković,NOH,False,2-pointer,4,16-18,'DAL',trails
16,16,16,200804270DAL,25.3,12.1,1st quarter,3:49.0,Chris Paul,NOH,False,2-pointer,7,16-20,'DAL',trails
17,17,17,200804270DAL,47.2,12.4,1st quarter,3:00.0,Peja Stojaković,NOH,True,3-pointer,24,19-22,'DAL',trails
18,18,18,200804270DAL,29.7,21.3,1st quarter,2:21.0,Peja Stojaković,NOH,False,2-pointer,17,19-25,'DAL',trails
19,19,19,200804270DAL,25.3,10.9,1st quarter,1:51.0,David West,NOH,True,2-pointer,6,21-28,'DAL',trails
20,20,20,200804270DAL,32.9,22.9,1st quarter,1:15.0,Morris Peterson,NOH,True,2-pointer,20,23-30,'DAL',trails
21,21,21,200804270DAL,38.0,16.0,1st quarter,0:00.4,Jannero Pargo,NOH,False,2-pointer,18,23-30,'DAL',trails
22,22,22,200804270DAL,30.4,15.0,2nd quarter,11:44.0,David West,NOH,False,2-pointer,12,23-30,'DAL',trails
23,23,23,200804270DAL,28.7,7.8,2nd quarter,11:19.0,David West,NOH,False,2-pointer,5,23-32,'DAL',trails
24,24,24,200804270DAL,14.3,18.3,2nd quarter,11:07.0,Jannero Pargo,NOH,True,2-pointer,16,25-32,'DAL',trails
25,25,25,200804270DAL,32.4,7.5,2nd quarter,10:45.0,Bonzi Wells,NOH,False,2-pointer,9,25-32,'DAL',trails
