,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201211230BOS,42.1,6.1,1st quarter,11:39.0,Serge Ibaka,OKC,True,2-pointer,18,2-0,'OKC',leads
1,1,1,201211230BOS,42.7,11.1,1st quarter,11:00.0,Kevin Durant,OKC,False,2-pointer,20,2-3,'OKC',trails
2,2,2,201211230BOS,24.9,5.3,1st quarter,9:51.0,Kevin Durant,OKC,True,2-pointer,1,4-7,'OKC',trails
3,3,3,201211230BOS,40.0,24.5,1st quarter,9:31.0,Kevin Durant,OKC,True,3-pointer,25,7-7,'OKC',tied
4,4,4,201211230BOS,42.4,12.8,1st quarter,8:55.0,Serge Ibaka,OKC,False,2-pointer,20,7-9,'OKC',trails
5,5,5,201211230BOS,6.6,6.4,1st quarter,8:34.0,Serge Ibaka,OKC,True,2-pointer,17,9-9,'OKC',tied
6,6,6,201211230BOS,22.4,7.8,1st quarter,8:14.0,Kendrick Perkins,OKC,True,2-pointer,3,11-9,'OKC',leads
7,7,7,201211230BOS,2.8,7.2,1st quarter,6:38.0,Thabo Sefolosha,OKC,True,2-pointer,21,14-11,'OKC',leads
8,8,8,201211230BOS,3.6,4.8,1st quarter,5:51.0,Kevin Martin,OKC,False,2-pointer,20,14-11,'OKC',leads
9,9,9,201211230BOS,24.9,5.6,1st quarter,5:15.0,Russell Westbrook,OKC,False,2-pointer,1,14-11,'OKC',leads
10,10,10,201211230BOS,24.1,5.0,1st quarter,4:20.0,Kendrick Perkins,OKC,True,2-pointer,0,16-11,'OKC',leads
11,11,11,201211230BOS,9.4,27.4,1st quarter,4:02.0,Kevin Durant,OKC,False,3-pointer,27,16-11,'OKC',leads
12,12,12,201211230BOS,24.7,5.3,1st quarter,4:00.0,Serge Ibaka,OKC,False,2-pointer,1,16-11,'OKC',leads
13,13,13,201211230BOS,26.0,5.0,1st quarter,3:10.0,Kevin Durant,OKC,True,2-pointer,2,18-13,'OKC',leads
14,14,14,201211230BOS,23.2,5.4,1st quarter,2:32.0,Kevin Durant,OKC,True,2-pointer,1,20-15,'OKC',leads
15,15,15,201211230BOS,10.6,12.7,1st quarter,1:51.0,Kevin Martin,OKC,False,2-pointer,15,20-17,'OKC',leads
16,16,16,201211230BOS,12.6,26.9,1st quarter,1:31.0,Russell Westbrook,OKC,True,3-pointer,25,23-19,'OKC',leads
17,17,17,201211230BOS,25.7,4.7,1st quarter,1:01.0,Russell Westbrook,OKC,True,2-pointer,2,25-19,'OKC',leads
18,18,18,201211230BOS,14.0,27.5,1st quarter,0:36.9,Russell Westbrook,OKC,True,3-pointer,25,28-19,'OKC',leads
19,19,19,201211230BOS,22.5,42.3,1st quarter,0:00.0,Eric Maynor,OKC,False,3-pointer,37,28-21,'OKC',leads
20,20,20,201211230BOS,24.9,5.0,2nd quarter,11:31.0,Kevin Martin,OKC,True,2-pointer,1,30-23,'OKC',leads
21,21,21,201211230BOS,21.6,32.7,2nd quarter,10:58.0,Eric Maynor,OKC,False,3-pointer,28,30-23,'OKC',leads
22,22,22,201211230BOS,11.7,26.9,2nd quarter,10:23.0,Kevin Martin,OKC,False,3-pointer,25,30-23,'OKC',leads
23,23,23,201211230BOS,46.8,10.3,2nd quarter,9:57.0,Eric Maynor,OKC,False,3-pointer,23,30-23,'OKC',leads
24,24,24,201211230BOS,23.6,3.9,2nd quarter,9:54.0,Nick Collison,OKC,False,2-pointer,1,30-23,'OKC',leads
25,25,25,201211230BOS,48.1,3.1,2nd quarter,9:47.0,Kevin Martin,OKC,False,3-pointer,24,30-23,'OKC',leads
26,26,26,201211230BOS,26.1,6.5,2nd quarter,8:44.0,Eric Maynor,OKC,True,2-pointer,3,32-25,'OKC',leads
27,27,27,201211230BOS,15.0,5.1,2nd quarter,8:23.0,Kevin Durant,OKC,False,2-pointer,9,32-25,'OKC',leads
28,28,28,201211230BOS,21.3,8.6,2nd quarter,7:26.0,Kevin Durant,OKC,False,2-pointer,5,32-30,'OKC',leads
29,29,29,201211230BOS,24.9,6.1,2nd quarter,6:55.0,Nick Collison,OKC,True,2-pointer,1,34-30,'OKC',leads
30,30,30,201211230BOS,38.3,11.1,2nd quarter,5:42.0,Kevin Martin,OKC,False,2-pointer,16,34-32,'OKC',leads
31,31,31,201211230BOS,15.8,12.2,2nd quarter,5:15.0,Kevin Durant,OKC,True,2-pointer,11,36-32,'OKC',leads
32,32,32,201211230BOS,13.1,15.8,2nd quarter,4:22.0,Russell Westbrook,OKC,True,2-pointer,15,38-34,'OKC',leads
33,33,33,201211230BOS,37.0,20.9,2nd quarter,3:45.0,Russell Westbrook,OKC,False,2-pointer,21,38-37,'OKC',leads
34,34,34,201211230BOS,24.1,10.6,2nd quarter,3:22.0,Kevin Martin,OKC,False,2-pointer,6,38-39,'OKC',trails
35,35,35,201211230BOS,35.4,29.1,2nd quarter,2:48.0,Thabo Sefolosha,OKC,True,3-pointer,27,41-39,'OKC',leads
36,36,36,201211230BOS,24.0,19.0,2nd quarter,1:34.0,Kendrick Perkins,OKC,False,2-pointer,14,41-43,'OKC',trails
