,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201805160HOU,37.8,5.6,1st quarter,11:44.0,Klay Thompson,GSW,True,2-pointer,14,2-0,'HOU',leads
1,1,1,201805160HOU,6.3,23.5,1st quarter,11:23.0,Stephen Curry,GSW,False,3-pointer,27,2-0,'HOU',leads
2,2,2,201805160HOU,16.0,14.0,1st quarter,10:38.0,Kevin Durant,GSW,False,2-pointer,13,2-2,'HOU',tied
3,3,3,201805160HOU,23.0,4.7,1st quarter,9:49.0,Kevin Durant,GSW,True,2-pointer,1,4-4,'HOU',tied
4,4,4,201805160HOU,39.4,10.1,1st quarter,9:25.0,Kevin Durant,GSW,True,2-pointer,16,6-4,'HOU',leads
5,5,5,201805160HOU,23.4,29.6,1st quarter,8:31.0,Draymond Green,GSW,False,3-pointer,26,8-8,'HOU',tied
6,6,6,201805160HOU,23.8,4.3,1st quarter,8:12.0,Stephen Curry,GSW,True,2-pointer,1,10-8,'HOU',leads
7,7,7,201805160HOU,24.7,4.7,1st quarter,6:26.0,Stephen Curry,GSW,True,2-pointer,1,12-13,'HOU',trails
8,8,8,201805160HOU,24.6,5.0,1st quarter,5:46.0,Kevin Durant,GSW,True,2-pointer,2,14-13,'HOU',leads
9,9,9,201805160HOU,36.8,2.2,1st quarter,4:59.0,Kevin Durant,GSW,False,2-pointer,12,14-13,'HOU',leads
10,10,10,201805160HOU,24.0,2.4,1st quarter,4:56.0,Kevon Looney,GSW,True,2-pointer,0,16-13,'HOU',leads
11,11,11,201805160HOU,23.4,3.9,1st quarter,4:30.0,Kevon Looney,GSW,True,2-pointer,1,18-16,'HOU',leads
12,12,12,201805160HOU,25.7,4.5,1st quarter,4:06.0,Klay Thompson,GSW,False,2-pointer,2,18-18,'HOU',tied
13,13,13,201805160HOU,26.4,13.1,1st quarter,3:41.0,Kevin Durant,GSW,False,2-pointer,10,18-18,'HOU',tied
14,14,14,201805160HOU,36.1,25.1,1st quarter,3:14.0,Stephen Curry,GSW,False,3-pointer,25,18-18,'HOU',tied
15,15,15,201805160HOU,36.8,24.1,1st quarter,2:45.0,Stephen Curry,GSW,False,3-pointer,24,18-21,'HOU',trails
16,16,16,201805160HOU,35.5,14.0,1st quarter,1:46.0,Andre Iguodala,GSW,False,2-pointer,15,18-23,'HOU',trails
17,17,17,201805160HOU,47.9,4.7,1st quarter,1:15.0,Andre Iguodala,GSW,False,3-pointer,23,18-23,'HOU',trails
18,18,18,201805160HOU,5.1,20.9,1st quarter,1:10.0,Nick Young,GSW,False,3-pointer,26,18-23,'HOU',trails
19,19,19,201805160HOU,24.0,5.5,1st quarter,0:29.0,Stephen Curry,GSW,True,2-pointer,2,20-26,'HOU',trails
20,20,20,201805160HOU,31.7,29.8,1st quarter,0:02.0,Stephen Curry,GSW,False,3-pointer,27,21-26,'HOU',trails
21,21,21,201805160HOU,13.2,12.3,2nd quarter,11:17.0,David West,GSW,False,2-pointer,14,21-29,'HOU',trails
22,22,22,201805160HOU,23.3,4.3,2nd quarter,10:47.0,David West,GSW,True,2-pointer,1,23-29,'HOU',trails
23,23,23,201805160HOU,37.7,25.0,2nd quarter,10:27.0,Nick Young,GSW,True,3-pointer,25,26-29,'HOU',trails
24,24,24,201805160HOU,23.5,11.3,2nd quarter,9:35.0,David West,GSW,False,2-pointer,8,26-32,'HOU',trails
25,25,25,201805160HOU,29.6,8.1,2nd quarter,9:23.0,Klay Thompson,GSW,False,2-pointer,7,26-32,'HOU',trails
26,26,26,201805160HOU,23.7,4.0,2nd quarter,8:22.0,David West,GSW,True,2-pointer,1,28-38,'HOU',trails
