,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201205190LAC,28.2,8.4,1st quarter,11:37.0,Tim Duncan,SAS,False,2-pointer,5,0-0,'SAS',tied
1,1,1,201205190LAC,6.6,6.1,1st quarter,11:18.0,Tony Parker,SAS,False,2-pointer,17,0-0,'SAS',tied
2,2,2,201205190LAC,26.6,5.6,1st quarter,10:19.0,Tony Parker,SAS,True,2-pointer,3,2-3,'SAS',trails
3,3,3,201205190LAC,9.0,10.2,1st quarter,9:45.0,Tim Duncan,SAS,False,2-pointer,16,2-3,'SAS',trails
4,4,4,201205190LAC,24.0,13.0,1st quarter,9:15.0,Tony Parker,SAS,True,2-pointer,8,4-5,'SAS',trails
5,5,5,201205190LAC,33.1,29.2,1st quarter,8:48.0,Kawhi Leonard,SAS,True,3-pointer,26,7-7,'SAS',tied
6,6,6,201205190LAC,3.0,19.5,1st quarter,8:16.0,Gary Neal,SAS,False,3-pointer,26,7-9,'SAS',trails
7,7,7,201205190LAC,30.1,16.5,1st quarter,7:50.0,Tony Parker,SAS,False,2-pointer,13,7-11,'SAS',trails
8,8,8,201205190LAC,27.2,5.3,1st quarter,7:15.0,Tony Parker,SAS,False,2-pointer,3,7-13,'SAS',trails
9,9,9,201205190LAC,26.3,5.0,1st quarter,7:00.0,Tony Parker,SAS,True,2-pointer,2,9-13,'SAS',trails
10,10,10,201205190LAC,21.3,6.1,1st quarter,6:10.0,Boris Diaw,SAS,False,2-pointer,3,9-15,'SAS',trails
11,11,11,201205190LAC,35.1,21.8,1st quarter,5:57.0,Tony Parker,SAS,False,2-pointer,20,9-15,'SAS',trails
12,12,12,201205190LAC,47.6,7.6,1st quarter,5:18.0,Kawhi Leonard,SAS,False,3-pointer,24,9-15,'SAS',trails
13,13,13,201205190LAC,26.9,5.0,1st quarter,4:48.0,Boris Diaw,SAS,False,2-pointer,3,9-17,'SAS',trails
14,14,14,201205190LAC,18.0,21.4,1st quarter,4:10.0,Manu Ginóbili,SAS,False,2-pointer,17,9-19,'SAS',trails
15,15,15,201205190LAC,21.0,6.4,1st quarter,4:03.0,Manu Ginóbili,SAS,False,2-pointer,3,9-19,'SAS',trails
