,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status,match_date,season
30121,435,435,435,202012250LAL,17.5,27.7,2nd quarter,10:49.0,LeBron James,LAL,False,3-pointer,25,33-30,'DAL',leads,2020-12-25,2020-21
30122,439,439,439,202012250LAL,9.2,23.3,2nd quarter,9:31.0,LeBron James,LAL,True,3-pointer,25,40-33,'DAL',leads,2020-12-25,2020-21
30123,450,450,450,202012250LAL,22.0,5.5,2nd quarter,1:45.0,LeBron James,LAL,True,2-pointer,3,62-53,'DAL',leads,2020-12-25,2020-21
30124,451,451,451,202012250LAL,36.0,15.2,2nd quarter,0:58.0,LeBron James,LAL,True,2-pointer,17,64-54,'DAL',leads,2020-12-25,2020-21
30125,456,456,456,202012250LAL,24.5,4.3,3rd quarter,11:18.0,LeBron James,LAL,True,2-pointer,1,73-57,'DAL',leads,2020-12-25,2020-21
30126,458,458,458,202012250LAL,32.8,29.3,3rd quarter,9:23.0,LeBron James,LAL,True,3-pointer,28,80-63,'DAL',leads,2020-12-25,2020-21
30127,459,459,459,202012250LAL,27.4,11.2,3rd quarter,8:37.0,LeBron James,LAL,False,2-pointer,9,80-65,'DAL',leads,2020-12-25,2020-21
30128,471,471,471,202012250LAL,41.9,21.0,3rd quarter,2:45.0,LeBron James,LAL,False,3-pointer,25,92-79,'DAL',leads,2020-12-25,2020-21
30129,476,476,476,202012250LAL,14.2,26.2,3rd quarter,0:28.0,LeBron James,LAL,False,3-pointer,25,99-85,'DAL',leads,2020-12-25,2020-21
30130,480,480,480,202012250LAL,26.0,18.8,4th quarter,10:28.0,LeBron James,LAL,False,2-pointer,16,104-89,'DAL',leads,2020-12-25,2020-21
30131,482,482,482,202012250LAL,11.7,3.2,4th quarter,9:11.0,LeBron James,LAL,False,2-pointer,12,104-94,'DAL',leads,2020-12-25,2020-21
30132,483,483,483,202012250LAL,22.8,5.4,4th quarter,8:20.0,LeBron James,LAL,True,2-pointer,2,106-94,'DAL',leads,2020-12-25,2020-21
30133,484,484,484,202012250LAL,12.4,26.4,4th quarter,7:41.0,LeBron James,LAL,False,3-pointer,26,106-97,'DAL',leads,2020-12-25,2020-21
30134,972,972,972,202012270LAL,46.5,3.2,1st quarter,9:20.0,LeBron James,LAL,True,3-pointer,23,15-4,'LAL',leads,2020-12-27,2020-21
30135,973,973,973,202012270LAL,15.2,15.6,1st quarter,8:29.0,LeBron James,LAL,False,2-pointer,15,15-6,'LAL',leads,2020-12-27,2020-21
30136,976,976,976,202012270LAL,26.3,4.1,1st quarter,6:14.0,LeBron James,LAL,True,2-pointer,2,23-12,'LAL',leads,2020-12-27,2020-21
30137,985,985,985,202012270LAL,19.1,27.8,1st quarter,1:41.0,LeBron James,LAL,False,3-pointer,25,36-16,'LAL',leads,2020-12-27,2020-21
30138,989,989,989,202012270LAL,13.3,27.9,2nd quarter,11:04.0,LeBron James,LAL,False,3-pointer,27,43-25,'LAL',leads,2020-12-27,2020-21
30139,1014,1014,1014,202012270LAL,25.7,3.6,2nd quarter,0:04.0,LeBron James,LAL,False,2-pointer,2,67-45,'LAL',leads,2020-12-27,2020-21
30140,1017,1017,1017,202012270LAL,36.7,27.8,3rd quarter,10:15.0,LeBron James,LAL,False,3-pointer,28,69-48,'LAL',leads,2020-12-27,2020-21
30141,1018,1018,1018,202012270LAL,25.0,4.3,3rd quarter,9:43.0,LeBron James,LAL,True,2-pointer,1,71-48,'LAL',leads,2020-12-27,2020-21
30142,1020,1020,1020,202012270LAL,25.7,4.8,3rd quarter,8:31.0,LeBron James,LAL,True,2-pointer,2,76-49,'LAL',leads,2020-12-27,2020-21
30143,1023,1023,1023,202012270LAL,21.8,25.8,3rd quarter,6:26.0,LeBron James,LAL,False,2-pointer,23,82-53,'LAL',leads,2020-12-27,2020-21
30144,1024,1024,1024,202012270LAL,23.2,5.5,3rd quarter,6:06.0,LeBron James,LAL,True,2-pointer,2,84-55,'LAL',leads,2020-12-27,2020-21
30145,1027,1027,1027,202012270LAL,23.9,5.3,3rd quarter,3:52.0,LeBron James,LAL,True,2-pointer,2,93-61,'LAL',leads,2020-12-27,2020-21
30146,1029,1029,1029,202012270LAL,36.4,27.7,3rd quarter,2:38.0,LeBron James,LAL,False,3-pointer,27,96-63,'LAL',leads,2020-12-27,2020-21
30147,644,644,644,202012280LAL,24.0,3.3,1st quarter,11:22.0,LeBron James,LAL,True,2-pointer,0,2-0,'POR',leads,2020-12-28,2020-21
30148,646,646,646,202012280LAL,13.8,23.4,1st quarter,10:36.0,LeBron James,LAL,True,2-pointer,23,6-0,'POR',leads,2020-12-28,2020-21
30149,647,647,647,202012280LAL,8.1,28.2,1st quarter,9:54.0,LeBron James,LAL,True,3-pointer,30,9-2,'POR',leads,2020-12-28,2020-21
30150,648,648,648,202012280LAL,13.4,29.3,1st quarter,9:17.0,LeBron James,LAL,False,3-pointer,28,9-2,'POR',leads,2020-12-28,2020-21
30151,650,650,650,202012280LAL,23.8,4.4,1st quarter,8:24.0,LeBron James,LAL,True,2-pointer,1,14-5,'POR',leads,2020-12-28,2020-21
30152,665,665,665,202012280LAL,29.2,20.3,1st quarter,0:46.0,LeBron James,LAL,True,2-pointer,18,26-20,'POR',leads,2020-12-28,2020-21
30153,669,669,669,202012280LAL,9.2,6.2,2nd quarter,10:23.0,LeBron James,LAL,False,2-pointer,15,30-26,'POR',leads,2020-12-28,2020-21
30154,670,670,670,202012280LAL,23.6,9.0,2nd quarter,9:50.0,LeBron James,LAL,False,2-pointer,6,30-26,'POR',leads,2020-12-28,2020-21
30155,683,683,683,202012280LAL,22.4,4.7,2nd quarter,3:00.0,LeBron James,LAL,True,2-pointer,2,47-50,'POR',trails,2020-12-28,2020-21
30156,690,690,690,202012280LAL,24.8,4.1,3rd quarter,9:40.0,LeBron James,LAL,True,2-pointer,1,58-61,'POR',trails,2020-12-28,2020-21
30157,691,691,691,202012280LAL,22.1,4.4,3rd quarter,9:18.0,LeBron James,LAL,False,2-pointer,2,58-61,'POR',trails,2020-12-28,2020-21
30158,708,708,708,202012280LAL,25.2,3.6,3rd quarter,0:16.0,LeBron James,LAL,False,2-pointer,1,85-84,'POR',leads,2020-12-28,2020-21
30159,709,709,709,202012280LAL,26.4,3.8,4th quarter,11:29.0,LeBron James,LAL,False,2-pointer,2,85-84,'POR',leads,2020-12-28,2020-21
30160,711,711,711,202012280LAL,24.0,3.3,4th quarter,10:54.0,LeBron James,LAL,True,2-pointer,0,87-85,'POR',leads,2020-12-28,2020-21
30161,715,715,715,202012280LAL,23.3,29.0,4th quarter,9:03.0,LeBron James,LAL,True,3-pointer,26,90-90,'POR',tied,2020-12-28,2020-21
30162,717,717,717,202012280LAL,10.1,23.8,4th quarter,6:27.0,LeBron James,LAL,True,3-pointer,25,94-98,'POR',trails,2020-12-28,2020-21
30163,718,718,718,202012280LAL,25.2,3.9,4th quarter,5:59.0,LeBron James,LAL,True,2-pointer,1,96-98,'POR',trails,2020-12-28,2020-21
30164,723,723,723,202012280LAL,36.0,26.5,4th quarter,2:45.0,LeBron James,LAL,False,3-pointer,26,101-108,'POR',trails,2020-12-28,2020-21
30165,728,728,728,202012280LAL,39.4,23.2,4th quarter,0:53.0,LeBron James,LAL,False,3-pointer,25,107-113,'POR',trails,2020-12-28,2020-21
30166,729,729,729,202012280LAL,34.6,29.5,4th quarter,0:13.0,LeBron James,LAL,False,3-pointer,28,107-115,'POR',trails,2020-12-28,2020-21
30167,907,907,907,202012300SAS,40.3,8.6,1st quarter,10:57.0,LeBron James,LAL,False,2-pointer,17,0-2,'SAS',trails,2020-12-30,2020-21
30168,909,909,909,202012300SAS,22.7,4.7,1st quarter,10:06.0,LeBron James,LAL,True,2-pointer,2,2-6,'SAS',trails,2020-12-30,2020-21
30169,917,917,917,202012300SAS,23.3,5.0,1st quarter,6:07.0,LeBron James,LAL,True,2-pointer,2,15-15,'SAS',tied,2020-12-30,2020-21
30170,929,929,929,202012300SAS,23.8,5.3,1st quarter,0:00.0,LeBron James,LAL,False,2-pointer,2,35-27,'SAS',leads,2020-12-30,2020-21
30171,931,931,931,202012300SAS,20.1,5.7,2nd quarter,10:31.0,LeBron James,LAL,False,2-pointer,5,37-29,'SAS',leads,2020-12-30,2020-21
30172,932,932,932,202012300SAS,23.8,29.0,2nd quarter,10:10.0,LeBron James,LAL,False,3-pointer,26,37-29,'SAS',leads,2020-12-30,2020-21
30173,933,933,933,202012300SAS,24.4,4.3,2nd quarter,9:52.0,LeBron James,LAL,True,2-pointer,1,39-31,'SAS',leads,2020-12-30,2020-21
30174,935,935,935,202012300SAS,17.8,20.0,2nd quarter,8:56.0,LeBron James,LAL,True,2-pointer,18,41-33,'SAS',leads,2020-12-30,2020-21
30175,939,939,939,202012300SAS,22.8,9.5,2nd quarter,6:15.0,LeBron James,LAL,True,2-pointer,6,46-37,'SAS',leads,2020-12-30,2020-21
30176,947,947,947,202012300SAS,23.6,4.4,2nd quarter,1:15.0,LeBron James,LAL,True,2-pointer,1,58-45,'SAS',leads,2020-12-30,2020-21
30177,949,949,949,202012300SAS,26.6,12.8,2nd quarter,0:01.0,LeBron James,LAL,True,2-pointer,10,60-53,'SAS',leads,2020-12-30,2020-21
30178,952,952,952,202012300SAS,22.7,29.5,3rd quarter,10:28.0,LeBron James,LAL,True,3-pointer,26,68-55,'SAS',leads,2020-12-30,2020-21
30179,954,954,954,202012300SAS,23.0,4.1,3rd quarter,8:19.0,LeBron James,LAL,False,2-pointer,1,71-60,'SAS',leads,2020-12-30,2020-21
30180,965,965,965,202012300SAS,24.2,21.6,3rd quarter,1:49.0,LeBron James,LAL,False,2-pointer,18,92-77,'SAS',leads,2020-12-30,2020-21
30181,967,967,967,202012300SAS,27.3,28.4,3rd quarter,0:48.0,LeBron James,LAL,False,3-pointer,25,92-79,'SAS',leads,2020-12-30,2020-21
30182,968,968,968,202012300SAS,23.8,3.7,3rd quarter,0:04.0,LeBron James,LAL,False,2-pointer,0,92-82,'SAS',leads,2020-12-30,2020-21
30183,969,969,969,202012300SAS,23.0,2.9,4th quarter,11:25.0,LeBron James,LAL,True,2-pointer,1,94-82,'SAS',leads,2020-12-30,2020-21
30184,972,972,972,202012300SAS,13.2,5.2,4th quarter,9:37.0,LeBron James,LAL,False,2-pointer,11,100-86,'SAS',leads,2020-12-30,2020-21
30185,976,976,976,202012300SAS,23.6,11.3,4th quarter,6:05.0,LeBron James,LAL,False,2-pointer,8,106-93,'SAS',leads,2020-12-30,2020-21
30186,979,979,979,202012300SAS,24.7,4.2,4th quarter,4:45.0,LeBron James,LAL,False,2-pointer,1,108-97,'SAS',leads,2020-12-30,2020-21
30187,982,982,982,202012300SAS,24.1,3.7,4th quarter,3:28.0,LeBron James,LAL,True,2-pointer,0,112-101,'SAS',leads,2020-12-30,2020-21
30188,984,984,984,202012300SAS,23.5,3.8,4th quarter,2:13.0,LeBron James,LAL,False,2-pointer,1,114-104,'SAS',leads,2020-12-30,2020-21
30189,985,985,985,202012300SAS,24.4,3.9,4th quarter,2:00.0,LeBron James,LAL,True,2-pointer,1,116-104,'SAS',leads,2020-12-30,2020-21
30190,1359,1359,1359,202101010SAS,29.1,6.2,1st quarter,11:05.0,LeBron James,LAL,True,2-pointer,6,2-2,'SAS',tied,2021-01-01,2020-21
30191,1364,1364,1364,202101010SAS,15.8,19.5,1st quarter,9:28.0,LeBron James,LAL,False,2-pointer,18,2-6,'SAS',trails,2021-01-01,2020-21
30192,1380,1380,1380,202101010SAS,16.7,28.7,1st quarter,1:06.0,LeBron James,LAL,True,3-pointer,26,25-26,'SAS',trails,2021-01-01,2020-21
30193,1381,1381,1381,202101010SAS,16.2,4.6,1st quarter,0:42.0,LeBron James,LAL,False,2-pointer,8,25-29,'SAS',trails,2021-01-01,2020-21
30194,1382,1382,1382,202101010SAS,11.1,7.9,1st quarter,0:37.0,LeBron James,LAL,False,2-pointer,14,25-29,'SAS',trails,2021-01-01,2020-21
30195,1391,1391,1391,202101010SAS,35.8,27.4,2nd quarter,8:42.0,LeBron James,LAL,True,3-pointer,27,37-38,'SAS',trails,2021-01-01,2020-21
30196,1406,1406,1406,202101010SAS,27.8,7.4,2nd quarter,0:55.0,LeBron James,LAL,True,2-pointer,6,57-55,'SAS',leads,2021-01-01,2020-21
30197,1407,1407,1407,202101010SAS,22.1,5.9,2nd quarter,0:27.0,LeBron James,LAL,False,2-pointer,3,58-55,'SAS',leads,2021-01-01,2020-21
30198,1408,1408,1408,202101010SAS,33.1,29.8,2nd quarter,0:00.0,LeBron James,LAL,False,3-pointer,28,58-57,'SAS',leads,2021-01-01,2020-21
30199,1417,1417,1417,202101010SAS,12.9,21.6,3rd quarter,8:20.0,LeBron James,LAL,True,2-pointer,21,70-67,'SAS',leads,2021-01-01,2020-21
30200,1421,1421,1421,202101010SAS,26.7,5.7,3rd quarter,5:38.0,LeBron James,LAL,True,2-pointer,4,74-73,'SAS',leads,2021-01-01,2020-21
30201,1435,1435,1435,202101010SAS,12.3,28.8,4th quarter,10:26.0,LeBron James,LAL,False,3-pointer,28,83-85,'SAS',trails,2021-01-01,2020-21
30202,1436,1436,1436,202101010SAS,25.2,13.2,4th quarter,9:48.0,LeBron James,LAL,False,2-pointer,10,83-85,'SAS',trails,2021-01-01,2020-21
30203,1437,1437,1437,202101010SAS,7.4,25.8,4th quarter,9:12.0,LeBron James,LAL,False,3-pointer,28,83-86,'SAS',trails,2021-01-01,2020-21
30204,1439,1439,1439,202101010SAS,35.3,28.3,4th quarter,8:27.0,LeBron James,LAL,True,3-pointer,27,88-86,'SAS',leads,2021-01-01,2020-21
30205,1444,1444,1444,202101010SAS,5.4,12.4,4th quarter,6:13.0,LeBron James,LAL,False,2-pointer,21,94-95,'SAS',trails,2021-01-01,2020-21
30206,1446,1446,1446,202101010SAS,1.2,18.3,4th quarter,5:00.0,LeBron James,LAL,False,3-pointer,27,97-97,'SAS',tied,2021-01-01,2020-21
30207,1450,1450,1450,202101010SAS,11.9,6.0,4th quarter,3:12.0,LeBron James,LAL,False,2-pointer,12,100-100,'SAS',tied,2021-01-01,2020-21
30208,1451,1451,1451,202101010SAS,27.7,7.5,4th quarter,3:08.0,LeBron James,LAL,False,2-pointer,6,100-100,'SAS',tied,2021-01-01,2020-21
30209,1453,1453,1453,202101010SAS,19.7,10.0,4th quarter,2:57.0,LeBron James,LAL,False,2-pointer,8,100-100,'SAS',tied,2021-01-01,2020-21
30210,1456,1456,1456,202101010SAS,17.2,6.4,4th quarter,0:57.0,LeBron James,LAL,False,2-pointer,7,103-103,'SAS',tied,2021-01-01,2020-21
30211,1458,1458,1458,202101010SAS,19.1,6.0,4th quarter,0:28.0,LeBron James,LAL,True,2-pointer,6,107-103,'SAS',leads,2021-01-01,2020-21
30212,718,718,718,202101030MEM,47.1,8.3,1st quarter,10:41.0,LeBron James,LAL,True,3-pointer,24,3-2,'LAL',leads,2021-01-03,2020-21
30213,719,719,719,202101030MEM,25.9,3.6,1st quarter,10:14.0,LeBron James,LAL,True,2-pointer,2,5-2,'LAL',leads,2021-01-03,2020-21
30214,723,723,723,202101030MEM,3.5,16.7,1st quarter,7:56.0,LeBron James,LAL,False,3-pointer,25,13-4,'LAL',leads,2021-01-03,2020-21
30215,735,735,735,202101030MEM,23.8,3.8,1st quarter,1:13.0,LeBron James,LAL,False,2-pointer,1,21-31,'LAL',trails,2021-01-03,2020-21
30216,745,745,745,202101030MEM,18.1,14.4,2nd quarter,8:28.0,LeBron James,LAL,False,2-pointer,13,34-41,'LAL',trails,2021-01-03,2020-21
30217,760,760,760,202101030MEM,23.1,5.3,2nd quarter,1:12.0,LeBron James,LAL,True,2-pointer,2,53-49,'LAL',leads,2021-01-03,2020-21
30218,763,763,763,202101030MEM,14.5,10.1,3rd quarter,11:46.0,LeBron James,LAL,False,2-pointer,12,56-54,'LAL',leads,2021-01-03,2020-21
30219,774,774,774,202101030MEM,24.4,11.7,3rd quarter,6:47.0,LeBron James,LAL,False,2-pointer,8,60-64,'LAL',trails,2021-01-03,2020-21
30220,784,784,784,202101030MEM,11.9,26.3,3rd quarter,1:56.0,LeBron James,LAL,False,3-pointer,26,71-71,'LAL',tied,2021-01-03,2020-21
30221,785,785,785,202101030MEM,25.3,4.9,3rd quarter,1:30.0,LeBron James,LAL,True,2-pointer,2,73-71,'LAL',leads,2021-01-03,2020-21
30222,788,788,788,202101030MEM,33.6,28.4,4th quarter,11:34.0,LeBron James,LAL,False,3-pointer,27,77-75,'LAL',leads,2021-01-03,2020-21
30223,789,789,789,202101030MEM,24.3,4.4,4th quarter,10:42.0,LeBron James,LAL,True,2-pointer,1,80-77,'LAL',leads,2021-01-03,2020-21
30224,791,791,791,202101030MEM,24.8,4.1,4th quarter,10:16.0,LeBron James,LAL,True,2-pointer,1,82-77,'LAL',leads,2021-01-03,2020-21
30225,794,794,794,202101030MEM,24.4,30.8,4th quarter,8:44.0,LeBron James,LAL,True,3-pointer,28,85-79,'LAL',leads,2021-01-03,2020-21
30226,795,795,795,202101030MEM,34.5,18.8,4th quarter,7:23.0,LeBron James,LAL,True,2-pointer,19,87-81,'LAL',leads,2021-01-03,2020-21
30227,801,801,801,202101030MEM,32.4,28.2,4th quarter,2:34.0,LeBron James,LAL,True,3-pointer,26,101-90,'LAL',leads,2021-01-03,2020-21
30228,538,538,538,202101050MEM,24.1,3.6,1st quarter,8:06.0,LeBron James,LAL,True,2-pointer,0,10-3,'LAL',leads,2021-01-05,2020-21
30229,540,540,540,202101050MEM,24.6,14.1,1st quarter,6:21.0,LeBron James,LAL,False,2-pointer,11,10-5,'LAL',leads,2021-01-05,2020-21
30230,543,543,543,202101050MEM,23.9,4.1,1st quarter,4:57.0,LeBron James,LAL,True,2-pointer,1,14-7,'LAL',leads,2021-01-05,2020-21
30231,549,549,549,202101050MEM,20.2,29.0,1st quarter,0:13.0,LeBron James,LAL,False,3-pointer,26,19-24,'LAL',trails,2021-01-05,2020-21
30232,552,552,552,202101050MEM,26.0,5.1,2nd quarter,10:10.0,LeBron James,LAL,False,2-pointer,3,22-26,'LAL',trails,2021-01-05,2020-21
30233,558,558,558,202101050MEM,27.9,21.8,2nd quarter,7:56.0,LeBron James,LAL,False,2-pointer,19,30-31,'LAL',trails,2021-01-05,2020-21
30234,559,559,559,202101050MEM,24.4,4.1,2nd quarter,7:44.0,LeBron James,LAL,False,2-pointer,1,30-31,'LAL',trails,2021-01-05,2020-21
30235,575,575,575,202101050MEM,20.0,22.0,2nd quarter,0:00.0,LeBron James,LAL,False,2-pointer,19,45-49,'LAL',trails,2021-01-05,2020-21
30236,576,576,576,202101050MEM,13.2,6.4,3rd quarter,11:22.0,LeBron James,LAL,True,2-pointer,11,47-49,'LAL',trails,2021-01-05,2020-21
30237,577,577,577,202101050MEM,10.9,25.4,3rd quarter,10:42.0,LeBron James,LAL,False,3-pointer,26,47-49,'LAL',trails,2021-01-05,2020-21
30238,578,578,578,202101050MEM,21.2,27.9,3rd quarter,10:16.0,LeBron James,LAL,False,3-pointer,25,47-49,'LAL',trails,2021-01-05,2020-21
30239,582,582,582,202101050MEM,20.3,10.5,3rd quarter,7:24.0,LeBron James,LAL,True,2-pointer,8,55-53,'LAL',leads,2021-01-05,2020-21
30240,584,584,584,202101050MEM,24.0,3.3,3rd quarter,6:55.0,LeBron James,LAL,True,2-pointer,0,57-53,'LAL',leads,2021-01-05,2020-21
30241,585,585,585,202101050MEM,24.2,3.4,3rd quarter,6:20.0,LeBron James,LAL,True,2-pointer,0,59-55,'LAL',leads,2021-01-05,2020-21
30242,586,586,586,202101050MEM,16.7,26.9,3rd quarter,5:15.0,LeBron James,LAL,True,3-pointer,25,63-58,'LAL',leads,2021-01-05,2020-21
30243,602,602,602,202101050MEM,23.3,3.2,4th quarter,9:07.0,LeBron James,LAL,True,2-pointer,1,74-72,'LAL',leads,2021-01-05,2020-21
30244,604,604,604,202101050MEM,21.1,6.2,4th quarter,7:01.0,LeBron James,LAL,False,2-pointer,4,74-75,'LAL',trails,2021-01-05,2020-21
30245,611,611,611,202101050MEM,22.9,14.8,4th quarter,4:01.0,LeBron James,LAL,True,2-pointer,12,82-79,'LAL',leads,2021-01-05,2020-21
30246,613,613,613,202101050MEM,35.9,19.1,4th quarter,2:10.0,LeBron James,LAL,True,2-pointer,20,84-81,'LAL',leads,2021-01-05,2020-21
30247,615,615,615,202101050MEM,22.9,19.3,4th quarter,1:03.0,LeBron James,LAL,True,2-pointer,16,88-83,'LAL',leads,2021-01-05,2020-21
30248,476,476,476,202101070LAL,8.0,8.8,1st quarter,2:23.0,LeBron James,LAL,False,2-pointer,17,14-29,'SAS',trails,2021-01-07,2020-21
30249,477,477,477,202101070LAL,23.7,29.3,1st quarter,2:04.0,LeBron James,LAL,True,3-pointer,26,17-29,'SAS',trails,2021-01-07,2020-21
30250,481,481,481,202101070LAL,33.3,31.8,1st quarter,0:04.0,LeBron James,LAL,True,3-pointer,30,26-34,'SAS',trails,2021-01-07,2020-21
30251,484,484,484,202101070LAL,22.6,5.9,2nd quarter,10:01.0,LeBron James,LAL,True,2-pointer,3,31-39,'SAS',trails,2021-01-07,2020-21
30252,485,485,485,202101070LAL,20.2,4.8,2nd quarter,9:20.0,LeBron James,LAL,True,2-pointer,4,33-42,'SAS',trails,2021-01-07,2020-21
30253,487,487,487,202101070LAL,1.6,5.8,2nd quarter,8:16.0,LeBron James,LAL,False,3-pointer,23,35-42,'SAS',trails,2021-01-07,2020-21
30254,505,505,505,202101070LAL,40.8,21.9,3rd quarter,8:25.0,LeBron James,LAL,True,3-pointer,25,67-76,'SAS',trails,2021-01-07,2020-21
30255,508,508,508,202101070LAL,24.3,3.7,3rd quarter,7:29.0,LeBron James,LAL,True,2-pointer,1,69-78,'SAS',trails,2021-01-07,2020-21
30256,510,510,510,202101070LAL,8.0,25.3,3rd quarter,6:09.0,LeBron James,LAL,True,3-pointer,27,74-82,'SAS',trails,2021-01-07,2020-21
30257,512,512,512,202101070LAL,24.7,3.9,3rd quarter,5:10.0,LeBron James,LAL,True,2-pointer,1,79-84,'SAS',trails,2021-01-07,2020-21
30258,521,521,521,202101070LAL,33.9,12.1,4th quarter,11:38.0,LeBron James,LAL,False,2-pointer,13,89-91,'SAS',trails,2021-01-07,2020-21
30259,524,524,524,202101070LAL,35.3,24.9,4th quarter,9:58.0,LeBron James,LAL,False,3-pointer,24,91-94,'SAS',trails,2021-01-07,2020-21
30260,529,529,529,202101070LAL,24.7,5.4,4th quarter,8:03.0,LeBron James,LAL,False,2-pointer,2,95-105,'SAS',trails,2021-01-07,2020-21
30261,536,536,536,202101070LAL,20.9,6.8,4th quarter,4:45.0,LeBron James,LAL,False,2-pointer,5,100-108,'SAS',trails,2021-01-07,2020-21
30262,538,538,538,202101070LAL,38.7,23.4,4th quarter,3:58.0,LeBron James,LAL,False,3-pointer,25,100-112,'SAS',trails,2021-01-07,2020-21
30263,791,791,791,202101080LAL,36.4,25.8,1st quarter,9:49.0,LeBron James,LAL,False,3-pointer,26,4-4,'LAL',tied,2021-01-08,2020-21
30264,793,793,793,202101080LAL,24.4,16.9,1st quarter,8:52.0,LeBron James,LAL,True,2-pointer,14,6-8,'LAL',trails,2021-01-08,2020-21
30265,794,794,794,202101080LAL,24.9,4.9,1st quarter,8:32.0,LeBron James,LAL,True,2-pointer,2,8-8,'LAL',tied,2021-01-08,2020-21
30266,796,796,796,202101080LAL,22.2,4.6,1st quarter,7:20.0,LeBron James,LAL,True,2-pointer,2,12-12,'LAL',tied,2021-01-08,2020-21
30267,798,798,798,202101080LAL,11.7,9.6,1st quarter,6:07.0,LeBron James,LAL,True,2-pointer,14,14-12,'LAL',leads,2021-01-08,2020-21
30268,809,809,809,202101080LAL,37.7,15.2,2nd quarter,11:19.0,LeBron James,LAL,False,2-pointer,18,28-33,'LAL',trails,2021-01-08,2020-21
30269,814,814,814,202101080LAL,16.2,11.3,2nd quarter,8:59.0,LeBron James,LAL,True,2-pointer,11,35-43,'LAL',trails,2021-01-08,2020-21
