,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status,match_date,season
16379,408,408,408,201210300MIA,36.2,19.9,1st quarter,9:44.0,LeBron James,MIA,True,2-pointer,19,5-5,'MIA',tied,2012-10-30,2012-13
16380,411,411,411,201210300MIA,18.0,21.5,1st quarter,8:20.0,LeBron James,MIA,False,2-pointer,18,8-10,'MIA',trails,2012-10-30,2012-13
16381,418,418,418,201210300MIA,16.9,6.7,1st quarter,4:23.0,LeBron James,MIA,True,2-pointer,7,18-17,'MIA',leads,2012-10-30,2012-13
16382,424,424,424,201210300MIA,23.2,5.9,1st quarter,1:02.0,LeBron James,MIA,False,2-pointer,1,27-23,'MIA',leads,2012-10-30,2012-13
16383,425,425,425,201210300MIA,16.5,21.5,1st quarter,0:45.2,LeBron James,MIA,True,2-pointer,18,29-25,'MIA',leads,2012-10-30,2012-13
16384,436,436,436,201210300MIA,24.0,5.9,2nd quarter,5:52.0,LeBron James,MIA,True,2-pointer,1,46-44,'MIA',leads,2012-10-30,2012-13
16385,439,439,439,201210300MIA,15.4,7.6,2nd quarter,4:07.0,LeBron James,MIA,False,2-pointer,9,51-46,'MIA',leads,2012-10-30,2012-13
16386,441,441,441,201210300MIA,22.7,16.5,2nd quarter,3:24.0,LeBron James,MIA,True,2-pointer,12,53-50,'MIA',leads,2012-10-30,2012-13
16387,444,444,444,201210300MIA,21.3,7.6,2nd quarter,0:59.8,LeBron James,MIA,False,2-pointer,4,58-54,'MIA',leads,2012-10-30,2012-13
16388,445,445,445,201210300MIA,25.2,6.1,2nd quarter,0:27.5,LeBron James,MIA,True,2-pointer,2,62-54,'MIA',leads,2012-10-30,2012-13
16389,446,446,446,201210300MIA,4.9,20.9,3rd quarter,11:42.0,LeBron James,MIA,True,3-pointer,25,65-54,'MIA',leads,2012-10-30,2012-13
16390,449,449,449,201210300MIA,47.7,8.9,3rd quarter,9:50.0,LeBron James,MIA,False,3-pointer,24,67-56,'MIA',leads,2012-10-30,2012-13
16391,453,453,453,201210300MIA,35.4,27.5,3rd quarter,7:42.0,LeBron James,MIA,True,3-pointer,25,73-65,'MIA',leads,2012-10-30,2012-13
16392,457,457,457,201210300MIA,32.1,25.8,3rd quarter,5:45.0,LeBron James,MIA,True,2-pointer,22,79-70,'MIA',leads,2012-10-30,2012-13
16393,465,465,465,201210300MIA,8.8,21.2,4th quarter,11:30.0,LeBron James,MIA,True,2-pointer,22,95-76,'MIA',leads,2012-10-30,2012-13
16394,466,466,466,201210300MIA,3.0,18.4,4th quarter,11:00.0,LeBron James,MIA,False,3-pointer,25,95-77,'MIA',leads,2012-10-30,2012-13
16395,1298,1298,1298,201211020NYK,21.8,5.6,1st quarter,10:08.0,LeBron James,MIA,True,2-pointer,2,2-2,'MIA',tied,2012-11-02,2012-13
16396,1302,1302,1302,201211020NYK,25.1,6.0,1st quarter,7:57.0,LeBron James,MIA,True,2-pointer,1,6-7,'MIA',trails,2012-11-02,2012-13
16397,1305,1305,1305,201211020NYK,7.8,8.7,1st quarter,6:19.0,LeBron James,MIA,False,2-pointer,17,6-15,'MIA',trails,2012-11-02,2012-13
16398,1306,1306,1306,201211020NYK,11.5,20.0,1st quarter,5:41.0,LeBron James,MIA,False,2-pointer,20,6-17,'MIA',trails,2012-11-02,2012-13
16399,1312,1312,1312,201211020NYK,21.2,9.0,1st quarter,2:23.0,LeBron James,MIA,False,2-pointer,5,12-21,'MIA',trails,2012-11-02,2012-13
16400,1315,1315,1315,201211020NYK,31.1,28.4,1st quarter,0:52.9,LeBron James,MIA,True,3-pointer,24,15-30,'MIA',trails,2012-11-02,2012-13
16401,1326,1326,1326,201211020NYK,22.6,10.3,2nd quarter,4:52.0,LeBron James,MIA,True,2-pointer,5,35-47,'MIA',trails,2012-11-02,2012-13
16402,1328,1328,1328,201211020NYK,12.2,14.8,2nd quarter,2:19.0,LeBron James,MIA,True,2-pointer,15,40-51,'MIA',trails,2012-11-02,2012-13
16403,1329,1329,1329,201211020NYK,39.1,7.3,2nd quarter,1:27.0,LeBron James,MIA,False,2-pointer,15,40-52,'MIA',trails,2012-11-02,2012-13
16404,1335,1335,1335,201211020NYK,22.1,5.1,3rd quarter,8:58.0,LeBron James,MIA,True,2-pointer,2,46-58,'MIA',trails,2012-11-02,2012-13
16405,1339,1339,1339,201211020NYK,25.1,8.9,3rd quarter,6:28.0,LeBron James,MIA,False,2-pointer,4,46-63,'MIA',trails,2012-11-02,2012-13
16406,1340,1340,1340,201211020NYK,30.3,10.3,3rd quarter,5:31.0,LeBron James,MIA,False,2-pointer,8,48-65,'MIA',trails,2012-11-02,2012-13
16407,1341,1341,1341,201211020NYK,21.2,6.2,3rd quarter,5:06.0,LeBron James,MIA,True,2-pointer,3,50-67,'MIA',trails,2012-11-02,2012-13
16408,1342,1342,1342,201211020NYK,39.2,7.0,3rd quarter,4:19.0,LeBron James,MIA,False,2-pointer,15,50-70,'MIA',trails,2012-11-02,2012-13
16409,1352,1352,1352,201211020NYK,47.6,9.5,4th quarter,8:43.0,LeBron James,MIA,True,3-pointer,24,68-83,'MIA',trails,2012-11-02,2012-13
16410,1354,1354,1354,201211020NYK,45.1,17.4,4th quarter,7:33.0,LeBron James,MIA,False,3-pointer,24,70-87,'MIA',trails,2012-11-02,2012-13
16411,1136,1136,1136,201211030MIA,23.0,6.2,1st quarter,7:36.0,LeBron James,MIA,True,2-pointer,2,15-11,'MIA',leads,2012-11-03,2012-13
16412,1139,1139,1139,201211030MIA,31.7,23.6,1st quarter,6:01.0,LeBron James,MIA,False,2-pointer,20,17-14,'MIA',leads,2012-11-03,2012-13
16413,1141,1141,1141,201211030MIA,32.4,19.6,1st quarter,3:44.0,LeBron James,MIA,False,2-pointer,17,20-22,'MIA',trails,2012-11-03,2012-13
16414,1145,1145,1145,201211030MIA,41.4,10.2,1st quarter,2:00.0,LeBron James,MIA,True,2-pointer,18,27-26,'MIA',leads,2012-11-03,2012-13
16415,1147,1147,1147,201211030MIA,25.2,5.4,1st quarter,1:06.0,LeBron James,MIA,True,2-pointer,1,32-28,'MIA',leads,2012-11-03,2012-13
16416,1157,1157,1157,201211030MIA,13.1,18.5,2nd quarter,6:23.0,LeBron James,MIA,False,2-pointer,17,43-50,'MIA',trails,2012-11-03,2012-13
16417,1165,1165,1165,201211030MIA,16.7,14.1,2nd quarter,2:21.0,LeBron James,MIA,True,2-pointer,12,58-61,'MIA',trails,2012-11-03,2012-13
16418,1173,1173,1173,201211030MIA,24.8,4.9,3rd quarter,11:03.0,LeBron James,MIA,False,2-pointer,1,66-66,'MIA',tied,2012-11-03,2012-13
16419,1180,1180,1180,201211030MIA,24.7,5.4,3rd quarter,8:14.0,LeBron James,MIA,True,2-pointer,1,76-73,'MIA',leads,2012-11-03,2012-13
16420,1183,1183,1183,201211030MIA,46.5,5.4,3rd quarter,7:01.0,LeBron James,MIA,False,3-pointer,23,78-73,'MIA',leads,2012-11-03,2012-13
