,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status,match_date,season
25335,651,651,651,201710290CLE,23.8,3.5,2nd quarter,11:45.0,LeBron James,CLE,True,2-pointer,0,21-29,'NYK',trails,2017-10-29,2017-18
25336,655,655,655,201710290CLE,24.5,4.8,2nd quarter,9:43.0,LeBron James,CLE,True,2-pointer,1,28-34,'NYK',trails,2017-10-29,2017-18
25337,661,661,661,201710290CLE,24.0,3.6,2nd quarter,6:11.0,LeBron James,CLE,True,2-pointer,0,39-44,'NYK',trails,2017-10-29,2017-18
25338,672,672,672,201710290CLE,12.3,26.5,2nd quarter,0:02.0,LeBron James,CLE,False,3-pointer,26,54-62,'NYK',trails,2017-10-29,2017-18
25339,677,677,677,201710290CLE,13.3,26.1,3rd quarter,9:51.0,LeBron James,CLE,True,3-pointer,25,60-69,'NYK',trails,2017-10-29,2017-18
25340,678,678,678,201710290CLE,23.8,28.7,3rd quarter,9:21.0,LeBron James,CLE,False,3-pointer,25,60-69,'NYK',trails,2017-10-29,2017-18
25341,681,681,681,201710290CLE,38.4,25.9,3rd quarter,7:11.0,LeBron James,CLE,False,3-pointer,27,63-72,'NYK',trails,2017-10-29,2017-18
25342,684,684,684,201710290CLE,26.8,3.6,3rd quarter,6:02.0,LeBron James,CLE,False,2-pointer,2,65-74,'NYK',trails,2017-10-29,2017-18
25343,685,685,685,201710290CLE,25.7,3.5,3rd quarter,5:59.0,LeBron James,CLE,False,2-pointer,1,65-74,'NYK',trails,2017-10-29,2017-18
25344,686,686,686,201710290CLE,25.7,5.1,3rd quarter,5:45.0,LeBron James,CLE,True,2-pointer,2,67-74,'NYK',trails,2017-10-29,2017-18
25345,688,688,688,201710290CLE,44.6,8.2,3rd quarter,4:16.0,LeBron James,CLE,False,2-pointer,21,67-81,'NYK',trails,2017-10-29,2017-18
25346,697,697,697,201710290CLE,23.0,3.3,4th quarter,8:20.0,LeBron James,CLE,True,2-pointer,1,88-94,'NYK',trails,2017-10-29,2017-18
25347,699,699,699,201710290CLE,10.4,2.3,4th quarter,7:08.0,LeBron James,CLE,False,2-pointer,13,88-96,'NYK',trails,2017-10-29,2017-18
25348,427,427,427,201711010CLE,23.7,3.2,1st quarter,11:50.0,LeBron James,CLE,True,2-pointer,0,2-0,'IND',leads,2017-11-01,2017-18
25349,428,428,428,201711010CLE,18.5,29.3,1st quarter,11:12.0,LeBron James,CLE,False,3-pointer,26,2-2,'IND',tied,2017-11-01,2017-18
25350,430,430,430,201711010CLE,25.5,4.0,1st quarter,9:37.0,LeBron James,CLE,False,2-pointer,1,4-6,'IND',trails,2017-11-01,2017-18
25351,435,435,435,201711010CLE,24.3,3.8,1st quarter,7:50.0,LeBron James,CLE,False,2-pointer,0,10-8,'IND',leads,2017-11-01,2017-18
25352,441,441,441,201711010CLE,24.0,3.6,1st quarter,5:23.0,LeBron James,CLE,True,2-pointer,0,14-18,'IND',trails,2017-11-01,2017-18
25353,445,445,445,201711010CLE,23.5,3.5,1st quarter,3:53.0,LeBron James,CLE,True,2-pointer,0,19-24,'IND',trails,2017-11-01,2017-18
25354,447,447,447,201711010CLE,24.2,3.4,1st quarter,3:06.0,LeBron James,CLE,True,2-pointer,0,21-27,'IND',trails,2017-11-01,2017-18
25355,471,471,471,201711010CLE,6.4,23.4,2nd quarter,0:57.0,LeBron James,CLE,False,3-pointer,26,61-60,'IND',leads,2017-11-01,2017-18
25356,482,482,482,201711010CLE,15.9,21.9,3rd quarter,7:29.0,LeBron James,CLE,False,2-pointer,20,69-71,'IND',trails,2017-11-01,2017-18
25357,484,484,484,201711010CLE,42.1,23.6,3rd quarter,6:30.0,LeBron James,CLE,True,3-pointer,27,72-77,'IND',trails,2017-11-01,2017-18
25358,486,486,486,201711010CLE,17.3,15.7,3rd quarter,5:07.0,LeBron James,CLE,True,2-pointer,14,75-80,'IND',trails,2017-11-01,2017-18
25359,487,487,487,201711010CLE,15.8,19.9,3rd quarter,4:25.0,LeBron James,CLE,True,2-pointer,18,77-80,'IND',trails,2017-11-01,2017-18
25360,488,488,488,201711010CLE,9.9,12.4,3rd quarter,3:23.0,LeBron James,CLE,True,2-pointer,16,79-82,'IND',trails,2017-11-01,2017-18
25361,497,497,497,201711010CLE,25.8,4.3,4th quarter,8:55.0,LeBron James,CLE,True,2-pointer,2,89-97,'IND',trails,2017-11-01,2017-18
25362,499,499,499,201711010CLE,24.5,3.8,4th quarter,7:42.0,LeBron James,CLE,True,2-pointer,0,91-97,'IND',trails,2017-11-01,2017-18
25363,500,500,500,201711010CLE,24.7,3.4,4th quarter,7:08.0,LeBron James,CLE,True,2-pointer,0,93-97,'IND',trails,2017-11-01,2017-18
25364,503,503,503,201711010CLE,24.5,3.0,4th quarter,5:46.0,LeBron James,CLE,True,2-pointer,0,96-104,'IND',trails,2017-11-01,2017-18
25365,504,504,504,201711010CLE,24.2,6.6,4th quarter,5:24.0,LeBron James,CLE,True,2-pointer,3,98-106,'IND',trails,2017-11-01,2017-18
25366,507,507,507,201711010CLE,13.4,26.4,4th quarter,3:12.0,LeBron James,CLE,False,3-pointer,25,102-111,'IND',trails,2017-11-01,2017-18
25367,509,509,509,201711010CLE,24.0,4.3,4th quarter,2:38.0,LeBron James,CLE,False,2-pointer,1,105-114,'IND',trails,2017-11-01,2017-18
25368,510,510,510,201711010CLE,0.9,3.4,4th quarter,2:02.0,LeBron James,CLE,False,3-pointer,23,105-116,'IND',trails,2017-11-01,2017-18
25369,511,511,511,201711010CLE,22.6,4.6,4th quarter,1:35.0,LeBron James,CLE,True,2-pointer,2,107-118,'IND',trails,2017-11-01,2017-18
25370,1872,1872,1872,201711030WAS,24.1,5.6,1st quarter,9:39.0,LeBron James,CLE,True,2-pointer,2,9-5,'WAS',leads,2017-11-03,2017-18
25371,1873,1873,1873,201711030WAS,24.5,4.1,1st quarter,9:11.0,LeBron James,CLE,True,2-pointer,1,11-7,'WAS',leads,2017-11-03,2017-18
25372,1876,1876,1876,201711030WAS,23.8,3.9,1st quarter,7:51.0,LeBron James,CLE,True,2-pointer,0,15-11,'WAS',leads,2017-11-03,2017-18
25373,1877,1877,1877,201711030WAS,25.3,3.6,1st quarter,7:31.0,LeBron James,CLE,True,2-pointer,1,17-13,'WAS',leads,2017-11-03,2017-18
25374,1884,1884,1884,201711030WAS,24.0,4.6,1st quarter,3:00.0,LeBron James,CLE,True,2-pointer,1,31-28,'WAS',leads,2017-11-03,2017-18
25375,1886,1886,1886,201711030WAS,8.9,2.4,1st quarter,2:08.0,LeBron James,CLE,False,2-pointer,15,33-30,'WAS',leads,2017-11-03,2017-18
25376,1888,1888,1888,201711030WAS,32.9,28.0,1st quarter,0:51.0,LeBron James,CLE,True,3-pointer,26,38-35,'WAS',leads,2017-11-03,2017-18
25377,1899,1899,1899,201711030WAS,5.4,15.0,2nd quarter,3:59.0,LeBron James,CLE,True,2-pointer,22,61-52,'WAS',leads,2017-11-03,2017-18
25378,1900,1900,1900,201711030WAS,36.8,18.1,2nd quarter,3:24.0,LeBron James,CLE,False,2-pointer,19,61-52,'WAS',leads,2017-11-03,2017-18
25379,1901,1901,1901,201711030WAS,15.1,17.8,2nd quarter,2:36.0,LeBron James,CLE,False,2-pointer,17,61-56,'WAS',leads,2017-11-03,2017-18
25380,1902,1902,1902,201711030WAS,24.3,4.7,2nd quarter,2:19.0,LeBron James,CLE,True,2-pointer,1,63-56,'WAS',leads,2017-11-03,2017-18
25381,1905,1905,1905,201711030WAS,23.8,3.5,2nd quarter,0:38.0,LeBron James,CLE,True,2-pointer,0,73-64,'WAS',leads,2017-11-03,2017-18
25382,1906,1906,1906,201711030WAS,18.1,13.0,2nd quarter,0:06.0,LeBron James,CLE,False,2-pointer,11,74-66,'WAS',leads,2017-11-03,2017-18
25383,1908,1908,1908,201711030WAS,5.0,19.7,3rd quarter,11:21.0,LeBron James,CLE,False,3-pointer,25,74-68,'WAS',leads,2017-11-03,2017-18
25384,1909,1909,1909,201711030WAS,24.9,3.2,3rd quarter,10:42.0,LeBron James,CLE,True,2-pointer,0,76-68,'WAS',leads,2017-11-03,2017-18
25385,1913,1913,1913,201711030WAS,24.0,2.4,3rd quarter,7:53.0,LeBron James,CLE,True,2-pointer,0,80-70,'WAS',leads,2017-11-03,2017-18
25386,1917,1917,1917,201711030WAS,24.0,2.4,3rd quarter,6:35.0,LeBron James,CLE,True,2-pointer,0,85-75,'WAS',leads,2017-11-03,2017-18
25387,1924,1924,1924,201711030WAS,0.6,4.0,3rd quarter,3:09.0,LeBron James,CLE,False,3-pointer,23,92-84,'WAS',leads,2017-11-03,2017-18
25388,1927,1927,1927,201711030WAS,36.9,3.0,3rd quarter,1:24.0,LeBron James,CLE,True,2-pointer,12,97-86,'WAS',leads,2017-11-03,2017-18
25389,1929,1929,1929,201711030WAS,17.8,16.2,3rd quarter,0:31.0,LeBron James,CLE,True,2-pointer,14,102-92,'WAS',leads,2017-11-03,2017-18
25390,1930,1930,1930,201711030WAS,10.4,14.3,3rd quarter,0:02.0,LeBron James,CLE,True,2-pointer,17,104-93,'WAS',leads,2017-11-03,2017-18
25391,1933,1933,1933,201711030WAS,24.0,3.1,4th quarter,10:42.0,LeBron James,CLE,True,2-pointer,0,106-93,'WAS',leads,2017-11-03,2017-18
25392,1936,1936,1936,201711030WAS,34.6,14.3,4th quarter,8:07.0,LeBron James,CLE,True,2-pointer,15,112-99,'WAS',leads,2017-11-03,2017-18
25393,1937,1937,1937,201711030WAS,24.3,3.8,4th quarter,6:41.0,LeBron James,CLE,True,2-pointer,0,116-106,'WAS',leads,2017-11-03,2017-18
25394,1938,1938,1938,201711030WAS,37.5,3.6,4th quarter,6:02.0,LeBron James,CLE,True,2-pointer,13,118-108,'WAS',leads,2017-11-03,2017-18
25395,1939,1939,1939,201711030WAS,11.4,14.5,4th quarter,5:25.0,LeBron James,CLE,False,2-pointer,17,118-108,'WAS',leads,2017-11-03,2017-18
25396,1940,1940,1940,201711030WAS,22.6,4.7,4th quarter,4:44.0,LeBron James,CLE,False,2-pointer,2,118-111,'WAS',leads,2017-11-03,2017-18
25397,1941,1941,1941,201711030WAS,24.0,2.4,4th quarter,4:40.0,LeBron James,CLE,False,2-pointer,0,118-111,'WAS',leads,2017-11-03,2017-18
25398,1943,1943,1943,201711030WAS,24.8,3.4,4th quarter,3:43.0,LeBron James,CLE,True,2-pointer,0,120-111,'WAS',leads,2017-11-03,2017-18
25399,1945,1945,1945,201711030WAS,15.0,31.1,4th quarter,2:53.0,LeBron James,CLE,True,3-pointer,29,123-113,'WAS',leads,2017-11-03,2017-18
25400,1946,1946,1946,201711030WAS,23.4,4.1,4th quarter,2:18.0,LeBron James,CLE,True,2-pointer,1,125-113,'WAS',leads,2017-11-03,2017-18
25401,1947,1947,1947,201711030WAS,5.9,4.1,4th quarter,1:45.0,LeBron James,CLE,False,2-pointer,18,125-116,'WAS',leads,2017-11-03,2017-18
25402,1948,1948,1948,201711030WAS,35.1,8.5,4th quarter,1:09.0,LeBron James,CLE,False,2-pointer,12,125-118,'WAS',leads,2017-11-03,2017-18
