,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status,match_date,season
18176,1321,1321,1321,201310300PHI,26.1,4.1,1st quarter,6:13.0,LeBron James,MIA,True,2-pointer,2,4-23,'MIA',trails,2013-10-30,2013-14
18177,1324,1324,1324,201310300PHI,1.2,4.1,1st quarter,4:14.0,LeBron James,MIA,True,3-pointer,23,9-26,'MIA',trails,2013-10-30,2013-14
18178,1344,1344,1344,201310300PHI,23.5,4.5,2nd quarter,4:57.0,LeBron James,MIA,True,2-pointer,2,30-41,'MIA',trails,2013-10-30,2013-14
18179,1348,1348,1348,201310300PHI,23.2,4.4,2nd quarter,2:49.0,LeBron James,MIA,True,2-pointer,2,39-46,'MIA',trails,2013-10-30,2013-14
18180,1354,1354,1354,201310300PHI,35.9,25.2,3rd quarter,11:05.0,LeBron James,MIA,True,3-pointer,25,52-53,'MIA',trails,2013-10-30,2013-14
18181,1355,1355,1355,201310300PHI,22.2,27.2,3rd quarter,10:19.0,LeBron James,MIA,False,3-pointer,24,52-55,'MIA',trails,2013-10-30,2013-14
18182,1357,1357,1357,201310300PHI,4.1,19.4,3rd quarter,9:01.0,LeBron James,MIA,True,3-pointer,26,58-59,'MIA',trails,2013-10-30,2013-14
18183,1360,1360,1360,201310300PHI,9.0,22.5,3rd quarter,7:47.0,LeBron James,MIA,True,3-pointer,25,66-62,'MIA',leads,2013-10-30,2013-14
18184,1367,1367,1367,201310300PHI,15.9,7.7,3rd quarter,3:33.0,LeBron James,MIA,False,2-pointer,9,79-73,'MIA',leads,2013-10-30,2013-14
18185,1381,1381,1381,201310300PHI,23.6,6.0,4th quarter,5:19.0,LeBron James,MIA,False,2-pointer,3,105-99,'MIA',leads,2013-10-30,2013-14
18186,1382,1382,1382,201310300PHI,24.2,3.0,4th quarter,4:55.0,LeBron James,MIA,True,2-pointer,0,107-99,'MIA',leads,2013-10-30,2013-14
18187,1387,1387,1387,201310300PHI,9.3,13.4,4th quarter,2:45.0,LeBron James,MIA,False,2-pointer,18,108-104,'MIA',leads,2013-10-30,2013-14
18188,1389,1389,1389,201310300PHI,21.3,8.0,4th quarter,0:30.0,LeBron James,MIA,False,2-pointer,6,108-109,'MIA',trails,2013-10-30,2013-14
18189,1392,1392,1392,201310300PHI,9.3,23.5,4th quarter,0:12.0,LeBron James,MIA,False,3-pointer,25,108-112,'MIA',trails,2013-10-30,2013-14
18190,1394,1394,1394,201310300PHI,38.1,25.2,4th quarter,0:05.0,LeBron James,MIA,False,3-pointer,26,110-114,'MIA',trails,2013-10-30,2013-14
18191,324,324,324,201311010BRK,14.7,20.9,1st quarter,11:18.0,LeBron James,MIA,False,2-pointer,20,1-0,'MIA',leads,2013-11-01,2013-14
18192,337,337,337,201311010BRK,17.2,6.7,1st quarter,3:40.0,LeBron James,MIA,False,2-pointer,8,15-20,'MIA',trails,2013-11-01,2013-14
18193,338,338,338,201311010BRK,22.4,3.1,1st quarter,2:45.0,LeBron James,MIA,False,2-pointer,2,15-20,'MIA',trails,2013-11-01,2013-14
18194,339,339,339,201311010BRK,22.4,3.1,1st quarter,2:45.0,LeBron James,MIA,True,2-pointer,2,17-20,'MIA',trails,2013-11-01,2013-14
18195,352,352,352,201311010BRK,26.6,4.5,2nd quarter,4:57.0,LeBron James,MIA,True,2-pointer,3,36-39,'MIA',trails,2013-11-01,2013-14
18196,353,353,353,201311010BRK,25.3,18.4,2nd quarter,4:28.0,LeBron James,MIA,False,2-pointer,15,36-41,'MIA',trails,2013-11-01,2013-14
18197,355,355,355,201311010BRK,23.8,3.9,2nd quarter,3:33.0,LeBron James,MIA,True,2-pointer,1,38-42,'MIA',trails,2013-11-01,2013-14
18198,357,357,357,201311010BRK,22.2,3.6,2nd quarter,1:51.0,LeBron James,MIA,True,2-pointer,2,42-42,'MIA',tied,2013-11-01,2013-14
18199,363,363,363,201311010BRK,33.7,20.5,3rd quarter,8:15.0,LeBron James,MIA,False,2-pointer,20,52-55,'MIA',trails,2013-11-01,2013-14
18200,364,364,364,201311010BRK,14.5,16.4,3rd quarter,7:34.0,LeBron James,MIA,False,2-pointer,16,53-58,'MIA',trails,2013-11-01,2013-14
18201,367,367,367,201311010BRK,24.2,28.0,3rd quarter,4:18.0,LeBron James,MIA,False,3-pointer,25,55-69,'MIA',trails,2013-11-01,2013-14
18202,371,371,371,201311010BRK,22.4,4.1,3rd quarter,2:20.0,LeBron James,MIA,True,2-pointer,2,61-73,'MIA',trails,2013-11-01,2013-14
18203,375,375,375,201311010BRK,24.0,7.2,4th quarter,11:42.0,LeBron James,MIA,True,2-pointer,4,69-78,'MIA',trails,2013-11-01,2013-14
18204,379,379,379,201311010BRK,21.9,3.1,4th quarter,8:43.0,LeBron James,MIA,True,2-pointer,2,75-83,'MIA',trails,2013-11-01,2013-14
18205,382,382,382,201311010BRK,22.5,3.6,4th quarter,6:01.0,LeBron James,MIA,True,2-pointer,2,80-90,'MIA',trails,2013-11-01,2013-14
18206,383,383,383,201311010BRK,22.4,3.7,4th quarter,5:07.0,LeBron James,MIA,False,2-pointer,2,80-90,'MIA',trails,2013-11-01,2013-14
18207,385,385,385,201311010BRK,22.1,3.3,4th quarter,3:08.0,LeBron James,MIA,True,2-pointer,2,84-93,'MIA',trails,2013-11-01,2013-14
18208,386,386,386,201311010BRK,24.0,4.5,4th quarter,2:26.0,LeBron James,MIA,True,2-pointer,2,86-96,'MIA',trails,2013-11-01,2013-14
18209,390,390,390,201311010BRK,1.7,1.4,4th quarter,0:05.0,LeBron James,MIA,True,3-pointer,22,98-99,'MIA',trails,2013-11-01,2013-14
18210,411,411,411,201311030MIA,24.0,4.9,1st quarter,10:52.0,LeBron James,MIA,False,2-pointer,2,2-6,'MIA',trails,2013-11-03,2013-14
18211,414,414,414,201311030MIA,24.4,3.9,1st quarter,9:24.0,LeBron James,MIA,True,2-pointer,1,8-9,'MIA',trails,2013-11-03,2013-14
18212,420,420,420,201311030MIA,12.3,24.1,1st quarter,4:39.0,LeBron James,MIA,True,3-pointer,24,21-17,'MIA',leads,2013-11-03,2013-14
18213,421,421,421,201311030MIA,9.8,22.2,1st quarter,4:12.0,LeBron James,MIA,True,3-pointer,24,24-19,'MIA',leads,2013-11-03,2013-14
18214,423,423,423,201311030MIA,24.9,3.9,1st quarter,3:16.0,LeBron James,MIA,True,2-pointer,1,29-22,'MIA',leads,2013-11-03,2013-14
18215,424,424,424,201311030MIA,6.3,19.0,1st quarter,2:22.0,LeBron James,MIA,True,3-pointer,24,32-25,'MIA',leads,2013-11-03,2013-14
18216,427,427,427,201311030MIA,24.2,18.7,1st quarter,0:49.0,LeBron James,MIA,False,2-pointer,16,32-25,'MIA',leads,2013-11-03,2013-14
18217,441,441,441,201311030MIA,48.5,3.7,2nd quarter,4:32.0,LeBron James,MIA,False,3-pointer,25,48-39,'MIA',leads,2013-11-03,2013-14
18218,442,442,442,201311030MIA,23.5,3.7,2nd quarter,4:26.0,LeBron James,MIA,True,2-pointer,1,50-39,'MIA',leads,2013-11-03,2013-14
18219,444,444,444,201311030MIA,12.0,17.8,2nd quarter,2:36.0,LeBron James,MIA,False,2-pointer,19,55-42,'MIA',leads,2013-11-03,2013-14
18220,456,456,456,201311030MIA,24.9,3.3,3rd quarter,7:50.0,LeBron James,MIA,True,2-pointer,1,66-51,'MIA',leads,2013-11-03,2013-14
18221,458,458,458,201311030MIA,6.5,7.1,3rd quarter,6:19.0,LeBron James,MIA,True,2-pointer,18,69-54,'MIA',leads,2013-11-03,2013-14
18222,476,476,476,201311030MIA,24.6,3.6,4th quarter,4:51.0,LeBron James,MIA,True,2-pointer,1,98-82,'MIA',leads,2013-11-03,2013-14
18223,477,477,477,201311030MIA,39.4,23.5,4th quarter,3:14.0,LeBron James,MIA,False,3-pointer,26,98-84,'MIA',leads,2013-11-03,2013-14
18224,1310,1310,1310,201311050TOR,20.8,4.1,1st quarter,8:50.0,LeBron James,MIA,True,2-pointer,3,2-7,'MIA',trails,2013-11-05,2013-14
18225,1318,1318,1318,201311050TOR,25.0,9.9,1st quarter,5:31.0,LeBron James,MIA,True,2-pointer,7,10-17,'MIA',trails,2013-11-05,2013-14
18226,1319,1319,1319,201311050TOR,24.1,7.7,1st quarter,4:51.0,LeBron James,MIA,True,2-pointer,5,12-19,'MIA',trails,2013-11-05,2013-14
18227,1321,1321,1321,201311050TOR,26.1,9.1,1st quarter,3:32.0,LeBron James,MIA,False,2-pointer,6,12-19,'MIA',trails,2013-11-05,2013-14
18228,1322,1322,1322,201311050TOR,26.1,4.9,1st quarter,3:00.0,LeBron James,MIA,True,2-pointer,3,14-20,'MIA',trails,2013-11-05,2013-14
18229,1324,1324,1324,201311050TOR,24.7,3.9,1st quarter,2:31.0,LeBron James,MIA,True,2-pointer,1,16-20,'MIA',trails,2013-11-05,2013-14
18230,1343,1343,1343,201311050TOR,22.4,3.9,2nd quarter,1:42.0,LeBron James,MIA,False,2-pointer,2,44-49,'MIA',trails,2013-11-05,2013-14
18231,1344,1344,1344,201311050TOR,26.4,4.4,2nd quarter,0:32.0,LeBron James,MIA,True,2-pointer,3,48-50,'MIA',trails,2013-11-05,2013-14
18232,1346,1346,1346,201311050TOR,26.8,3.0,3rd quarter,11:40.0,LeBron James,MIA,True,2-pointer,3,54-50,'MIA',leads,2013-11-05,2013-14
18233,1349,1349,1349,201311050TOR,21.4,4.1,3rd quarter,9:59.0,LeBron James,MIA,True,2-pointer,3,60-53,'MIA',leads,2013-11-05,2013-14
18234,1356,1356,1356,201311050TOR,47.0,5.3,3rd quarter,6:20.0,LeBron James,MIA,False,3-pointer,23,67-59,'MIA',leads,2013-11-05,2013-14
18235,1358,1358,1358,201311050TOR,23.8,4.5,3rd quarter,5:35.0,LeBron James,MIA,True,2-pointer,2,69-61,'MIA',leads,2013-11-05,2013-14
18236,1362,1362,1362,201311050TOR,24.7,5.8,3rd quarter,3:40.0,LeBron James,MIA,True,2-pointer,3,71-66,'MIA',leads,2013-11-05,2013-14
18237,1363,1363,1363,201311050TOR,21.9,4.9,3rd quarter,3:11.0,LeBron James,MIA,False,2-pointer,3,71-69,'MIA',leads,2013-11-05,2013-14
18238,1375,1375,1375,201311050TOR,23.0,4.4,4th quarter,7:47.0,LeBron James,MIA,True,2-pointer,2,90-74,'MIA',leads,2013-11-05,2013-14
18239,1376,1376,1376,201311050TOR,21.1,18.6,4th quarter,7:20.0,LeBron James,MIA,False,2-pointer,16,90-76,'MIA',leads,2013-11-05,2013-14
18240,1381,1381,1381,201311050TOR,20.5,27.1,4th quarter,4:54.0,LeBron James,MIA,True,3-pointer,24,96-82,'MIA',leads,2013-11-05,2013-14
18241,1384,1384,1384,201311050TOR,26.3,5.2,4th quarter,3:27.0,LeBron James,MIA,False,2-pointer,3,96-85,'MIA',leads,2013-11-05,2013-14
18242,1385,1385,1385,201311050TOR,22.9,28.4,4th quarter,2:56.0,LeBron James,MIA,False,3-pointer,25,96-85,'MIA',leads,2013-11-05,2013-14
18243,1388,1388,1388,201311050TOR,22.1,4.5,4th quarter,1:44.0,LeBron James,MIA,True,2-pointer,2,98-90,'MIA',leads,2013-11-05,2013-14
18244,421,421,421,201311070MIA,29.3,11.8,1st quarter,11:41.0,LeBron James,MIA,False,2-pointer,10,0-0,'MIA',tied,2013-11-07,2013-14
18245,424,424,424,201311070MIA,25.5,6.9,1st quarter,9:07.0,LeBron James,MIA,True,2-pointer,4,4-10,'MIA',trails,2013-11-07,2013-14
18246,435,435,435,201311070MIA,5.0,20.0,1st quarter,3:26.0,LeBron James,MIA,True,3-pointer,26,20-22,'MIA',trails,2013-11-07,2013-14
18247,438,438,438,201311070MIA,23.8,3.1,1st quarter,1:26.0,LeBron James,MIA,True,2-pointer,0,25-25,'MIA',tied,2013-11-07,2013-14
18248,448,448,448,201311070MIA,20.6,20.3,2nd quarter,5:39.0,LeBron James,MIA,False,2-pointer,18,44-44,'MIA',tied,2013-11-07,2013-14
18249,453,453,453,201311070MIA,25.8,12.6,2nd quarter,1:25.0,LeBron James,MIA,False,2-pointer,10,49-54,'MIA',trails,2013-11-07,2013-14
18250,454,454,454,201311070MIA,41.6,22.0,2nd quarter,1:03.0,LeBron James,MIA,False,3-pointer,26,49-54,'MIA',trails,2013-11-07,2013-14
18251,457,457,457,201311070MIA,35.9,3.7,3rd quarter,11:00.0,LeBron James,MIA,False,2-pointer,12,52-59,'MIA',trails,2013-11-07,2013-14
18252,464,464,464,201311070MIA,35.0,25.5,3rd quarter,7:01.0,LeBron James,MIA,False,3-pointer,25,63-66,'MIA',trails,2013-11-07,2013-14
18253,467,467,467,201311070MIA,25.0,3.4,3rd quarter,4:56.0,LeBron James,MIA,True,2-pointer,1,66-68,'MIA',trails,2013-11-07,2013-14
18254,468,468,468,201311070MIA,25.3,3.0,3rd quarter,3:35.0,LeBron James,MIA,True,2-pointer,1,69-68,'MIA',leads,2013-11-07,2013-14
18255,484,484,484,201311070MIA,23.3,4.1,4th quarter,6:21.0,LeBron James,MIA,True,2-pointer,1,93-84,'MIA',leads,2013-11-07,2013-14
18256,486,486,486,201311070MIA,24.4,24.9,4th quarter,4:43.0,LeBron James,MIA,False,2-pointer,22,95-87,'MIA',leads,2013-11-07,2013-14
18257,940,940,940,201311090MIA,23.8,3.1,1st quarter,9:56.0,LeBron James,MIA,True,2-pointer,0,5-6,'MIA',trails,2013-11-09,2013-14
18258,942,942,942,201311090MIA,24.6,3.6,1st quarter,8:58.0,LeBron James,MIA,True,2-pointer,1,7-8,'MIA',trails,2013-11-09,2013-14
18259,944,944,944,201311090MIA,26.0,3.4,1st quarter,7:31.0,LeBron James,MIA,True,2-pointer,2,13-12,'MIA',leads,2013-11-09,2013-14
18260,946,946,946,201311090MIA,25.2,16.4,1st quarter,6:21.0,LeBron James,MIA,False,2-pointer,13,15-12,'MIA',leads,2013-11-09,2013-14
18261,948,948,948,201311090MIA,30.7,8.8,1st quarter,4:13.0,LeBron James,MIA,True,2-pointer,9,23-14,'MIA',leads,2013-11-09,2013-14
18262,969,969,969,201311090MIA,24.2,21.6,2nd quarter,3:00.0,LeBron James,MIA,True,2-pointer,19,52-50,'MIA',leads,2013-11-09,2013-14
18263,985,985,985,201311090MIA,19.9,4.5,3rd quarter,4:41.0,LeBron James,MIA,False,2-pointer,4,71-68,'MIA',leads,2013-11-09,2013-14
18264,1001,1001,1001,201311090MIA,26.1,3.4,4th quarter,6:29.0,LeBron James,MIA,True,2-pointer,2,97-91,'MIA',leads,2013-11-09,2013-14
18265,1002,1002,1002,201311090MIA,25.0,9.4,4th quarter,5:11.0,LeBron James,MIA,False,2-pointer,6,99-95,'MIA',leads,2013-11-09,2013-14
18266,1003,1003,1003,201311090MIA,25.5,3.3,4th quarter,4:58.0,LeBron James,MIA,True,2-pointer,2,101-95,'MIA',leads,2013-11-09,2013-14
18267,1005,1005,1005,201311090MIA,17.0,12.3,4th quarter,2:38.0,LeBron James,MIA,True,2-pointer,12,106-102,'MIA',leads,2013-11-09,2013-14
18268,1006,1006,1006,201311090MIA,32.6,21.3,4th quarter,1:39.0,LeBron James,MIA,True,2-pointer,20,108-104,'MIA',leads,2013-11-09,2013-14
18269,1007,1007,1007,201311090MIA,13.2,15.6,4th quarter,0:51.0,LeBron James,MIA,False,2-pointer,17,108-104,'MIA',leads,2013-11-09,2013-14
18270,558,558,558,201311120MIA,22.9,4.2,1st quarter,11:39.0,LeBron James,MIA,False,2-pointer,2,0-0,'MIA',tied,2013-11-12,2013-14
18271,560,560,560,201311120MIA,24.9,9.3,1st quarter,10:35.0,LeBron James,MIA,False,2-pointer,6,0-2,'MIA',trails,2013-11-12,2013-14
18272,563,563,563,201311120MIA,22.4,4.9,1st quarter,9:22.0,LeBron James,MIA,True,2-pointer,2,7-2,'MIA',leads,2013-11-12,2013-14
18273,564,564,564,201311120MIA,25.8,3.6,1st quarter,8:28.0,LeBron James,MIA,True,2-pointer,2,10-4,'MIA',leads,2013-11-12,2013-14
18274,566,566,566,201311120MIA,21.3,5.2,1st quarter,7:19.0,LeBron James,MIA,True,2-pointer,3,15-11,'MIA',leads,2013-11-12,2013-14
18275,571,571,571,201311120MIA,16.2,4.7,1st quarter,4:20.0,LeBron James,MIA,True,2-pointer,8,24-14,'MIA',leads,2013-11-12,2013-14
18276,573,573,573,201311120MIA,30.4,18.6,1st quarter,2:09.0,LeBron James,MIA,False,2-pointer,17,26-18,'MIA',leads,2013-11-12,2013-14
18277,584,584,584,201311120MIA,28.2,7.5,2nd quarter,6:44.0,LeBron James,MIA,True,2-pointer,6,46-28,'MIA',leads,2013-11-12,2013-14
18278,593,593,593,201311120MIA,29.1,9.1,2nd quarter,1:07.0,LeBron James,MIA,True,2-pointer,8,53-42,'MIA',leads,2013-11-12,2013-14
18279,594,594,594,201311120MIA,24.7,4.7,2nd quarter,0:41.0,LeBron James,MIA,False,2-pointer,2,54-42,'MIA',leads,2013-11-12,2013-14
18280,595,595,595,201311120MIA,24.6,3.9,2nd quarter,0:33.0,LeBron James,MIA,True,2-pointer,1,56-42,'MIA',leads,2013-11-12,2013-14
18281,596,596,596,201311120MIA,12.8,19.0,2nd quarter,0:00.0,LeBron James,MIA,False,2-pointer,20,56-45,'MIA',leads,2013-11-12,2013-14
18282,602,602,602,201311120MIA,22.9,28.7,3rd quarter,7:46.0,LeBron James,MIA,True,3-pointer,26,65-52,'MIA',leads,2013-11-12,2013-14
18283,603,603,603,201311120MIA,48.1,6.6,3rd quarter,6:19.0,LeBron James,MIA,True,3-pointer,24,70-54,'MIA',leads,2013-11-12,2013-14
18284,604,604,604,201311120MIA,22.9,28.7,3rd quarter,5:30.0,LeBron James,MIA,False,3-pointer,26,70-54,'MIA',leads,2013-11-12,2013-14
18285,605,605,605,201311120MIA,47.9,4.7,3rd quarter,5:01.0,LeBron James,MIA,True,3-pointer,24,73-54,'MIA',leads,2013-11-12,2013-14
18286,606,606,606,201311120MIA,25.0,3.6,3rd quarter,4:26.0,LeBron James,MIA,True,2-pointer,1,75-54,'MIA',leads,2013-11-12,2013-14
18287,608,608,608,201311120MIA,15.3,17.0,3rd quarter,2:32.0,LeBron James,MIA,True,2-pointer,16,79-58,'MIA',leads,2013-11-12,2013-14
18288,609,609,609,201311120MIA,39.2,23.9,3rd quarter,1:52.0,LeBron James,MIA,True,3-pointer,26,82-58,'MIA',leads,2013-11-12,2013-14
18289,610,610,610,201311120MIA,42.9,20.3,3rd quarter,1:27.0,LeBron James,MIA,False,3-pointer,26,82-58,'MIA',leads,2013-11-12,2013-14
18290,612,612,612,201311120MIA,25.3,27.7,3rd quarter,0:39.0,LeBron James,MIA,False,3-pointer,25,82-62,'MIA',leads,2013-11-12,2013-14
18291,1085,1085,1085,201311150MIA,18.4,13.8,1st quarter,11:15.0,LeBron James,MIA,True,2-pointer,12,2-3,'DAL',trails,2013-11-15,2013-14
18292,1087,1087,1087,201311150MIA,29.9,9.6,1st quarter,10:47.0,LeBron James,MIA,False,2-pointer,9,2-6,'DAL',trails,2013-11-15,2013-14
18293,1089,1089,1089,201311150MIA,24.2,3.6,1st quarter,10:03.0,LeBron James,MIA,True,2-pointer,1,4-6,'DAL',trails,2013-11-15,2013-14
18294,1094,1094,1094,201311150MIA,24.1,4.9,1st quarter,5:18.0,LeBron James,MIA,False,2-pointer,2,14-19,'DAL',trails,2013-11-15,2013-14
18295,1095,1095,1095,201311150MIA,25.5,4.7,1st quarter,4:41.0,LeBron James,MIA,True,2-pointer,2,16-21,'DAL',trails,2013-11-15,2013-14
18296,1098,1098,1098,201311150MIA,27.2,4.4,1st quarter,3:02.0,LeBron James,MIA,True,2-pointer,3,23-25,'DAL',trails,2013-11-15,2013-14
18297,1099,1099,1099,201311150MIA,23.5,4.5,1st quarter,2:29.0,LeBron James,MIA,True,2-pointer,2,25-25,'DAL',tied,2013-11-15,2013-14
18298,1115,1115,1115,201311150MIA,22.2,4.9,2nd quarter,4:14.0,LeBron James,MIA,True,2-pointer,3,53-44,'DAL',leads,2013-11-15,2013-14
18299,1120,1120,1120,201311150MIA,23.8,3.6,2nd quarter,1:57.0,LeBron James,MIA,True,2-pointer,1,58-46,'DAL',leads,2013-11-15,2013-14
18300,1122,1122,1122,201311150MIA,34.8,18.3,2nd quarter,0:05.0,LeBron James,MIA,False,2-pointer,19,60-51,'DAL',leads,2013-11-15,2013-14
18301,1125,1125,1125,201311150MIA,24.9,4.1,3rd quarter,10:16.0,LeBron James,MIA,True,2-pointer,1,66-53,'DAL',leads,2013-11-15,2013-14
18302,1138,1138,1138,201311150MIA,3.0,16.5,3rd quarter,2:37.0,LeBron James,MIA,True,3-pointer,25,75-72,'DAL',leads,2013-11-15,2013-14
18303,1139,1139,1139,201311150MIA,12.4,4.7,3rd quarter,1:55.0,LeBron James,MIA,True,2-pointer,12,77-74,'DAL',leads,2013-11-15,2013-14
18304,1140,1140,1140,201311150MIA,7.6,3.9,3rd quarter,1:25.0,LeBron James,MIA,True,2-pointer,16,79-74,'DAL',leads,2013-11-15,2013-14
18305,1142,1142,1142,201311150MIA,10.4,19.2,3rd quarter,0:05.0,LeBron James,MIA,True,2-pointer,21,86-78,'DAL',leads,2013-11-15,2013-14
18306,1153,1153,1153,201311150MIA,11.3,18.9,4th quarter,5:22.0,LeBron James,MIA,True,2-pointer,20,98-93,'DAL',leads,2013-11-15,2013-14
18307,1156,1156,1156,201311150MIA,24.7,3.9,4th quarter,3:32.0,LeBron James,MIA,False,2-pointer,1,100-97,'DAL',leads,2013-11-15,2013-14
18308,1157,1157,1157,201311150MIA,33.2,14.6,4th quarter,2:04.0,LeBron James,MIA,True,2-pointer,15,102-99,'DAL',leads,2013-11-15,2013-14
18309,2,2,2,201311160CHA,31.2,11.0,1st quarter,10:17.0,LeBron James,MIA,True,2-pointer,11,4-5,'MIA',trails,2013-11-16,2013-14
18310,6,6,6,201311160CHA,25.0,3.4,1st quarter,7:11.0,LeBron James,MIA,True,2-pointer,1,12-9,'MIA',leads,2013-11-16,2013-14
18311,7,7,7,201311160CHA,14.3,7.1,1st quarter,5:40.0,LeBron James,MIA,False,2-pointer,11,12-9,'MIA',leads,2013-11-16,2013-14
18312,9,9,9,201311160CHA,25.5,3.3,1st quarter,3:36.0,LeBron James,MIA,True,2-pointer,2,18-12,'MIA',leads,2013-11-16,2013-14
18313,10,10,10,201311160CHA,23.3,3.6,1st quarter,3:00.0,LeBron James,MIA,False,2-pointer,1,19-14,'MIA',leads,2013-11-16,2013-14
18314,11,11,11,201311160CHA,23.6,4.1,1st quarter,2:12.0,LeBron James,MIA,True,2-pointer,1,23-16,'MIA',leads,2013-11-16,2013-14
18315,24,24,24,201311160CHA,22.9,4.1,2nd quarter,6:50.0,LeBron James,MIA,False,2-pointer,2,34-25,'MIA',leads,2013-11-16,2013-14
18316,25,25,25,201311160CHA,23.9,2.5,2nd quarter,6:18.0,LeBron James,MIA,True,2-pointer,1,36-27,'MIA',leads,2013-11-16,2013-14
18317,27,27,27,201311160CHA,25.2,3.6,2nd quarter,4:01.0,LeBron James,MIA,True,2-pointer,1,41-33,'MIA',leads,2013-11-16,2013-14
18318,28,28,28,201311160CHA,24.0,8.2,2nd quarter,3:24.0,LeBron James,MIA,True,2-pointer,5,43-33,'MIA',leads,2013-11-16,2013-14
18319,29,29,29,201311160CHA,25.2,3.0,2nd quarter,3:00.0,LeBron James,MIA,True,2-pointer,1,45-33,'MIA',leads,2013-11-16,2013-14
18320,35,35,35,201311160CHA,22.5,3.6,3rd quarter,9:44.0,LeBron James,MIA,False,2-pointer,2,47-47,'MIA',tied,2013-11-16,2013-14
18321,36,36,36,201311160CHA,23.5,3.6,3rd quarter,9:42.0,LeBron James,MIA,True,2-pointer,1,49-47,'MIA',leads,2013-11-16,2013-14
18322,43,43,43,201311160CHA,15.3,17.8,3rd quarter,4:53.0,LeBron James,MIA,True,2-pointer,17,58-53,'MIA',leads,2013-11-16,2013-14
18323,44,44,44,201311160CHA,8.7,6.9,3rd quarter,3:48.0,LeBron James,MIA,False,2-pointer,16,58-53,'MIA',leads,2013-11-16,2013-14
18324,49,49,49,201311160CHA,9.0,7.2,3rd quarter,0:01.0,LeBron James,MIA,True,2-pointer,16,68-60,'MIA',leads,2013-11-16,2013-14
18325,51,51,51,201311160CHA,25.7,3.9,4th quarter,10:33.0,LeBron James,MIA,True,2-pointer,2,73-62,'MIA',leads,2013-11-16,2013-14
18326,53,53,53,201311160CHA,15.8,20.0,4th quarter,8:43.0,LeBron James,MIA,True,2-pointer,19,77-68,'MIA',leads,2013-11-16,2013-14
18327,395,395,395,201311190MIA,24.9,17.5,1st quarter,8:07.0,LeBron James,MIA,False,2-pointer,15,6-5,'MIA',leads,2013-11-19,2013-14
18328,398,398,398,201311190MIA,8.3,3.3,1st quarter,6:38.0,LeBron James,MIA,False,2-pointer,16,8-9,'MIA',trails,2013-11-19,2013-14
18329,401,401,401,201311190MIA,25.8,4.1,1st quarter,4:32.0,LeBron James,MIA,False,2-pointer,2,13-15,'MIA',trails,2013-11-19,2013-14
18330,412,412,412,201311190MIA,25.0,4.7,2nd quarter,7:57.0,LeBron James,MIA,True,2-pointer,2,28-32,'MIA',trails,2013-11-19,2013-14
18331,416,416,416,201311190MIA,13.1,11.6,2nd quarter,5:34.0,LeBron James,MIA,True,2-pointer,14,32-36,'MIA',trails,2013-11-19,2013-14
