,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status,match_date,season
19873,15,15,15,201410310CHI,12.4,4.2,1st quarter,3:35.0,LeBron James,CLE,True,2-pointer,11,21-23,'CHI',trails,2014-10-31,2014-15
19874,16,16,16,201410310CHI,9.4,1.9,1st quarter,2:52.0,LeBron James,CLE,False,2-pointer,14,21-25,'CHI',trails,2014-10-31,2014-15
19875,18,18,18,201410310CHI,22.5,24.6,1st quarter,2:23.0,LeBron James,CLE,False,2-pointer,21,21-25,'CHI',trails,2014-10-31,2014-15
19876,19,19,19,201410310CHI,0.5,4.4,1st quarter,2:18.0,LeBron James,CLE,True,3-pointer,23,24-25,'CHI',trails,2014-10-31,2014-15
19877,20,20,20,201410310CHI,21.1,3.1,1st quarter,1:23.0,LeBron James,CLE,False,2-pointer,2,24-27,'CHI',trails,2014-10-31,2014-15
19878,34,34,34,201410310CHI,26.0,5.6,2nd quarter,6:16.0,LeBron James,CLE,False,2-pointer,3,42-35,'CHI',leads,2014-10-31,2014-15
19879,36,36,36,201410310CHI,21.7,3.7,2nd quarter,5:36.0,LeBron James,CLE,True,2-pointer,2,44-38,'CHI',leads,2014-10-31,2014-15
19880,37,37,37,201410310CHI,23.2,5.3,2nd quarter,5:06.0,LeBron James,CLE,False,2-pointer,2,44-38,'CHI',leads,2014-10-31,2014-15
19881,38,38,38,201410310CHI,24.4,3.3,2nd quarter,4:19.0,LeBron James,CLE,True,2-pointer,0,48-40,'CHI',leads,2014-10-31,2014-15
19882,41,41,41,201410310CHI,24.0,3.1,2nd quarter,3:05.0,LeBron James,CLE,True,2-pointer,0,52-42,'CHI',leads,2014-10-31,2014-15
19883,43,43,43,201410310CHI,12.3,5.3,2nd quarter,1:29.0,LeBron James,CLE,True,2-pointer,11,56-47,'CHI',leads,2014-10-31,2014-15
19884,48,48,48,201410310CHI,26.6,8.3,2nd quarter,0:01.0,LeBron James,CLE,False,2-pointer,5,58-52,'CHI',leads,2014-10-31,2014-15
19885,54,54,54,201410310CHI,24.0,3.1,3rd quarter,7:34.0,LeBron James,CLE,True,2-pointer,0,65-58,'CHI',leads,2014-10-31,2014-15
19886,55,55,55,201410310CHI,5.0,8.2,3rd quarter,6:52.0,LeBron James,CLE,True,2-pointer,19,67-58,'CHI',leads,2014-10-31,2014-15
19887,75,75,75,201410310CHI,23.8,5.6,4th quarter,9:33.0,LeBron James,CLE,False,2-pointer,2,80-74,'CHI',leads,2014-10-31,2014-15
19888,76,76,76,201410310CHI,5.2,21.7,4th quarter,9:04.0,LeBron James,CLE,False,3-pointer,26,80-77,'CHI',leads,2014-10-31,2014-15
19889,80,80,80,201410310CHI,24.2,5.0,4th quarter,6:33.0,LeBron James,CLE,False,2-pointer,2,82-84,'CHI',trails,2014-10-31,2014-15
19890,81,81,81,201410310CHI,23.6,5.3,4th quarter,6:30.0,LeBron James,CLE,True,2-pointer,2,84-84,'CHI',tied,2014-10-31,2014-15
19891,83,83,83,201410310CHI,13.4,26.3,4th quarter,5:24.0,LeBron James,CLE,False,3-pointer,25,86-84,'CHI',leads,2014-10-31,2014-15
19892,93,93,93,201410310CHI,22.1,3.8,1st overtime,4:43.0,LeBron James,CLE,True,2-pointer,2,100-98,'CHI',leads,2014-10-31,2014-15
19893,94,94,94,201410310CHI,26.0,4.4,1st overtime,3:43.0,LeBron James,CLE,True,2-pointer,2,103-99,'CHI',leads,2014-10-31,2014-15
19894,95,95,95,201410310CHI,15.0,14.5,1st overtime,3:06.0,LeBron James,CLE,False,2-pointer,14,104-99,'CHI',leads,2014-10-31,2014-15
19895,96,96,96,201410310CHI,25.2,5.3,1st overtime,2:47.0,LeBron James,CLE,False,2-pointer,2,104-99,'CHI',leads,2014-10-31,2014-15
19896,101,101,101,201410310CHI,9.8,11.3,1st overtime,0:52.0,LeBron James,CLE,False,2-pointer,16,106-102,'CHI',leads,2014-10-31,2014-15
19897,102,102,102,201410310CHI,7.6,3.4,1st overtime,0:25.0,LeBron James,CLE,False,2-pointer,16,106-104,'CHI',leads,2014-10-31,2014-15
19898,965,965,965,201411040POR,24.0,3.1,1st quarter,10:46.0,LeBron James,CLE,True,2-pointer,0,2-2,'POR',tied,2014-11-04,2014-15
19899,973,973,973,201411040POR,38.7,22.2,1st quarter,5:37.0,LeBron James,CLE,True,3-pointer,24,24-19,'POR',leads,2014-11-04,2014-15
19900,974,974,974,201411040POR,33.7,30.2,1st quarter,4:55.0,LeBron James,CLE,True,3-pointer,28,27-20,'POR',leads,2014-11-04,2014-15
19901,978,978,978,201411040POR,22.2,3.9,1st quarter,2:17.0,LeBron James,CLE,False,2-pointer,2,28-29,'POR',trails,2014-11-04,2014-15
19902,979,979,979,201411040POR,22.7,3.0,1st quarter,1:41.0,LeBron James,CLE,False,2-pointer,1,28-29,'POR',trails,2014-11-04,2014-15
19903,994,994,994,201411040POR,42.2,19.4,2nd quarter,6:58.0,LeBron James,CLE,False,3-pointer,24,37-37,'POR',tied,2014-11-04,2014-15
19904,995,995,995,201411040POR,15.1,4.9,2nd quarter,6:39.0,LeBron James,CLE,True,2-pointer,9,39-37,'POR',leads,2014-11-04,2014-15
19905,1005,1005,1005,201411040POR,14.8,26.0,2nd quarter,1:50.0,LeBron James,CLE,False,3-pointer,24,46-50,'POR',trails,2014-11-04,2014-15
19906,1014,1014,1014,201411040POR,25.2,4.7,3rd quarter,7:42.0,LeBron James,CLE,False,2-pointer,2,54-65,'POR',trails,2014-11-04,2014-15
19907,1017,1017,1017,201411040POR,18.3,4.1,3rd quarter,6:22.0,LeBron James,CLE,False,2-pointer,5,57-69,'POR',trails,2014-11-04,2014-15
19908,1035,1035,1035,201411040POR,15.8,5.6,4th quarter,7:52.0,LeBron James,CLE,False,2-pointer,8,71-83,'POR',trails,2014-11-04,2014-15
19909,1039,1039,1039,201411040POR,17.0,14.2,4th quarter,6:19.0,LeBron James,CLE,False,2-pointer,13,74-85,'POR',trails,2014-11-04,2014-15
19910,1621,1621,1621,201411050UTA,24.4,9.9,1st quarter,11:43.0,LeBron James,CLE,False,2-pointer,6,0-0,'UTA',tied,2014-11-05,2014-15
19911,1622,1622,1622,201411050UTA,23.0,3.4,1st quarter,11:08.0,LeBron James,CLE,False,2-pointer,1,0-0,'UTA',tied,2014-11-05,2014-15
19912,1629,1629,1629,201411050UTA,22.5,3.4,1st quarter,6:22.0,LeBron James,CLE,True,2-pointer,1,12-16,'UTA',trails,2014-11-05,2014-15
19913,1632,1632,1632,201411050UTA,21.4,12.6,1st quarter,2:01.0,LeBron James,CLE,True,2-pointer,9,20-29,'UTA',trails,2014-11-05,2014-15
19914,1634,1634,1634,201411050UTA,5.0,7.5,1st quarter,1:05.0,LeBron James,CLE,False,2-pointer,19,20-31,'UTA',trails,2014-11-05,2014-15
19915,1648,1648,1648,201411050UTA,23.8,6.6,2nd quarter,4:40.0,LeBron James,CLE,True,2-pointer,3,40-47,'UTA',trails,2014-11-05,2014-15
19916,1653,1653,1653,201411050UTA,25.2,3.4,2nd quarter,2:02.0,LeBron James,CLE,True,2-pointer,1,44-54,'UTA',trails,2014-11-05,2014-15
19917,1654,1654,1654,201411050UTA,23.6,2.5,2nd quarter,1:26.0,LeBron James,CLE,False,2-pointer,0,47-54,'UTA',trails,2014-11-05,2014-15
19918,1655,1655,1655,201411050UTA,20.5,4.5,2nd quarter,0:32.0,LeBron James,CLE,False,2-pointer,3,48-59,'UTA',trails,2014-11-05,2014-15
19919,1659,1659,1659,201411050UTA,12.4,24.4,3rd quarter,9:13.0,LeBron James,CLE,True,3-pointer,24,53-66,'UTA',trails,2014-11-05,2014-15
19920,1667,1667,1667,201411050UTA,30.1,26.9,3rd quarter,4:32.0,LeBron James,CLE,False,3-pointer,24,62-70,'UTA',trails,2014-11-05,2014-15
19921,1670,1670,1670,201411050UTA,40.6,21.1,3rd quarter,2:57.0,LeBron James,CLE,True,3-pointer,24,69-72,'UTA',trails,2014-11-05,2014-15
19922,1673,1673,1673,201411050UTA,22.4,4.2,3rd quarter,0:11.0,LeBron James,CLE,False,2-pointer,2,75-76,'UTA',trails,2014-11-05,2014-15
19923,1680,1680,1680,201411050UTA,19.1,7.4,4th quarter,8:32.0,LeBron James,CLE,False,2-pointer,6,79-83,'UTA',trails,2014-11-05,2014-15
19924,1684,1684,1684,201411050UTA,15.3,17.6,4th quarter,4:43.0,LeBron James,CLE,True,2-pointer,16,89-86,'UTA',leads,2014-11-05,2014-15
19925,1688,1688,1688,201411050UTA,3.5,18.7,4th quarter,1:53.0,LeBron James,CLE,False,3-pointer,25,90-95,'UTA',trails,2014-11-05,2014-15
19926,1691,1691,1691,201411050UTA,20.8,4.5,4th quarter,0:28.0,LeBron James,CLE,False,2-pointer,3,94-96,'UTA',trails,2014-11-05,2014-15
19927,1692,1692,1692,201411050UTA,0.8,1.7,4th quarter,0:14.0,LeBron James,CLE,True,3-pointer,23,97-98,'UTA',trails,2014-11-05,2014-15
19928,530,530,530,201411070DEN,48.1,3.0,1st quarter,8:51.0,LeBron James,CLE,False,3-pointer,24,8-2,'DEN',leads,2014-11-07,2014-15
19929,555,555,555,201411070DEN,8.7,7.4,2nd quarter,7:23.0,LeBron James,CLE,False,2-pointer,15,46-29,'DEN',leads,2014-11-07,2014-15
19930,558,558,558,201411070DEN,12.0,25.7,2nd quarter,5:39.0,LeBron James,CLE,False,3-pointer,25,48-34,'DEN',leads,2014-11-07,2014-15
19931,559,559,559,201411070DEN,5.7,12.4,2nd quarter,5:11.0,LeBron James,CLE,False,2-pointer,20,48-34,'DEN',leads,2014-11-07,2014-15
19932,560,560,560,201411070DEN,25.0,12.3,2nd quarter,5:06.0,LeBron James,CLE,False,2-pointer,9,48-34,'DEN',leads,2014-11-07,2014-15
19933,564,564,564,201411070DEN,23.0,3.0,2nd quarter,2:51.0,LeBron James,CLE,False,2-pointer,1,50-39,'DEN',leads,2014-11-07,2014-15
19934,567,567,567,201411070DEN,24.9,3.1,2nd quarter,1:41.0,LeBron James,CLE,True,2-pointer,0,53-42,'DEN',leads,2014-11-07,2014-15
19935,568,568,568,201411070DEN,3.8,17.0,2nd quarter,1:30.0,LeBron James,CLE,True,3-pointer,24,56-42,'DEN',leads,2014-11-07,2014-15
19936,574,574,574,201411070DEN,5.0,18.3,3rd quarter,10:24.0,LeBron James,CLE,False,3-pointer,24,61-47,'DEN',leads,2014-11-07,2014-15
19937,582,582,582,201411070DEN,8.7,17.2,3rd quarter,6:10.0,LeBron James,CLE,False,2-pointer,20,73-56,'DEN',leads,2014-11-07,2014-15
19938,587,587,587,201411070DEN,19.2,6.4,3rd quarter,3:16.0,LeBron James,CLE,True,2-pointer,5,79-61,'DEN',leads,2014-11-07,2014-15
19939,588,588,588,201411070DEN,28.2,3.7,3rd quarter,2:47.0,LeBron James,CLE,True,2-pointer,4,82-61,'DEN',leads,2014-11-07,2014-15
19940,596,596,596,201411070DEN,8.2,7.5,4th quarter,9:13.0,LeBron James,CLE,True,2-pointer,16,90-79,'DEN',leads,2014-11-07,2014-15
19941,597,597,597,201411070DEN,25.7,3.4,4th quarter,8:41.0,LeBron James,CLE,True,2-pointer,1,92-79,'DEN',leads,2014-11-07,2014-15
19942,598,598,598,201411070DEN,20.2,20.0,4th quarter,7:59.0,LeBron James,CLE,False,2-pointer,17,92-81,'DEN',leads,2014-11-07,2014-15
19943,603,603,603,201411070DEN,3.5,18.3,4th quarter,4:43.0,LeBron James,CLE,False,3-pointer,25,98-90,'DEN',leads,2014-11-07,2014-15
19944,607,607,607,201411070DEN,21.7,3.1,4th quarter,0:53.0,LeBron James,CLE,True,2-pointer,2,108-99,'DEN',leads,2014-11-07,2014-15
19945,608,608,608,201411070DEN,23.2,2.8,4th quarter,0:33.0,LeBron James,CLE,True,2-pointer,0,110-101,'DEN',leads,2014-11-07,2014-15
19946,261,261,261,201411100CLE,22.4,5.0,1st quarter,11:18.0,LeBron James,CLE,False,2-pointer,2,2-0,'NOP',leads,2014-11-10,2014-15
19947,262,262,262,201411100CLE,24.7,2.8,1st quarter,11:00.0,LeBron James,CLE,True,2-pointer,0,4-0,'NOP',leads,2014-11-10,2014-15
19948,264,264,264,201411100CLE,46.0,17.0,1st quarter,9:46.0,LeBron James,CLE,False,3-pointer,26,7-2,'NOP',leads,2014-11-10,2014-15
19949,276,276,276,201411100CLE,38.1,19.2,1st quarter,1:06.0,LeBron James,CLE,False,2-pointer,21,23-28,'NOP',trails,2014-11-10,2014-15
19950,286,286,286,201411100CLE,14.8,6.0,2nd quarter,6:01.0,LeBron James,CLE,True,2-pointer,9,34-42,'NOP',trails,2014-11-10,2014-15
19951,292,292,292,201411100CLE,24.0,3.1,2nd quarter,2:12.0,LeBron James,CLE,True,2-pointer,0,44-49,'NOP',trails,2014-11-10,2014-15
19952,293,293,293,201411100CLE,23.8,4.2,2nd quarter,1:41.0,LeBron James,CLE,False,2-pointer,1,44-49,'NOP',trails,2014-11-10,2014-15
19953,299,299,299,201411100CLE,30.9,7.5,3rd quarter,10:56.0,LeBron James,CLE,True,2-pointer,8,53-58,'NOP',trails,2014-11-10,2014-15
19954,300,300,300,201411100CLE,24.0,1.4,3rd quarter,10:19.0,LeBron James,CLE,True,2-pointer,1,55-60,'NOP',trails,2014-11-10,2014-15
19955,302,302,302,201411100CLE,23.6,2.5,3rd quarter,9:25.0,LeBron James,CLE,True,2-pointer,0,57-62,'NOP',trails,2014-11-10,2014-15
19956,303,303,303,201411100CLE,23.3,4.1,3rd quarter,8:55.0,LeBron James,CLE,False,2-pointer,1,57-62,'NOP',trails,2014-11-10,2014-15
19957,307,307,307,201411100CLE,38.7,23.1,3rd quarter,6:38.0,LeBron James,CLE,True,3-pointer,24,67-71,'NOP',trails,2014-11-10,2014-15
19958,319,319,319,201411100CLE,24.0,3.1,3rd quarter,0:03.0,LeBron James,CLE,True,2-pointer,0,85-79,'NOP',leads,2014-11-10,2014-15
19959,329,329,329,201411100CLE,11.5,25.2,4th quarter,7:09.0,LeBron James,CLE,False,3-pointer,25,94-89,'NOP',leads,2014-11-10,2014-15
19960,338,338,338,201411100CLE,14.2,15.7,4th quarter,1:53.0,LeBron James,CLE,True,2-pointer,16,112-102,'NOP',leads,2014-11-10,2014-15
19961,339,339,339,201411100CLE,22.7,5.8,4th quarter,1:22.0,LeBron James,CLE,False,2-pointer,3,112-104,'NOP',leads,2014-11-10,2014-15
19962,340,340,340,201411100CLE,35.1,17.6,4th quarter,0:46.0,LeBron James,CLE,False,2-pointer,18,114-106,'NOP',leads,2014-11-10,2014-15
19963,149,149,149,201411140BOS,20.3,5.6,1st quarter,11:21.0,LeBron James,CLE,False,2-pointer,4,2-2,'BOS',tied,2014-11-14,2014-15
19964,150,150,150,201411140BOS,8.3,21.4,1st quarter,11:07.0,LeBron James,CLE,True,3-pointer,24,5-2,'BOS',leads,2014-11-14,2014-15
19965,153,153,153,201411140BOS,24.0,3.1,1st quarter,9:36.0,LeBron James,CLE,True,2-pointer,0,7-6,'BOS',leads,2014-11-14,2014-15
19966,155,155,155,201411140BOS,13.5,24.7,1st quarter,8:47.0,LeBron James,CLE,False,3-pointer,24,7-8,'BOS',trails,2014-11-14,2014-15
19967,161,161,161,201411140BOS,22.5,3.0,1st quarter,6:05.0,LeBron James,CLE,False,2-pointer,1,11-15,'BOS',trails,2014-11-14,2014-15
19968,163,163,163,201411140BOS,24.4,7.8,1st quarter,5:00.0,LeBron James,CLE,True,2-pointer,4,15-18,'BOS',trails,2014-11-14,2014-15
19969,165,165,165,201411140BOS,22.9,3.3,1st quarter,3:05.0,LeBron James,CLE,False,2-pointer,1,18-20,'BOS',trails,2014-11-14,2014-15
19970,167,167,167,201411140BOS,47.4,5.2,1st quarter,2:23.0,LeBron James,CLE,False,3-pointer,23,20-24,'BOS',trails,2014-11-14,2014-15
19971,175,175,175,201411140BOS,24.1,3.0,2nd quarter,9:19.0,LeBron James,CLE,True,2-pointer,0,32-37,'BOS',trails,2014-11-14,2014-15
19972,176,176,176,201411140BOS,30.2,8.5,2nd quarter,8:37.0,LeBron James,CLE,True,2-pointer,8,34-39,'BOS',trails,2014-11-14,2014-15
19973,178,178,178,201411140BOS,23.3,3.4,2nd quarter,8:01.0,LeBron James,CLE,False,2-pointer,0,34-39,'BOS',trails,2014-11-14,2014-15
19974,180,180,180,201411140BOS,20.8,7.1,2nd quarter,7:08.0,LeBron James,CLE,True,2-pointer,5,38-39,'BOS',trails,2014-11-14,2014-15
19975,181,181,181,201411140BOS,26.9,20.3,2nd quarter,6:39.0,LeBron James,CLE,True,2-pointer,17,40-39,'BOS',leads,2014-11-14,2014-15
19976,188,188,188,201411140BOS,26.6,27.6,2nd quarter,1:50.0,LeBron James,CLE,True,3-pointer,24,54-53,'BOS',leads,2014-11-14,2014-15
19977,189,189,189,201411140BOS,35.0,25.4,2nd quarter,1:30.0,LeBron James,CLE,False,3-pointer,24,54-53,'BOS',leads,2014-11-14,2014-15
19978,191,191,191,201411140BOS,24.0,3.1,2nd quarter,0:49.0,LeBron James,CLE,True,2-pointer,0,56-55,'BOS',leads,2014-11-14,2014-15
19979,193,193,193,201411140BOS,3.1,3.0,3rd quarter,11:20.0,LeBron James,CLE,False,2-pointer,20,59-59,'BOS',tied,2014-11-14,2014-15
19980,196,196,196,201411140BOS,2.5,17.6,3rd quarter,10:02.0,LeBron James,CLE,False,3-pointer,25,61-63,'BOS',trails,2014-11-14,2014-15
19981,200,200,200,201411140BOS,24.6,3.0,3rd quarter,8:14.0,LeBron James,CLE,True,2-pointer,0,67-71,'BOS',trails,2014-11-14,2014-15
19982,202,202,202,201411140BOS,7.9,22.0,3rd quarter,7:46.0,LeBron James,CLE,True,3-pointer,24,70-71,'BOS',trails,2014-11-14,2014-15
19983,209,209,209,201411140BOS,12.1,11.3,3rd quarter,3:52.0,LeBron James,CLE,False,2-pointer,14,76-84,'BOS',trails,2014-11-14,2014-15
19984,210,210,210,201411140BOS,24.2,3.0,3rd quarter,3:30.0,LeBron James,CLE,True,2-pointer,0,80-84,'BOS',trails,2014-11-14,2014-15
19985,223,223,223,201411140BOS,33.7,27.6,4th quarter,6:42.0,LeBron James,CLE,False,3-pointer,26,102-114,'BOS',trails,2014-11-14,2014-15
19986,224,224,224,201411140BOS,24.4,3.3,4th quarter,5:42.0,LeBron James,CLE,True,2-pointer,0,106-114,'BOS',trails,2014-11-14,2014-15
19987,230,230,230,201411140BOS,23.5,14.3,4th quarter,2:02.0,LeBron James,CLE,True,2-pointer,11,115-118,'BOS',trails,2014-11-14,2014-15
19988,231,231,231,201411140BOS,16.9,3.9,4th quarter,1:39.0,LeBron James,CLE,True,2-pointer,7,117-118,'BOS',trails,2014-11-14,2014-15
19989,232,232,232,201411140BOS,24.1,3.1,4th quarter,1:11.0,LeBron James,CLE,True,2-pointer,0,119-118,'BOS',leads,2014-11-14,2014-15
19990,251,251,251,201411150CLE,37.3,23.5,1st quarter,10:30.0,LeBron James,CLE,True,3-pointer,24,3-2,'CLE',leads,2014-11-15,2014-15
19991,253,253,253,201411150CLE,38.3,26.9,1st quarter,9:29.0,LeBron James,CLE,True,3-pointer,27,9-4,'CLE',leads,2014-11-15,2014-15
19992,254,254,254,201411150CLE,24.0,3.1,1st quarter,9:06.0,LeBron James,CLE,True,2-pointer,0,11-4,'CLE',leads,2014-11-15,2014-15
19993,255,255,255,201411150CLE,1.4,13.5,1st quarter,8:16.0,LeBron James,CLE,True,3-pointer,24,14-8,'CLE',leads,2014-11-15,2014-15
19994,257,257,257,201411150CLE,24.2,3.4,1st quarter,5:58.0,LeBron James,CLE,False,2-pointer,0,18-15,'CLE',leads,2014-11-15,2014-15
19995,273,273,273,201411150CLE,19.5,10.2,2nd quarter,9:26.0,LeBron James,CLE,False,2-pointer,8,49-27,'CLE',leads,2014-11-15,2014-15
19996,276,276,276,201411150CLE,24.4,3.0,2nd quarter,8:23.0,LeBron James,CLE,True,2-pointer,0,55-27,'CLE',leads,2014-11-15,2014-15
19997,284,284,284,201411150CLE,16.4,5.5,2nd quarter,4:25.0,LeBron James,CLE,False,2-pointer,8,64-31,'CLE',leads,2014-11-15,2014-15
19998,288,288,288,201411150CLE,11.0,23.9,2nd quarter,1:39.0,LeBron James,CLE,True,3-pointer,24,68-37,'CLE',leads,2014-11-15,2014-15
19999,290,290,290,201411150CLE,4.7,20.0,2nd quarter,0:27.0,LeBron James,CLE,False,3-pointer,25,71-41,'CLE',leads,2014-11-15,2014-15
20000,293,293,293,201411150CLE,5.7,8.0,3rd quarter,10:07.0,LeBron James,CLE,True,2-pointer,18,73-48,'CLE',leads,2014-11-15,2014-15
20001,294,294,294,201411150CLE,40.2,12.9,3rd quarter,9:39.0,LeBron James,CLE,True,2-pointer,18,75-48,'CLE',leads,2014-11-15,2014-15
20002,295,295,295,201411150CLE,37.6,13.8,3rd quarter,8:54.0,LeBron James,CLE,False,2-pointer,17,75-50,'CLE',leads,2014-11-15,2014-15
20003,296,296,296,201411150CLE,23.8,3.0,3rd quarter,8:46.0,LeBron James,CLE,True,2-pointer,0,77-50,'CLE',leads,2014-11-15,2014-15
20004,299,299,299,201411150CLE,23.3,2.5,3rd quarter,8:23.0,LeBron James,CLE,True,2-pointer,0,79-52,'CLE',leads,2014-11-15,2014-15
20005,300,300,300,201411150CLE,22.9,3.9,3rd quarter,7:46.0,LeBron James,CLE,False,2-pointer,1,79-54,'CLE',leads,2014-11-15,2014-15
20006,301,301,301,201411150CLE,24.4,3.0,3rd quarter,7:29.0,LeBron James,CLE,False,2-pointer,0,79-56,'CLE',leads,2014-11-15,2014-15
20007,304,304,304,201411150CLE,23.8,3.0,3rd quarter,6:29.0,LeBron James,CLE,True,2-pointer,0,83-56,'CLE',leads,2014-11-15,2014-15
20008,308,308,308,201411150CLE,24.1,3.1,3rd quarter,4:10.0,LeBron James,CLE,True,2-pointer,0,87-59,'CLE',leads,2014-11-15,2014-15
20009,312,312,312,201411150CLE,24.6,3.6,3rd quarter,2:36.0,LeBron James,CLE,True,2-pointer,0,92-63,'CLE',leads,2014-11-15,2014-15
20010,570,570,570,201411170CLE,24.0,3.3,1st quarter,11:06.0,LeBron James,CLE,False,2-pointer,0,1-0,'DEN',leads,2014-11-17,2014-15
20011,577,577,577,201411170CLE,10.1,6.7,1st quarter,8:16.0,LeBron James,CLE,False,2-pointer,14,6-4,'DEN',leads,2014-11-17,2014-15
20012,579,579,579,201411170CLE,38.0,25.2,1st quarter,7:38.0,LeBron James,CLE,False,3-pointer,26,8-4,'DEN',leads,2014-11-17,2014-15
20013,580,580,580,201411170CLE,36.2,7.5,1st quarter,7:26.0,LeBron James,CLE,False,2-pointer,13,8-4,'DEN',leads,2014-11-17,2014-15
20014,582,582,582,201411170CLE,28.2,6.7,1st quarter,5:48.0,LeBron James,CLE,False,2-pointer,5,12-11,'DEN',leads,2014-11-17,2014-15
20015,584,584,584,201411170CLE,24.0,3.1,1st quarter,4:34.0,LeBron James,CLE,True,2-pointer,0,16-13,'DEN',leads,2014-11-17,2014-15
20016,598,598,598,201411170CLE,24.0,3.4,2nd quarter,7:50.0,LeBron James,CLE,True,2-pointer,0,36-31,'DEN',leads,2014-11-17,2014-15
20017,607,607,607,201411170CLE,23.6,3.0,2nd quarter,2:09.0,LeBron James,CLE,True,2-pointer,0,50-48,'DEN',leads,2014-11-17,2014-15
20018,609,609,609,201411170CLE,9.3,23.3,2nd quarter,0:36.0,LeBron James,CLE,False,3-pointer,25,51-50,'DEN',leads,2014-11-17,2014-15
20019,615,615,615,201411170CLE,24.4,29.0,3rd quarter,8:08.0,LeBron James,CLE,True,3-pointer,26,60-64,'DEN',trails,2014-11-17,2014-15
20020,621,621,621,201411170CLE,32.3,7.1,3rd quarter,4:19.0,LeBron James,CLE,True,2-pointer,9,67-74,'DEN',trails,2014-11-17,2014-15
20021,622,622,622,201411170CLE,35.9,14.8,3rd quarter,4:02.0,LeBron James,CLE,True,2-pointer,16,69-74,'DEN',trails,2014-11-17,2014-15
20022,623,623,623,201411170CLE,18.9,20.3,3rd quarter,3:32.0,LeBron James,CLE,False,2-pointer,18,69-76,'DEN',trails,2014-11-17,2014-15
20023,636,636,636,201411170CLE,20.0,7.2,4th quarter,7:37.0,LeBron James,CLE,False,2-pointer,5,84-93,'DEN',trails,2014-11-17,2014-15
