,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status,match_date,season
1515,384,384,384,200411040MIA,24.0,5.0,3rd quarter,10:36.0,LeBron James,CLE,False,2-pointer,0,49-57,'MIA',trails,2004-11-04,2004-05
1516,391,391,391,200411040MIA,24.0,5.0,3rd quarter,5:53.0,LeBron James,CLE,False,2-pointer,0,56-61,'MIA',trails,2004-11-04,2004-05
1517,394,394,394,200411040MIA,15.3,5.5,3rd quarter,4:15.0,LeBron James,CLE,False,2-pointer,9,60-63,'MIA',trails,2004-11-04,2004-05
1518,402,402,402,200411040MIA,37.5,19.8,4th quarter,11:46.0,LeBron James,CLE,False,2-pointer,20,66-73,'MIA',trails,2004-11-04,2004-05
1519,403,403,403,200411040MIA,24.0,5.0,4th quarter,10:47.0,LeBron James,CLE,True,2-pointer,0,70-75,'MIA',trails,2004-11-04,2004-05
1520,407,407,407,200411040MIA,28.9,12.7,4th quarter,8:06.0,LeBron James,CLE,False,2-pointer,9,71-79,'MIA',trails,2004-11-04,2004-05
1521,408,408,408,200411040MIA,24.0,5.0,4th quarter,7:47.0,LeBron James,CLE,True,2-pointer,0,73-79,'MIA',trails,2004-11-04,2004-05
1522,410,410,410,200411040MIA,24.0,12.6,4th quarter,6:53.0,LeBron James,CLE,False,2-pointer,8,73-81,'MIA',trails,2004-11-04,2004-05
1523,417,417,417,200411040MIA,11.0,19.1,4th quarter,2:37.0,LeBron James,CLE,False,2-pointer,19,79-90,'MIA',trails,2004-11-04,2004-05
1524,418,418,418,200411040MIA,29.9,5.7,4th quarter,2:22.0,LeBron James,CLE,True,2-pointer,6,81-90,'MIA',trails,2004-11-04,2004-05
1525,419,419,419,200411040MIA,17.8,9.1,4th quarter,1:58.0,LeBron James,CLE,False,2-pointer,7,81-90,'MIA',trails,2004-11-04,2004-05
1526,420,420,420,200411040MIA,1.5,12.1,4th quarter,1:35.0,LeBron James,CLE,False,3-pointer,24,81-92,'MIA',trails,2004-11-04,2004-05
1527,423,423,423,200411040MIA,24.0,5.0,4th quarter,0:02.0,LeBron James,CLE,False,2-pointer,0,83-92,'MIA',trails,2004-11-04,2004-05
1528,424,424,424,200411040MIA,41.6,24.4,4th quarter,0:01.0,LeBron James,CLE,True,3-pointer,26,86-92,'MIA',trails,2004-11-04,2004-05
1529,1132,1132,1132,200411060MIL,24.0,5.0,1st quarter,10:01.0,LeBron James,CLE,True,2-pointer,0,6-2,'MIL',leads,2004-11-06,2004-05
1530,1134,1134,1134,200411060MIL,28.9,8.8,1st quarter,8:18.0,LeBron James,CLE,False,2-pointer,6,6-8,'MIL',trails,2004-11-06,2004-05
1531,1135,1135,1135,200411060MIL,29.0,7.7,1st quarter,8:16.0,LeBron James,CLE,False,2-pointer,6,6-8,'MIL',trails,2004-11-06,2004-05
1532,1140,1140,1140,200411060MIL,43.7,20.8,1st quarter,3:20.0,LeBron James,CLE,False,3-pointer,25,16-20,'MIL',trails,2004-11-06,2004-05
1533,1142,1142,1142,200411060MIL,26.3,31.3,1st quarter,1:36.0,LeBron James,CLE,False,3-pointer,26,20-22,'MIL',trails,2004-11-06,2004-05
1534,1143,1143,1143,200411060MIL,24.0,5.0,1st quarter,1:20.0,LeBron James,CLE,True,2-pointer,0,22-22,'MIL',tied,2004-11-06,2004-05
1535,1145,1145,1145,200411060MIL,24.0,5.0,1st quarter,0:01.9,LeBron James,CLE,False,2-pointer,0,24-24,'MIL',tied,2004-11-06,2004-05
1536,1148,1148,1148,200411060MIL,24.0,5.0,2nd quarter,10:14.0,LeBron James,CLE,True,2-pointer,0,26-26,'MIL',tied,2004-11-06,2004-05
1537,1157,1157,1157,200411060MIL,24.3,11.9,2nd quarter,5:34.0,LeBron James,CLE,False,2-pointer,7,36-38,'MIL',trails,2004-11-06,2004-05
1538,1159,1159,1159,200411060MIL,24.0,5.0,2nd quarter,5:10.0,LeBron James,CLE,True,2-pointer,0,38-41,'MIL',trails,2004-11-06,2004-05
1539,1162,1162,1162,200411060MIL,31.2,3.1,2nd quarter,3:09.0,LeBron James,CLE,False,2-pointer,7,41-45,'MIL',trails,2004-11-06,2004-05
1540,1165,1165,1165,200411060MIL,24.0,5.0,2nd quarter,2:28.0,LeBron James,CLE,False,2-pointer,0,41-47,'MIL',trails,2004-11-06,2004-05
1541,1169,1169,1169,200411060MIL,24.0,5.0,2nd quarter,0:45.4,LeBron James,CLE,True,2-pointer,0,49-47,'MIL',leads,2004-11-06,2004-05
1542,1182,1182,1182,200411060MIL,24.0,5.0,3rd quarter,3:41.0,LeBron James,CLE,True,2-pointer,0,65-67,'MIL',trails,2004-11-06,2004-05
1543,1183,1183,1183,200411060MIL,24.0,5.0,3rd quarter,2:51.0,LeBron James,CLE,True,2-pointer,0,67-68,'MIL',trails,2004-11-06,2004-05
1544,1184,1184,1184,200411060MIL,43.9,4.9,3rd quarter,2:23.0,LeBron James,CLE,True,2-pointer,20,70-68,'MIL',leads,2004-11-06,2004-05
1545,1187,1187,1187,200411060MIL,47.8,13.9,3rd quarter,0:16.9,LeBron James,CLE,False,3-pointer,25,70-75,'MIL',trails,2004-11-06,2004-05
1546,1193,1193,1193,200411060MIL,12.0,16.0,4th quarter,8:20.0,LeBron James,CLE,False,2-pointer,16,75-86,'MIL',trails,2004-11-06,2004-05
1547,1194,1194,1194,200411060MIL,36.6,3.1,4th quarter,7:23.0,LeBron James,CLE,False,2-pointer,13,76-86,'MIL',trails,2004-11-06,2004-05
1548,1197,1197,1197,200411060MIL,23.0,10.7,4th quarter,5:02.0,LeBron James,CLE,False,2-pointer,6,78-92,'MIL',trails,2004-11-06,2004-05
1549,4,4,4,200411090ATL,24.0,5.0,1st quarter,8:35.0,LeBron James,CLE,True,2-pointer,0,7-9,'CLE',trails,2004-11-09,2004-05
1550,16,16,16,200411090ATL,22.0,9.6,1st quarter,0:46.9,LeBron James,CLE,False,2-pointer,5,25-29,'CLE',trails,2004-11-09,2004-05
1551,17,17,17,200411090ATL,24.0,5.0,1st quarter,0:42.7,LeBron James,CLE,True,2-pointer,0,27-29,'CLE',trails,2004-11-09,2004-05
1552,18,18,18,200411090ATL,22.7,27.7,1st quarter,0:08.8,LeBron James,CLE,True,2-pointer,23,29-31,'CLE',trails,2004-11-09,2004-05
1553,19,19,19,200411090ATL,11.5,20.0,2nd quarter,9:46.0,LeBron James,CLE,True,2-pointer,20,33-36,'CLE',trails,2004-11-09,2004-05
1554,20,20,20,200411090ATL,38.0,5.5,2nd quarter,8:56.0,LeBron James,CLE,False,2-pointer,14,33-36,'CLE',trails,2004-11-09,2004-05
1555,22,22,22,200411090ATL,41.9,6.7,2nd quarter,7:05.0,LeBron James,CLE,False,2-pointer,18,33-40,'CLE',trails,2004-11-09,2004-05
1556,30,30,30,200411090ATL,24.0,5.0,2nd quarter,2:01.0,LeBron James,CLE,True,2-pointer,0,48-50,'CLE',trails,2004-11-09,2004-05
1557,34,34,34,200411090ATL,24.0,31.3,3rd quarter,10:17.0,LeBron James,CLE,False,3-pointer,26,52-57,'CLE',trails,2004-11-09,2004-05
1558,43,43,43,200411090ATL,24.0,5.0,3rd quarter,6:18.0,LeBron James,CLE,True,2-pointer,0,60-58,'CLE',leads,2004-11-09,2004-05
1559,45,45,45,200411090ATL,24.0,5.0,3rd quarter,4:59.0,LeBron James,CLE,True,2-pointer,0,64-60,'CLE',leads,2004-11-09,2004-05
1560,47,47,47,200411090ATL,41.9,22.1,3rd quarter,3:54.0,LeBron James,CLE,True,3-pointer,25,67-62,'CLE',leads,2004-11-09,2004-05
1561,50,50,50,200411090ATL,43.5,22.4,3rd quarter,0:00.2,LeBron James,CLE,False,3-pointer,26,72-68,'CLE',leads,2004-11-09,2004-05
1562,53,53,53,200411090ATL,29.1,5.8,4th quarter,11:07.0,LeBron James,CLE,False,2-pointer,5,72-68,'CLE',leads,2004-11-09,2004-05
1563,54,54,54,200411090ATL,13.5,23.6,4th quarter,9:44.0,LeBron James,CLE,False,2-pointer,21,74-68,'CLE',leads,2004-11-09,2004-05
1564,60,60,60,200411090ATL,45.2,21.4,4th quarter,4:41.0,LeBron James,CLE,False,3-pointer,27,86-74,'CLE',leads,2004-11-09,2004-05
1565,63,63,63,200411090ATL,36.3,17.0,4th quarter,2:03.0,LeBron James,CLE,False,2-pointer,17,87-78,'CLE',leads,2004-11-09,2004-05
1566,252,252,252,200411100CLE,30.6,11.6,1st quarter,9:48.0,LeBron James,CLE,False,2-pointer,9,2-4,'PHO',trails,2004-11-10,2004-05
1567,253,253,253,200411100CLE,23.7,4.5,1st quarter,9:25.0,LeBron James,CLE,False,2-pointer,1,2-6,'PHO',trails,2004-11-10,2004-05
1568,256,256,256,200411100CLE,23.2,5.0,1st quarter,9:12.0,LeBron James,CLE,False,2-pointer,1,2-6,'PHO',trails,2004-11-10,2004-05
1569,257,257,257,200411100CLE,24.0,4.1,1st quarter,9:08.0,LeBron James,CLE,True,2-pointer,1,4-6,'PHO',trails,2004-11-10,2004-05
1570,266,266,266,200411100CLE,37.3,8.6,1st quarter,5:04.0,LeBron James,CLE,True,2-pointer,14,14-21,'PHO',trails,2004-11-10,2004-05
1571,270,270,270,200411100CLE,24.3,4.7,1st quarter,2:46.0,LeBron James,CLE,True,2-pointer,0,18-21,'PHO',trails,2004-11-10,2004-05
1572,271,271,271,200411100CLE,24.8,10.3,1st quarter,2:07.0,LeBron James,CLE,False,2-pointer,5,18-21,'PHO',trails,2004-11-10,2004-05
1573,274,274,274,200411100CLE,22.0,4.9,1st quarter,1:15.0,LeBron James,CLE,True,2-pointer,2,20-21,'PHO',trails,2004-11-10,2004-05
1574,279,279,279,200411100CLE,5.6,8.5,2nd quarter,10:43.0,LeBron James,CLE,True,2-pointer,19,29-23,'PHO',leads,2004-11-10,2004-05
1575,280,280,280,200411100CLE,14.3,15.2,2nd quarter,9:54.0,LeBron James,CLE,True,2-pointer,14,32-23,'PHO',leads,2004-11-10,2004-05
1576,282,282,282,200411100CLE,5.4,2.9,2nd quarter,8:33.0,LeBron James,CLE,True,2-pointer,19,35-25,'PHO',leads,2004-11-10,2004-05
1577,284,284,284,200411100CLE,36.6,7.3,2nd quarter,6:25.0,LeBron James,CLE,False,2-pointer,13,35-34,'PHO',leads,2004-11-10,2004-05
1578,290,290,290,200411100CLE,24.0,5.0,2nd quarter,3:53.0,LeBron James,CLE,False,2-pointer,0,39-38,'PHO',leads,2004-11-10,2004-05
1579,297,297,297,200411100CLE,11.4,18.0,3rd quarter,10:23.0,LeBron James,CLE,False,2-pointer,18,52-53,'PHO',trails,2004-11-10,2004-05
1580,300,300,300,200411100CLE,39.8,13.4,3rd quarter,8:12.0,LeBron James,CLE,False,2-pointer,18,55-57,'PHO',trails,2004-11-10,2004-05
1581,312,312,312,200411100CLE,9.2,5.2,4th quarter,11:38.0,LeBron James,CLE,False,2-pointer,15,66-85,'PHO',trails,2004-11-10,2004-05
1582,316,316,316,200411100CLE,6.9,19.1,4th quarter,8:27.0,LeBron James,CLE,True,2-pointer,22,74-89,'PHO',trails,2004-11-10,2004-05
1583,318,318,318,200411100CLE,9.7,25.9,4th quarter,6:56.0,LeBron James,CLE,False,3-pointer,25,74-92,'PHO',trails,2004-11-10,2004-05
1584,319,319,319,200411100CLE,11.0,3.2,4th quarter,6:01.0,LeBron James,CLE,True,2-pointer,13,78-92,'PHO',trails,2004-11-10,2004-05
1585,320,320,320,200411100CLE,22.2,6.0,4th quarter,5:35.0,LeBron James,CLE,True,2-pointer,2,80-92,'PHO',trails,2004-11-10,2004-05
1586,322,322,322,200411100CLE,22.7,22.8,4th quarter,4:21.0,LeBron James,CLE,False,2-pointer,18,82-93,'PHO',trails,2004-11-10,2004-05
1587,327,327,327,200411100CLE,0.3,1.8,4th quarter,1:26.0,LeBron James,CLE,True,3-pointer,24,92-97,'PHO',trails,2004-11-10,2004-05
1588,328,328,328,200411100CLE,23.5,5.7,4th quarter,0:57.2,LeBron James,CLE,True,2-pointer,1,94-97,'PHO',trails,2004-11-10,2004-05
1589,336,336,336,200411100CLE,25.0,4.7,1st overtime,1:29.0,LeBron James,CLE,True,2-pointer,1,107-99,'PHO',leads,2004-11-10,2004-05
1590,570,570,570,200411130CLE,37.1,6.0,1st quarter,7:43.0,LeBron James,CLE,False,2-pointer,13,10-2,'CLE',leads,2004-11-13,2004-05
1591,578,578,578,200411130CLE,46.7,11.6,1st quarter,4:56.0,LeBron James,CLE,False,3-pointer,24,17-9,'CLE',leads,2004-11-13,2004-05
1592,581,581,581,200411130CLE,22.7,30.8,1st quarter,2:36.0,LeBron James,CLE,False,3-pointer,26,23-11,'CLE',leads,2004-11-13,2004-05
1593,583,583,583,200411130CLE,24.8,6.0,1st quarter,1:55.0,LeBron James,CLE,True,2-pointer,1,25-11,'CLE',leads,2004-11-13,2004-05
1594,587,587,587,200411130CLE,28.7,16.7,2nd quarter,11:07.0,LeBron James,CLE,True,2-pointer,13,32-11,'CLE',leads,2004-11-13,2004-05
1595,590,590,590,200411130CLE,27.9,6.7,2nd quarter,9:34.0,LeBron James,CLE,False,2-pointer,4,32-15,'CLE',leads,2004-11-13,2004-05
1596,591,591,591,200411130CLE,23.8,4.9,2nd quarter,9:14.0,LeBron James,CLE,True,2-pointer,0,34-15,'CLE',leads,2004-11-13,2004-05
1597,602,602,602,200411130CLE,22.2,5.8,2nd quarter,3:22.0,LeBron James,CLE,True,2-pointer,2,47-26,'CLE',leads,2004-11-13,2004-05
1598,604,604,604,200411130CLE,26.3,6.3,2nd quarter,2:01.0,LeBron James,CLE,False,2-pointer,3,49-29,'CLE',leads,2004-11-13,2004-05
1599,607,607,607,200411130CLE,35.8,14.7,2nd quarter,0:06.9,LeBron James,CLE,False,2-pointer,15,52-35,'CLE',leads,2004-11-13,2004-05
1600,608,608,608,200411130CLE,19.2,2.7,3rd quarter,11:37.0,LeBron James,CLE,False,2-pointer,5,52-35,'CLE',leads,2004-11-13,2004-05
1601,611,611,611,200411130CLE,23.0,5.0,3rd quarter,10:39.0,LeBron James,CLE,True,2-pointer,1,56-35,'CLE',leads,2004-11-13,2004-05
1602,616,616,616,200411130CLE,0.3,8.5,3rd quarter,7:46.0,LeBron James,CLE,False,3-pointer,24,56-47,'CLE',leads,2004-11-13,2004-05
1603,618,618,618,200411130CLE,4.5,13.4,3rd quarter,7:36.0,LeBron James,CLE,True,2-pointer,21,58-47,'CLE',leads,2004-11-13,2004-05
1604,619,619,619,200411130CLE,38.4,10.1,3rd quarter,7:01.0,LeBron James,CLE,False,2-pointer,15,58-50,'CLE',leads,2004-11-13,2004-05
1605,625,625,625,200411130CLE,24.0,9.9,3rd quarter,2:49.0,LeBron James,CLE,True,2-pointer,5,70-56,'CLE',leads,2004-11-13,2004-05
1606,630,630,630,200411130CLE,10.0,2.6,4th quarter,11:20.0,LeBron James,CLE,True,2-pointer,14,78-63,'CLE',leads,2004-11-13,2004-05
1607,632,632,632,200411130CLE,12.2,15.7,4th quarter,9:24.0,LeBron James,CLE,True,2-pointer,16,84-65,'CLE',leads,2004-11-13,2004-05
1608,634,634,634,200411130CLE,37.6,2.7,4th quarter,8:13.0,LeBron James,CLE,False,2-pointer,14,84-65,'CLE',leads,2004-11-13,2004-05
1609,636,636,636,200411130CLE,24.6,4.7,4th quarter,7:41.0,LeBron James,CLE,True,2-pointer,1,86-67,'CLE',leads,2004-11-13,2004-05
1610,85,85,85,200411150CLE,23.4,4.9,1st quarter,10:08.0,LeBron James,CLE,True,2-pointer,1,4-5,'CLE',trails,2004-11-15,2004-05
1611,88,88,88,200411150CLE,12.0,15.0,1st quarter,8:00.0,LeBron James,CLE,False,2-pointer,16,6-7,'CLE',trails,2004-11-15,2004-05
1612,89,89,89,200411150CLE,37.0,17.7,1st quarter,7:37.0,LeBron James,CLE,True,2-pointer,18,8-9,'CLE',trails,2004-11-15,2004-05
1613,93,93,93,200411150CLE,16.8,9.5,1st quarter,4:31.0,LeBron James,CLE,False,2-pointer,8,14-18,'CLE',trails,2004-11-15,2004-05
1614,94,94,94,200411150CLE,38.9,3.2,1st quarter,3:32.0,LeBron James,CLE,True,2-pointer,15,16-22,'CLE',trails,2004-11-15,2004-05
1615,96,96,96,200411150CLE,23.5,5.7,1st quarter,2:45.0,LeBron James,CLE,False,2-pointer,1,18-22,'CLE',trails,2004-11-15,2004-05
1616,97,97,97,200411150CLE,23.0,5.3,1st quarter,2:42.0,LeBron James,CLE,True,2-pointer,1,20-22,'CLE',trails,2004-11-15,2004-05
1617,102,102,102,200411150CLE,13.8,13.7,1st quarter,0:19.9,LeBron James,CLE,True,2-pointer,13,24-27,'CLE',trails,2004-11-15,2004-05
1618,103,103,103,200411150CLE,6.1,23.4,2nd quarter,11:31.0,LeBron James,CLE,True,3-pointer,26,27-29,'CLE',trails,2004-11-15,2004-05
1619,106,106,106,200411150CLE,1.2,14.9,2nd quarter,9:31.0,LeBron James,CLE,True,3-pointer,25,33-35,'CLE',trails,2004-11-15,2004-05
1620,107,107,107,200411150CLE,12.2,19.3,2nd quarter,8:52.0,LeBron James,CLE,False,2-pointer,19,33-35,'CLE',trails,2004-11-15,2004-05
1621,118,118,118,200411150CLE,4.3,20.6,2nd quarter,2:15.0,LeBron James,CLE,True,3-pointer,25,47-44,'CLE',leads,2004-11-15,2004-05
1622,120,120,120,200411150CLE,38.8,4.1,2nd quarter,1:07.0,LeBron James,CLE,True,2-pointer,15,49-47,'CLE',leads,2004-11-15,2004-05
1623,127,127,127,200411150CLE,22.0,4.7,3rd quarter,9:21.0,LeBron James,CLE,True,2-pointer,2,53-54,'CLE',trails,2004-11-15,2004-05
1624,131,131,131,200411150CLE,30.9,5.8,3rd quarter,5:04.0,LeBron James,CLE,True,2-pointer,7,62-59,'CLE',leads,2004-11-15,2004-05
1625,132,132,132,200411150CLE,43.4,20.1,3rd quarter,4:41.0,LeBron James,CLE,False,3-pointer,25,62-59,'CLE',leads,2004-11-15,2004-05
1626,133,133,133,200411150CLE,25.1,4.9,3rd quarter,4:33.0,LeBron James,CLE,False,2-pointer,1,62-59,'CLE',leads,2004-11-15,2004-05
1627,136,136,136,200411150CLE,40.6,12.7,3rd quarter,2:45.0,LeBron James,CLE,False,2-pointer,18,66-62,'CLE',leads,2004-11-15,2004-05
1628,139,139,139,200411150CLE,37.6,25.6,3rd quarter,1:20.0,LeBron James,CLE,False,3-pointer,25,70-67,'CLE',leads,2004-11-15,2004-05
1629,143,143,143,200411150CLE,25.6,5.0,4th quarter,11:40.0,LeBron James,CLE,False,2-pointer,2,75-71,'CLE',leads,2004-11-15,2004-05
1630,144,144,144,200411150CLE,23.7,4.9,4th quarter,11:16.0,LeBron James,CLE,True,2-pointer,0,77-71,'CLE',leads,2004-11-15,2004-05
1631,155,155,155,200411150CLE,38.8,1.1,4th quarter,1:26.0,LeBron James,CLE,False,2-pointer,15,93-87,'CLE',leads,2004-11-15,2004-05
1632,3,3,3,200411180CHA,24.0,5.0,1st quarter,9:22.0,LeBron James,CLE,True,2-pointer,0,8-4,'CHA',leads,2004-11-18,2004-05
1633,10,10,10,200411180CHA,24.0,5.0,1st quarter,6:50.0,LeBron James,CLE,True,2-pointer,0,19-8,'CHA',leads,2004-11-18,2004-05
1634,11,11,11,200411180CHA,24.0,5.0,1st quarter,5:42.0,LeBron James,CLE,True,2-pointer,0,22-8,'CHA',leads,2004-11-18,2004-05
1635,13,13,13,200411180CHA,24.0,5.0,1st quarter,4:38.0,LeBron James,CLE,True,2-pointer,0,24-12,'CHA',leads,2004-11-18,2004-05
1636,17,17,17,200411180CHA,16.1,18.2,1st quarter,1:50.0,LeBron James,CLE,False,2-pointer,15,30-20,'CHA',leads,2004-11-18,2004-05
1637,20,20,20,200411180CHA,18.3,12.7,1st quarter,0:02.9,LeBron James,CLE,True,2-pointer,10,32-25,'CHA',leads,2004-11-18,2004-05
1638,28,28,28,200411180CHA,24.5,30.8,2nd quarter,7:05.0,LeBron James,CLE,True,3-pointer,26,40-36,'CHA',leads,2004-11-18,2004-05
1639,31,31,31,200411180CHA,31.5,21.9,2nd quarter,4:20.0,LeBron James,CLE,False,2-pointer,18,45-45,'CHA',tied,2004-11-18,2004-05
1640,34,34,34,200411180CHA,2.6,17.2,2nd quarter,1:30.0,LeBron James,CLE,True,3-pointer,25,53-49,'CHA',leads,2004-11-18,2004-05
1641,35,35,35,200411180CHA,24.0,5.0,2nd quarter,1:09.0,LeBron James,CLE,True,2-pointer,0,55-49,'CHA',leads,2004-11-18,2004-05
1642,37,37,37,200411180CHA,23.2,12.7,2nd quarter,0:17.9,LeBron James,CLE,False,2-pointer,8,57-49,'CHA',leads,2004-11-18,2004-05
1643,38,38,38,200411180CHA,21.2,30.8,2nd quarter,0:01.9,LeBron James,CLE,False,3-pointer,26,57-49,'CHA',leads,2004-11-18,2004-05
1644,42,42,42,200411180CHA,37.6,11.1,3rd quarter,9:55.0,LeBron James,CLE,False,2-pointer,15,59-51,'CHA',leads,2004-11-18,2004-05
1645,50,50,50,200411180CHA,35.0,20.6,3rd quarter,5:02.0,LeBron James,CLE,False,2-pointer,19,72-56,'CHA',leads,2004-11-18,2004-05
1646,241,241,241,200411200CLE,22.7,13.1,1st quarter,9:00.0,LeBron James,CLE,False,2-pointer,8,2-6,'CHA',trails,2004-11-20,2004-05
1647,242,242,242,200411200CLE,23.0,9.1,1st quarter,8:18.0,LeBron James,CLE,True,2-pointer,4,4-6,'CHA',trails,2004-11-20,2004-05
1648,244,244,244,200411200CLE,23.5,4.4,1st quarter,6:29.0,LeBron James,CLE,True,2-pointer,1,11-7,'CHA',leads,2004-11-20,2004-05
1649,250,250,250,200411200CLE,0.3,2.6,1st quarter,4:10.0,LeBron James,CLE,False,3-pointer,24,11-15,'CHA',trails,2004-11-20,2004-05
1650,251,251,251,200411200CLE,23.7,8.3,1st quarter,3:27.0,LeBron James,CLE,False,2-pointer,3,11-17,'CHA',trails,2004-11-20,2004-05
1651,252,252,252,200411200CLE,30.2,17.7,1st quarter,2:59.0,LeBron James,CLE,True,2-pointer,14,13-19,'CHA',trails,2004-11-20,2004-05
1652,255,255,255,200411200CLE,23.0,7.8,1st quarter,0:52.9,LeBron James,CLE,False,2-pointer,3,16-26,'CHA',trails,2004-11-20,2004-05
1653,256,256,256,200411200CLE,23.5,7.6,1st quarter,0:52.2,LeBron James,CLE,True,2-pointer,3,18-26,'CHA',trails,2004-11-20,2004-05
1654,258,258,258,200411200CLE,25.8,9.8,1st quarter,0:00.0,LeBron James,CLE,True,2-pointer,5,23-28,'CHA',trails,2004-11-20,2004-05
1655,259,259,259,200411200CLE,25.5,4.2,2nd quarter,11:10.0,LeBron James,CLE,False,2-pointer,2,23-28,'CHA',trails,2004-11-20,2004-05
1656,260,260,260,200411200CLE,23.4,5.8,2nd quarter,11:09.0,LeBron James,CLE,False,2-pointer,1,23-28,'CHA',trails,2004-11-20,2004-05
1657,272,272,272,200411200CLE,24.3,5.8,2nd quarter,3:35.0,LeBron James,CLE,True,2-pointer,1,44-40,'CHA',leads,2004-11-20,2004-05
1658,274,274,274,200411200CLE,26.1,6.0,2nd quarter,2:01.0,LeBron James,CLE,True,2-pointer,2,46-44,'CHA',leads,2004-11-20,2004-05
