,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,200104040CHH,24.0,5.0,1st quarter,11:51.0,Jason Kidd,PHO,True,2-pointer,0,2-0,CHH,leads
1,1,1,200104040CHH,8.5,8.0,1st quarter,10:54.0,Shawn Marion,PHO,False,2-pointer,16,2-0,CHH,leads
2,2,2,200104040CHH,9.9,6.5,1st quarter,10:23.0,Shawn Marion,PHO,False,2-pointer,14,2-2,CHH,tied
3,3,3,200104040CHH,31.9,21.3,1st quarter,9:52.0,Clifford Robinson,PHO,False,2-pointer,18,2-4,CHH,trails
4,4,4,200104040CHH,47.7,8.6,1st quarter,9:33.0,Jason Kidd,PHO,False,3-pointer,24,2-6,CHH,trails
5,5,5,200104040CHH,7.8,7.6,1st quarter,8:34.0,Tom Gugliotta,PHO,False,2-pointer,16,2-8,CHH,trails
6,6,6,200104040CHH,12.7,13.0,1st quarter,8:24.0,Shawn Marion,PHO,True,2-pointer,14,4-8,CHH,trails
7,7,7,200104040CHH,24.0,5.0,1st quarter,7:49.0,Jason Kidd,PHO,False,2-pointer,0,4-10,CHH,trails
8,8,8,200104040CHH,24.0,5.0,1st quarter,7:41.0,Clifford Robinson,PHO,False,2-pointer,0,4-10,CHH,trails
9,9,9,200104040CHH,34.8,6.9,1st quarter,7:33.0,Tom Gugliotta,PHO,True,2-pointer,11,6-10,CHH,trails
10,10,10,200104040CHH,9.1,15.8,1st quarter,6:52.0,Mario Elie,PHO,False,2-pointer,18,6-12,CHH,trails
11,11,11,200104040CHH,34.0,20.2,1st quarter,6:25.0,Shawn Marion,PHO,True,2-pointer,18,8-14,CHH,trails
12,12,12,200104040CHH,47.7,8.0,1st quarter,5:43.0,Clifford Robinson,PHO,False,3-pointer,24,8-16,CHH,trails
13,13,13,200104040CHH,6.4,5.9,1st quarter,5:21.0,Shawn Marion,PHO,True,2-pointer,18,10-16,CHH,trails
14,14,14,200104040CHH,7.0,16.4,1st quarter,4:17.0,Mario Elie,PHO,True,2-pointer,20,12-19,CHH,trails
15,15,15,200104040CHH,24.0,5.0,1st quarter,3:18.0,Mario Elie,PHO,False,2-pointer,0,12-21,CHH,trails
