,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201311270BOS,25.0,8.8,1st quarter,11:42.0,Kosta Koufos,MEM,False,2-pointer,6,0-0,'BOS',tied
1,1,1,201311270BOS,10.6,18.3,1st quarter,10:58.0,Tony Allen,MEM,False,2-pointer,20,0-3,'BOS',trails
2,2,2,201311270BOS,23.6,4.5,1st quarter,10:34.0,Mike Conley,MEM,True,2-pointer,2,2-3,'BOS',trails
3,3,3,201311270BOS,15.1,26.3,1st quarter,10:00.0,Mike Conley,MEM,False,3-pointer,25,2-3,'BOS',trails
4,4,4,201311270BOS,22.9,3.0,1st quarter,9:31.0,Zach Randolph,MEM,False,2-pointer,1,2-3,'BOS',trails
5,5,5,201311270BOS,23.5,4.1,1st quarter,9:00.0,Mike Conley,MEM,True,2-pointer,1,4-3,'BOS',leads
6,6,6,201311270BOS,23.3,3.7,1st quarter,8:38.0,Tony Allen,MEM,True,2-pointer,1,6-3,'BOS',leads
7,7,7,201311270BOS,23.8,3.7,1st quarter,7:53.0,Mike Conley,MEM,True,2-pointer,1,8-5,'BOS',leads
8,8,8,201311270BOS,23.6,3.1,1st quarter,7:23.0,Tayshaun Prince,MEM,True,2-pointer,0,10-5,'BOS',leads
9,9,9,201311270BOS,18.1,22.4,1st quarter,6:44.0,Tayshaun Prince,MEM,False,2-pointer,20,10-7,'BOS',leads
10,10,10,201311270BOS,34.8,7.7,1st quarter,6:09.0,Zach Randolph,MEM,False,2-pointer,12,10-9,'BOS',leads
11,11,11,201311270BOS,24.1,3.0,1st quarter,5:43.0,Tayshaun Prince,MEM,True,2-pointer,0,12-9,'BOS',leads
12,12,12,201311270BOS,24.6,3.3,1st quarter,5:09.0,Mike Conley,MEM,True,2-pointer,1,14-11,'BOS',leads
13,13,13,201311270BOS,22.7,3.4,1st quarter,4:39.0,Mike Conley,MEM,True,2-pointer,1,16-11,'BOS',leads
14,14,14,201311270BOS,30.5,4.7,1st quarter,4:08.0,Zach Randolph,MEM,False,2-pointer,7,16-11,'BOS',leads
15,15,15,201311270BOS,26.9,22.4,1st quarter,3:48.0,Kosta Koufos,MEM,False,2-pointer,20,16-13,'BOS',leads
16,16,16,201311270BOS,18.3,10.5,1st quarter,3:14.0,Tayshaun Prince,MEM,True,2-pointer,9,18-13,'BOS',leads
17,17,17,201311270BOS,24.4,3.1,1st quarter,2:41.0,Tony Allen,MEM,True,2-pointer,0,20-13,'BOS',leads
18,18,18,201311270BOS,28.0,16.8,1st quarter,2:09.0,Ed Davis,MEM,False,2-pointer,14,20-13,'BOS',leads
19,19,19,201311270BOS,24.2,4.9,1st quarter,2:08.0,Kosta Koufos,MEM,False,2-pointer,2,20-13,'BOS',leads
20,20,20,201311270BOS,13.9,16.1,1st quarter,1:25.0,Tayshaun Prince,MEM,False,2-pointer,17,20-13,'BOS',leads
