,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201703300CHI,25.5,4.1,1st quarter,11:28.0,LeBron James,CLE,False,2-pointer,1,0-0,'CHI',tied
1,1,1,201703300CHI,16.4,4.6,1st quarter,11:03.0,Kevin Love,CLE,True,2-pointer,7,2-2,'CHI',tied
2,2,2,201703300CHI,20.6,3.0,1st quarter,10:31.0,Kevin Love,CLE,False,2-pointer,3,2-4,'CHI',trails
3,3,3,201703300CHI,42.7,15.0,1st quarter,9:44.0,Kyrie Irving,CLE,False,2-pointer,22,2-8,'CHI',trails
4,4,4,201703300CHI,23.3,8.6,1st quarter,9:02.0,Tristan Thompson,CLE,False,2-pointer,5,4-11,'CHI',trails
5,5,5,201703300CHI,35.2,25.8,1st quarter,8:33.0,J.R. Smith,CLE,True,3-pointer,25,7-11,'CHI',trails
6,6,6,201703300CHI,23.1,4.1,1st quarter,8:02.0,Tristan Thompson,CLE,True,2-pointer,1,9-11,'CHI',trails
7,7,7,201703300CHI,24.0,3.1,1st quarter,7:29.0,Tristan Thompson,CLE,True,2-pointer,0,11-14,'CHI',trails
8,8,8,201703300CHI,23.9,8.6,1st quarter,6:57.0,Tristan Thompson,CLE,False,2-pointer,5,11-14,'CHI',trails
9,9,9,201703300CHI,16.7,26.2,1st quarter,6:33.0,LeBron James,CLE,False,3-pointer,24,11-14,'CHI',trails
10,10,10,201703300CHI,0.7,1.9,1st quarter,6:11.0,J.R. Smith,CLE,True,3-pointer,23,14-14,'CHI',tied
11,11,11,201703300CHI,25.4,4.1,1st quarter,5:44.0,LeBron James,CLE,True,2-pointer,1,16-14,'CHI',leads
12,12,12,201703300CHI,24.0,3.1,1st quarter,5:06.0,LeBron James,CLE,True,2-pointer,0,18-17,'CHI',leads
13,13,13,201703300CHI,7.9,21.5,1st quarter,4:16.0,J.R. Smith,CLE,False,3-pointer,24,18-17,'CHI',leads
14,14,14,201703300CHI,7.5,3.3,1st quarter,3:55.0,Kyrie Irving,CLE,False,2-pointer,16,18-17,'CHI',leads
15,15,15,201703300CHI,25.0,3.8,1st quarter,3:08.0,LeBron James,CLE,True,2-pointer,1,20-20,'CHI',tied
16,16,16,201703300CHI,27.7,5.1,1st quarter,2:27.0,Kyrie Irving,CLE,True,2-pointer,4,22-20,'CHI',leads
17,17,17,201703300CHI,37.3,24.3,1st quarter,1:54.0,Channing Frye,CLE,True,3-pointer,25,25-22,'CHI',leads
18,18,18,201703300CHI,25.5,4.1,1st quarter,1:28.0,Kyrie Irving,CLE,False,2-pointer,1,25-22,'CHI',leads
19,19,19,201703300CHI,22.0,5.1,1st quarter,0:21.0,Kyrie Irving,CLE,False,2-pointer,3,25-22,'CHI',leads
20,20,20,201703300CHI,47.8,3.2,1st quarter,0:17.0,Kyrie Irving,CLE,True,3-pointer,24,28-22,'CHI',leads
21,21,21,201703300CHI,24.0,3.1,2nd quarter,11:57.0,LeBron James,CLE,True,2-pointer,0,30-22,'CHI',leads
22,22,22,201703300CHI,24.6,4.6,2nd quarter,11:27.0,LeBron James,CLE,True,2-pointer,1,32-24,'CHI',leads
23,23,23,201703300CHI,31.1,4.6,2nd quarter,10:53.0,Kevin Love,CLE,True,2-pointer,7,34-24,'CHI',leads
24,24,24,201703300CHI,21.5,4.1,2nd quarter,10:15.0,Kevin Love,CLE,False,2-pointer,2,34-27,'CHI',leads
25,25,25,201703300CHI,3.1,2.4,2nd quarter,9:53.0,Iman Shumpert,CLE,True,2-pointer,20,36-27,'CHI',leads
26,26,26,201703300CHI,22.4,3.2,2nd quarter,7:56.0,Iman Shumpert,CLE,False,2-pointer,1,36-31,'CHI',leads
27,27,27,201703300CHI,25.4,3.8,2nd quarter,7:52.0,Kevin Love,CLE,False,2-pointer,1,36-31,'CHI',leads
28,28,28,201703300CHI,24.2,4.6,2nd quarter,7:51.0,Kevin Love,CLE,False,2-pointer,1,36-31,'CHI',leads
29,29,29,201703300CHI,6.2,21.0,2nd quarter,7:22.0,J.R. Smith,CLE,False,3-pointer,25,36-31,'CHI',leads
30,30,30,201703300CHI,23.8,2.9,2nd quarter,7:13.0,Iman Shumpert,CLE,True,2-pointer,0,38-31,'CHI',leads
31,31,31,201703300CHI,24.9,28.2,2nd quarter,6:24.0,LeBron James,CLE,True,3-pointer,25,41-34,'CHI',leads
32,32,32,201703300CHI,38.0,24.8,2nd quarter,5:56.0,Iman Shumpert,CLE,False,3-pointer,25,41-34,'CHI',leads
33,33,33,201703300CHI,22.3,22.8,2nd quarter,5:15.0,Iman Shumpert,CLE,False,2-pointer,19,41-34,'CHI',leads
34,34,34,201703300CHI,24.0,3.1,2nd quarter,4:45.0,Tristan Thompson,CLE,True,2-pointer,0,43-36,'CHI',leads
35,35,35,201703300CHI,35.7,4.1,2nd quarter,4:13.0,Kyrie Irving,CLE,False,2-pointer,11,43-36,'CHI',leads
36,36,36,201703300CHI,21.8,3.0,2nd quarter,3:52.0,Kyrie Irving,CLE,False,2-pointer,2,43-36,'CHI',leads
37,37,37,201703300CHI,24.5,3.0,2nd quarter,3:19.0,Kevin Love,CLE,False,2-pointer,0,43-36,'CHI',leads
38,38,38,201703300CHI,24.0,3.5,2nd quarter,3:15.0,Kevin Love,CLE,False,2-pointer,0,43-36,'CHI',leads
39,39,39,201703300CHI,24.0,28.2,2nd quarter,2:22.0,LeBron James,CLE,False,3-pointer,25,43-37,'CHI',leads
40,40,40,201703300CHI,24.0,3.1,2nd quarter,2:20.0,LeBron James,CLE,True,2-pointer,0,45-37,'CHI',leads
41,41,41,201703300CHI,9.3,21.3,2nd quarter,2:00.0,J.R. Smith,CLE,False,2-pointer,23,45-37,'CHI',leads
42,42,42,201703300CHI,28.5,12.0,2nd quarter,0:56.0,LeBron James,CLE,False,2-pointer,10,46-37,'CHI',leads
43,43,43,201703300CHI,17.5,27.4,2nd quarter,0:46.0,LeBron James,CLE,False,3-pointer,25,46-37,'CHI',leads
44,44,44,201703300CHI,7.7,15.4,2nd quarter,0:31.0,LeBron James,CLE,True,2-pointer,20,48-39,'CHI',leads
45,45,45,201703300CHI,19.8,23.3,2nd quarter,0:00.0,LeBron James,CLE,True,2-pointer,20,50-41,'CHI',leads
46,46,46,201703300CHI,25.0,3.3,3rd quarter,11:39.0,Kevin Love,CLE,True,2-pointer,1,52-41,'CHI',leads
47,47,47,201703300CHI,33.2,4.6,3rd quarter,11:00.0,Kyrie Irving,CLE,False,2-pointer,9,52-43,'CHI',leads
48,48,48,201703300CHI,27.0,5.3,3rd quarter,10:34.0,Tristan Thompson,CLE,False,2-pointer,3,52-45,'CHI',leads
49,49,49,201703300CHI,40.8,21.8,3rd quarter,9:58.0,Kyrie Irving,CLE,True,3-pointer,25,55-45,'CHI',leads
50,50,50,201703300CHI,47.0,2.0,3rd quarter,8:42.0,Kevin Love,CLE,False,3-pointer,23,55-50,'CHI',leads
51,51,51,201703300CHI,12.8,8.1,3rd quarter,7:54.0,LeBron James,CLE,False,2-pointer,12,55-52,'CHI',leads
52,52,52,201703300CHI,19.3,12.0,3rd quarter,6:59.0,Kyrie Irving,CLE,True,2-pointer,10,57-56,'CHI',leads
53,53,53,201703300CHI,23.9,12.2,3rd quarter,6:22.0,LeBron James,CLE,True,2-pointer,9,59-57,'CHI',leads
54,54,54,201703300CHI,42.7,20.8,3rd quarter,5:54.0,Kyrie Irving,CLE,False,3-pointer,25,59-59,'CHI',tied
55,55,55,201703300CHI,24.0,3.1,3rd quarter,5:20.0,Tristan Thompson,CLE,True,2-pointer,0,61-60,'CHI',leads
56,56,56,201703300CHI,2.6,15.0,3rd quarter,4:34.0,Kyrie Irving,CLE,True,3-pointer,24,64-60,'CHI',leads
57,57,57,201703300CHI,24.0,3.1,3rd quarter,4:13.0,Tristan Thompson,CLE,True,2-pointer,0,66-60,'CHI',leads
58,58,58,201703300CHI,31.6,20.5,3rd quarter,3:33.0,J.R. Smith,CLE,False,2-pointer,19,66-62,'CHI',leads
59,59,59,201703300CHI,44.9,1.9,3rd quarter,2:36.0,Iman Shumpert,CLE,False,2-pointer,20,66-67,'CHI',trails
60,60,60,201703300CHI,24.0,3.1,3rd quarter,2:36.0,Tristan Thompson,CLE,True,2-pointer,0,68-67,'CHI',leads
61,61,61,201703300CHI,27.8,13.0,3rd quarter,2:01.0,Kyrie Irving,CLE,False,2-pointer,10,68-70,'CHI',trails
62,62,62,201703300CHI,17.9,6.8,3rd quarter,1:05.0,Kyrie Irving,CLE,True,2-pointer,7,70-75,'CHI',trails
63,63,63,201703300CHI,24.9,7.3,3rd quarter,0:36.0,Deron Williams,CLE,False,2-pointer,4,71-78,'CHI',trails
