,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201502080CHO,23.3,4.4,1st quarter,11:38.0,George Hill,IND,True,2-pointer,1,2-0,'IND',leads
1,1,1,201502080CHO,23.5,5.8,1st quarter,10:58.0,George Hill,IND,False,2-pointer,2,2-0,'IND',leads
2,2,2,201502080CHO,9.1,5.5,1st quarter,10:25.0,Roy Hibbert,IND,False,2-pointer,15,2-0,'IND',leads
3,3,3,201502080CHO,24.6,3.1,1st quarter,10:21.0,David West,IND,True,2-pointer,0,4-0,'IND',leads
4,4,4,201502080CHO,13.1,29.0,1st quarter,9:40.0,C.J. Miles,IND,False,3-pointer,28,4-2,'IND',leads
5,5,5,201502080CHO,30.5,17.3,1st quarter,9:13.0,Rodney Stuckey,IND,True,2-pointer,15,6-4,'IND',leads
6,6,6,201502080CHO,23.6,5.0,1st quarter,8:37.0,Rodney Stuckey,IND,True,2-pointer,2,8-6,'IND',leads
7,7,7,201502080CHO,32.3,4.7,1st quarter,7:50.0,Roy Hibbert,IND,True,2-pointer,8,10-8,'IND',leads
8,8,8,201502080CHO,23.0,4.2,1st quarter,7:04.0,David West,IND,False,2-pointer,1,10-10,'IND',tied
9,9,9,201502080CHO,19.5,20.3,1st quarter,6:29.0,David West,IND,True,2-pointer,17,12-12,'IND',tied
10,10,10,201502080CHO,22.4,20.8,1st quarter,5:32.0,David West,IND,False,2-pointer,17,12-15,'IND',trails
11,11,11,201502080CHO,21.6,8.8,1st quarter,5:07.0,Roy Hibbert,IND,False,2-pointer,6,12-18,'IND',trails
12,12,12,201502080CHO,22.5,4.5,1st quarter,4:36.0,David West,IND,False,2-pointer,2,12-18,'IND',trails
13,13,13,201502080CHO,29.9,4.5,1st quarter,4:29.0,Roy Hibbert,IND,False,2-pointer,6,12-18,'IND',trails
14,14,14,201502080CHO,35.8,13.4,1st quarter,4:07.0,Roy Hibbert,IND,False,2-pointer,15,12-18,'IND',trails
15,15,15,201502080CHO,47.4,5.3,1st quarter,3:35.0,Rodney Stuckey,IND,False,3-pointer,23,12-20,'IND',trails
16,16,16,201502080CHO,22.1,27.7,1st quarter,3:12.0,C.J. Watson,IND,False,3-pointer,24,12-23,'IND',trails
17,17,17,201502080CHO,32.1,23.3,1st quarter,2:34.0,C.J. Watson,IND,False,2-pointer,21,12-25,'IND',trails
18,18,18,201502080CHO,8.3,22.7,1st quarter,2:12.0,C.J. Watson,IND,False,3-pointer,25,12-27,'IND',trails
19,19,19,201502080CHO,15.4,27.9,1st quarter,2:07.0,Solomon Hill,IND,False,3-pointer,26,12-27,'IND',trails
