,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,200412300ATL,14.5,5.0,1st quarter,11:25.0,Jerome James,SEA,False,2-pointer,10,0-0,'SEA',tied
1,1,1,200412300ATL,6.1,5.5,1st quarter,10:31.0,Ray Allen,SEA,False,2-pointer,18,0-3,'SEA',trails
2,2,2,200412300ATL,25.1,23.1,1st quarter,10:26.0,Luke Ridnour,SEA,True,2-pointer,18,2-3,'SEA',trails
3,3,3,200412300ATL,10.5,15.9,1st quarter,9:57.0,Luke Ridnour,SEA,True,2-pointer,17,4-3,'SEA',leads
4,4,4,200412300ATL,18.4,7.6,1st quarter,9:02.0,Jerome James,SEA,True,2-pointer,6,6-7,'SEA',trails
5,5,5,200412300ATL,1.2,3.9,1st quarter,8:00.0,Rashard Lewis,SEA,False,3-pointer,23,7-7,'SEA',tied
6,6,6,200412300ATL,32.7,9.6,1st quarter,7:51.0,Ray Allen,SEA,False,2-pointer,10,7-7,'SEA',tied
7,7,7,200412300ATL,24.0,5.0,1st quarter,7:27.0,Reggie Evans,SEA,False,2-pointer,0,7-9,'SEA',trails
8,8,8,200412300ATL,24.0,5.0,1st quarter,7:12.0,Ray Allen,SEA,True,2-pointer,0,9-10,'SEA',trails
9,9,9,200412300ATL,24.0,9.9,1st quarter,6:31.0,Jerome James,SEA,True,2-pointer,5,11-10,'SEA',leads
10,10,10,200412300ATL,34.8,17.7,1st quarter,5:37.0,Luke Ridnour,SEA,True,2-pointer,17,13-10,'SEA',leads
11,11,11,200412300ATL,24.0,5.0,1st quarter,5:02.0,Luke Ridnour,SEA,False,2-pointer,0,13-13,'SEA',tied
12,12,12,200412300ATL,47.3,16.4,1st quarter,4:32.0,Ray Allen,SEA,True,3-pointer,26,16-13,'SEA',leads
13,13,13,200412300ATL,17.8,29.0,1st quarter,3:31.0,Luke Ridnour,SEA,True,3-pointer,25,19-15,'SEA',leads
14,14,14,200412300ATL,30.1,8.1,1st quarter,3:07.0,Rashard Lewis,SEA,True,2-pointer,7,21-17,'SEA',leads
15,15,15,200412300ATL,5.6,23.6,1st quarter,2:41.0,Vladimir Radmanović,SEA,False,3-pointer,26,21-17,'SEA',leads
16,16,16,200412300ATL,24.0,5.0,1st quarter,2:36.0,Rashard Lewis,SEA,True,2-pointer,0,23-17,'SEA',leads
17,17,17,200412300ATL,25.6,9.6,1st quarter,1:46.0,Antonio Daniels,SEA,False,2-pointer,5,23-20,'SEA',leads
18,18,18,200412300ATL,2.5,19.1,1st quarter,0:59.9,Antonio Daniels,SEA,False,3-pointer,26,24-20,'SEA',leads
19,19,19,200412300ATL,24.0,5.0,1st quarter,0:57.5,Nick Collison,SEA,True,2-pointer,0,26-20,'SEA',leads
20,20,20,200412300ATL,24.0,5.0,1st quarter,0:26.9,Nick Collison,SEA,False,2-pointer,0,26-20,'SEA',leads
21,21,21,200412300ATL,12.8,8.8,2nd quarter,11:44.0,Vladimir Radmanović,SEA,False,2-pointer,12,26-22,'SEA',leads
22,22,22,200412300ATL,24.0,5.0,2nd quarter,10:50.0,Nick Collison,SEA,True,2-pointer,0,30-22,'SEA',leads
23,23,23,200412300ATL,46.5,2.2,2nd quarter,10:18.0,Vladimir Radmanović,SEA,False,3-pointer,23,30-23,'SEA',leads
24,24,24,200412300ATL,24.0,5.0,2nd quarter,10:15.0,Danny Fortson,SEA,True,2-pointer,0,32-23,'SEA',leads
25,25,25,200412300ATL,30.6,7.0,2nd quarter,9:42.0,Danny Fortson,SEA,True,2-pointer,7,35-23,'SEA',leads
26,26,26,200412300ATL,24.0,5.0,2nd quarter,9:09.0,Danny Fortson,SEA,False,2-pointer,0,35-24,'SEA',leads
27,27,27,200412300ATL,41.6,23.9,2nd quarter,8:38.0,Vladimir Radmanović,SEA,False,3-pointer,26,35-26,'SEA',leads
28,28,28,200412300ATL,9.7,7.8,2nd quarter,7:33.0,Rashard Lewis,SEA,False,2-pointer,15,35-31,'SEA',leads
29,29,29,200412300ATL,1.2,3.7,2nd quarter,7:29.0,Rashard Lewis,SEA,True,3-pointer,23,38-31,'SEA',leads
30,30,30,200412300ATL,22.7,12.1,2nd quarter,6:36.0,Antonio Daniels,SEA,False,2-pointer,7,38-33,'SEA',leads
31,31,31,200412300ATL,24.0,5.0,2nd quarter,6:33.0,Nick Collison,SEA,True,2-pointer,0,40-33,'SEA',leads
32,32,32,200412300ATL,24.0,5.0,2nd quarter,6:09.0,Antonio Daniels,SEA,True,2-pointer,0,42-33,'SEA',leads
33,33,33,200412300ATL,30.1,6.2,2nd quarter,5:30.0,Ray Allen,SEA,False,2-pointer,6,43-35,'SEA',leads
34,34,34,200412300ATL,24.0,5.0,2nd quarter,4:53.0,Rashard Lewis,SEA,False,2-pointer,0,43-35,'SEA',leads
35,35,35,200412300ATL,14.1,6.5,2nd quarter,4:22.0,Ray Allen,SEA,False,2-pointer,10,43-35,'SEA',leads
36,36,36,200412300ATL,9.2,13.4,2nd quarter,3:59.0,Luke Ridnour,SEA,True,2-pointer,17,45-36,'SEA',leads
37,37,37,200412300ATL,24.8,30.8,2nd quarter,3:24.0,Rashard Lewis,SEA,False,3-pointer,26,45-38,'SEA',leads
38,38,38,200412300ATL,24.0,5.0,2nd quarter,2:54.0,Nick Collison,SEA,True,2-pointer,0,49-38,'SEA',leads
39,39,39,200412300ATL,35.7,8.1,2nd quarter,1:48.0,Rashard Lewis,SEA,True,2-pointer,12,53-40,'SEA',leads
40,40,40,200412300ATL,7.7,2.7,2nd quarter,1:20.0,Luke Ridnour,SEA,False,2-pointer,16,53-40,'SEA',leads
41,41,41,200412300ATL,29.6,30.3,2nd quarter,0:34.3,Rashard Lewis,SEA,True,3-pointer,26,58-42,'SEA',leads
42,42,42,200412300ATL,47.8,9.6,2nd quarter,0:00.0,Vladimir Radmanović,SEA,True,3-pointer,24,61-44,'SEA',leads
43,43,43,200412300ATL,24.6,8.8,3rd quarter,11:38.0,Rashard Lewis,SEA,True,2-pointer,4,63-44,'SEA',leads
44,44,44,200412300ATL,24.3,9.9,3rd quarter,10:23.0,Jerome James,SEA,True,2-pointer,5,65-46,'SEA',leads
45,45,45,200412300ATL,18.4,9.6,3rd quarter,10:05.0,Jerome James,SEA,False,2-pointer,7,65-46,'SEA',leads
46,46,46,200412300ATL,30.7,9.3,3rd quarter,9:44.0,Ray Allen,SEA,True,2-pointer,8,67-46,'SEA',leads
47,47,47,200412300ATL,16.3,5.3,3rd quarter,8:58.0,Ray Allen,SEA,True,2-pointer,8,69-48,'SEA',leads
