,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201504280HOU,23.8,3.3,1st quarter,11:30.0,J.J. Barea,DAL,False,2-pointer,0,0-2,'DAL',trails
1,1,1,201504280HOU,19.2,27.1,1st quarter,11:11.0,Dirk Nowitzki,DAL,False,3-pointer,25,0-2,'DAL',trails
2,2,2,201504280HOU,8.8,10.2,1st quarter,10:55.0,Monta Ellis,DAL,True,2-pointer,17,2-2,'DAL',tied
3,3,3,201504280HOU,41.1,21.1,1st quarter,10:21.0,Al-Farouq Aminu,DAL,True,3-pointer,25,5-4,'DAL',leads
4,4,4,201504280HOU,23.8,3.0,1st quarter,10:09.0,Monta Ellis,DAL,True,2-pointer,0,7-4,'DAL',leads
5,5,5,201504280HOU,12.4,24.9,1st quarter,9:37.0,Monta Ellis,DAL,False,3-pointer,25,7-7,'DAL',tied
6,6,6,201504280HOU,21.6,11.3,1st quarter,9:08.0,J.J. Barea,DAL,False,2-pointer,9,7-7,'DAL',tied
7,7,7,201504280HOU,25.3,3.0,1st quarter,8:24.0,Monta Ellis,DAL,True,2-pointer,1,9-9,'DAL',tied
8,8,8,201504280HOU,24.0,3.1,1st quarter,8:08.0,Tyson Chandler,DAL,True,2-pointer,0,11-9,'DAL',leads
9,9,9,201504280HOU,11.2,10.5,1st quarter,7:25.0,Dirk Nowitzki,DAL,False,2-pointer,15,11-11,'DAL',tied
10,10,10,201504280HOU,28.5,15.1,1st quarter,6:57.0,Dirk Nowitzki,DAL,False,2-pointer,13,11-11,'DAL',tied
11,11,11,201504280HOU,18.9,26.5,1st quarter,6:28.0,Dirk Nowitzki,DAL,False,3-pointer,24,11-11,'DAL',tied
12,12,12,201504280HOU,38.9,14.8,1st quarter,5:17.0,Monta Ellis,DAL,True,2-pointer,19,14-19,'DAL',trails
13,13,13,201504280HOU,25.0,1.4,1st quarter,4:59.0,Monta Ellis,DAL,True,2-pointer,2,16-19,'DAL',trails
14,14,14,201504280HOU,13.1,20.9,1st quarter,3:39.0,Monta Ellis,DAL,False,2-pointer,21,16-23,'DAL',trails
15,15,15,201504280HOU,24.0,3.1,1st quarter,3:27.0,Al-Farouq Aminu,DAL,True,2-pointer,0,18-23,'DAL',trails
16,16,16,201504280HOU,24.0,3.1,1st quarter,3:03.0,Al-Farouq Aminu,DAL,True,2-pointer,0,20-23,'DAL',trails
17,17,17,201504280HOU,9.9,22.8,1st quarter,2:45.0,Charlie Villanueva,DAL,False,3-pointer,24,20-23,'DAL',trails
18,18,18,201504280HOU,24.4,2.2,1st quarter,1:50.0,Monta Ellis,DAL,False,2-pointer,1,20-28,'DAL',trails
19,19,19,201504280HOU,24.9,3.6,1st quarter,1:19.0,Amar'e Stoudemire,DAL,False,2-pointer,1,20-28,'DAL',trails
20,20,20,201504280HOU,10.1,4.9,1st quarter,0:53.0,Dirk Nowitzki,DAL,True,2-pointer,14,22-31,'DAL',trails
21,21,21,201504280HOU,39.1,22.0,1st quarter,0:23.0,J.J. Barea,DAL,False,3-pointer,24,22-31,'DAL',trails
22,22,22,201504280HOU,9.3,5.6,1st quarter,0:01.0,Dirk Nowitzki,DAL,False,2-pointer,15,22-31,'DAL',trails
23,23,23,201504280HOU,0.8,5.8,2nd quarter,11:41.0,Dirk Nowitzki,DAL,False,3-pointer,23,22-31,'DAL',trails
