,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201501300ATL,23.5,7.7,1st quarter,11:15.0,Chris Kaman,POR,True,2-pointer,4,2-3,'POR',trails
1,1,1,201501300ATL,14.5,25.4,1st quarter,10:42.0,LaMarcus Aldridge,POR,True,3-pointer,24,5-3,'POR',leads
2,2,2,201501300ATL,41.0,5.8,1st quarter,9:35.0,Damian Lillard,POR,True,2-pointer,17,7-6,'POR',leads
3,3,3,201501300ATL,24.2,7.2,1st quarter,9:02.0,LaMarcus Aldridge,POR,True,2-pointer,4,9-6,'POR',leads
4,4,4,201501300ATL,41.9,15.7,1st quarter,8:20.0,LaMarcus Aldridge,POR,False,2-pointer,21,9-8,'POR',leads
5,5,5,201501300ATL,12.9,19.7,1st quarter,6:48.0,LaMarcus Aldridge,POR,True,2-pointer,20,11-8,'POR',leads
6,6,6,201501300ATL,19.1,3.6,1st quarter,6:05.0,LaMarcus Aldridge,POR,False,2-pointer,4,11-10,'POR',leads
7,7,7,201501300ATL,6.3,3.6,1st quarter,5:11.0,LaMarcus Aldridge,POR,False,2-pointer,17,11-12,'POR',trails
8,8,8,201501300ATL,24.6,27.7,1st quarter,5:02.0,Meyers Leonard,POR,True,3-pointer,24,14-12,'POR',leads
9,9,9,201501300ATL,14.0,15.7,1st quarter,4:32.0,Damian Lillard,POR,True,2-pointer,16,16-12,'POR',leads
10,10,10,201501300ATL,13.1,19.8,1st quarter,4:10.0,LaMarcus Aldridge,POR,True,2-pointer,20,18-15,'POR',leads
11,11,11,201501300ATL,41.0,10.2,1st quarter,3:29.0,Nicolas Batum,POR,False,2-pointer,18,18-15,'POR',leads
12,12,12,201501300ATL,29.4,27.6,1st quarter,2:39.0,Damian Lillard,POR,False,3-pointer,25,18-16,'POR',leads
13,13,13,201501300ATL,11.2,24.3,1st quarter,2:03.0,Damian Lillard,POR,True,3-pointer,24,21-18,'POR',leads
14,14,14,201501300ATL,38.9,22.7,1st quarter,1:09.0,Wesley Matthews,POR,True,3-pointer,24,24-23,'POR',leads
15,15,15,201501300ATL,24.6,22.0,1st quarter,0:34.0,LaMarcus Aldridge,POR,True,2-pointer,19,26-25,'POR',leads
16,16,16,201501300ATL,0.4,10.1,1st quarter,0:00.0,Steve Blake,POR,True,3-pointer,24,29-27,'POR',leads
17,17,17,201501300ATL,47.6,7.7,2nd quarter,11:25.0,Nicolas Batum,POR,True,3-pointer,24,32-27,'POR',leads
18,18,18,201501300ATL,16.9,26.3,2nd quarter,10:53.0,Wesley Matthews,POR,True,3-pointer,24,35-29,'POR',leads
19,19,19,201501300ATL,22.5,20.2,2nd quarter,10:09.0,Chris Kaman,POR,False,2-pointer,17,35-33,'POR',leads
20,20,20,201501300ATL,23.5,3.4,2nd quarter,9:34.0,Chris Kaman,POR,True,2-pointer,0,37-33,'POR',leads
21,21,21,201501300ATL,47.6,9.0,2nd quarter,9:12.0,Nicolas Batum,POR,False,3-pointer,24,37-33,'POR',leads
22,22,22,201501300ATL,22.2,3.1,2nd quarter,9:05.0,Nicolas Batum,POR,False,2-pointer,1,37-33,'POR',leads
23,23,23,201501300ATL,1.4,2.4,2nd quarter,8:29.0,Wesley Matthews,POR,False,3-pointer,22,37-36,'POR',leads
24,24,24,201501300ATL,24.0,3.1,2nd quarter,8:18.0,Dorell Wright,POR,True,2-pointer,0,39-36,'POR',leads
25,25,25,201501300ATL,40.0,14.6,2nd quarter,7:46.0,Wesley Matthews,POR,False,2-pointer,19,39-38,'POR',leads
26,26,26,201501300ATL,34.5,26.1,2nd quarter,7:20.0,Dorell Wright,POR,False,3-pointer,25,39-38,'POR',leads
27,27,27,201501300ATL,24.1,27.6,2nd quarter,6:28.0,Steve Blake,POR,False,3-pointer,24,39-41,'POR',trails
28,28,28,201501300ATL,43.0,20.0,2nd quarter,5:52.0,Damian Lillard,POR,False,3-pointer,25,39-43,'POR',trails
29,29,29,201501300ATL,34.5,10.7,2nd quarter,5:47.0,Damian Lillard,POR,False,2-pointer,13,39-43,'POR',trails
30,30,30,201501300ATL,25.8,4.4,2nd quarter,4:59.0,Damian Lillard,POR,True,2-pointer,2,41-43,'POR',trails
31,31,31,201501300ATL,43.5,19.5,2nd quarter,4:24.0,Wesley Matthews,POR,False,3-pointer,25,41-43,'POR',trails
32,32,32,201501300ATL,24.7,10.8,2nd quarter,2:55.0,Will Barton,POR,False,2-pointer,7,41-43,'POR',trails
33,33,33,201501300ATL,13.2,25.7,2nd quarter,2:37.0,LaMarcus Aldridge,POR,True,3-pointer,25,44-43,'POR',leads
34,34,34,201501300ATL,23.0,3.6,2nd quarter,2:12.0,LaMarcus Aldridge,POR,True,2-pointer,1,46-43,'POR',leads
35,35,35,201501300ATL,10.6,20.2,2nd quarter,1:40.0,LaMarcus Aldridge,POR,True,2-pointer,21,48-46,'POR',leads
36,36,36,201501300ATL,24.1,10.2,2nd quarter,0:41.0,LaMarcus Aldridge,POR,True,2-pointer,7,50-48,'POR',leads
37,37,37,201501300ATL,24.7,7.7,2nd quarter,0:13.0,Will Barton,POR,False,2-pointer,4,51-50,'POR',leads
38,38,38,201501300ATL,7.2,16.7,3rd quarter,11:43.0,Wesley Matthews,POR,False,2-pointer,21,51-50,'POR',leads
39,39,39,201501300ATL,38.1,15.9,3rd quarter,11:15.0,Nicolas Batum,POR,False,2-pointer,19,51-52,'POR',trails
40,40,40,201501300ATL,14.2,17.9,3rd quarter,10:06.0,LaMarcus Aldridge,POR,False,2-pointer,17,51-52,'POR',trails
41,41,41,201501300ATL,25.5,3.4,3rd quarter,9:19.0,Damian Lillard,POR,False,2-pointer,1,51-52,'POR',trails
42,42,42,201501300ATL,42.7,19.7,3rd quarter,8:58.0,Wesley Matthews,POR,False,3-pointer,25,51-54,'POR',trails
43,43,43,201501300ATL,12.4,16.7,3rd quarter,8:34.0,Damian Lillard,POR,False,2-pointer,17,51-55,'POR',trails
44,44,44,201501300ATL,25.2,2.8,3rd quarter,8:16.0,Chris Kaman,POR,True,2-pointer,1,53-55,'POR',trails
45,45,45,201501300ATL,31.0,30.1,3rd quarter,7:36.0,Damian Lillard,POR,False,3-pointer,27,53-58,'POR',trails
46,46,46,201501300ATL,24.0,3.7,3rd quarter,7:11.0,LaMarcus Aldridge,POR,True,2-pointer,0,55-58,'POR',trails
47,47,47,201501300ATL,25.3,3.4,3rd quarter,6:34.0,Damian Lillard,POR,True,2-pointer,1,57-58,'POR',trails
48,48,48,201501300ATL,1.1,5.2,3rd quarter,6:03.0,Steve Blake,POR,True,3-pointer,23,60-60,'POR',tied
49,49,49,201501300ATL,16.2,22.0,3rd quarter,5:32.0,LaMarcus Aldridge,POR,True,2-pointer,20,62-61,'POR',leads
50,50,50,201501300ATL,39.9,3.9,3rd quarter,5:08.0,Damian Lillard,POR,True,2-pointer,15,64-61,'POR',leads
51,51,51,201501300ATL,36.1,19.4,3rd quarter,4:30.0,LaMarcus Aldridge,POR,False,2-pointer,20,64-63,'POR',leads
52,52,52,201501300ATL,13.7,26.9,3rd quarter,4:00.0,Damian Lillard,POR,False,3-pointer,26,64-63,'POR',leads
53,53,53,201501300ATL,25.2,3.1,3rd quarter,3:27.0,Damian Lillard,POR,False,2-pointer,1,64-63,'POR',leads
54,54,54,201501300ATL,23.6,3.1,3rd quarter,3:25.0,Nicolas Batum,POR,True,2-pointer,0,66-63,'POR',leads
55,55,55,201501300ATL,15.9,10.8,3rd quarter,2:56.0,LaMarcus Aldridge,POR,True,2-pointer,11,68-63,'POR',leads
56,56,56,201501300ATL,1.1,5.8,3rd quarter,2:23.0,Wesley Matthews,POR,False,3-pointer,23,68-65,'POR',leads
57,57,57,201501300ATL,24.9,3.6,3rd quarter,2:06.0,Damian Lillard,POR,False,2-pointer,1,68-66,'POR',leads
58,58,58,201501300ATL,24.0,3.1,3rd quarter,2:05.0,Chris Kaman,POR,True,2-pointer,0,70-66,'POR',leads
59,59,59,201501300ATL,31.3,26.6,3rd quarter,1:16.0,Damian Lillard,POR,False,3-pointer,24,70-69,'POR',leads
60,60,60,201501300ATL,23.3,3.4,3rd quarter,1:01.0,Wesley Matthews,POR,True,2-pointer,0,72-69,'POR',leads
61,61,61,201501300ATL,22.2,3.4,3rd quarter,0:37.0,Steve Blake,POR,True,2-pointer,1,74-69,'POR',leads
62,62,62,201501300ATL,8.7,22.2,3rd quarter,0:05.0,Wesley Matthews,POR,False,3-pointer,24,74-69,'POR',leads
63,63,63,201501300ATL,24.1,5.5,4th quarter,11:24.0,Chris Kaman,POR,False,2-pointer,2,74-71,'POR',leads
64,64,64,201501300ATL,20.7,3.0,4th quarter,11:21.0,Chris Kaman,POR,False,2-pointer,3,74-71,'POR',leads
65,65,65,201501300ATL,34.2,15.1,4th quarter,10:58.0,Chris Kaman,POR,False,2-pointer,15,74-71,'POR',leads
66,66,66,201501300ATL,24.1,5.5,4th quarter,9:49.0,Will Barton,POR,False,2-pointer,2,76-76,'POR',tied
67,67,67,201501300ATL,15.1,21.7,4th quarter,9:35.0,LaMarcus Aldridge,POR,False,2-pointer,20,76-78,'POR',trails
68,68,68,201501300ATL,45.1,16.2,4th quarter,9:03.0,Dorell Wright,POR,True,3-pointer,24,79-81,'POR',trails
69,69,69,201501300ATL,13.5,21.1,4th quarter,8:35.0,Dorell Wright,POR,False,2-pointer,20,79-81,'POR',trails
70,70,70,201501300ATL,23.6,3.6,4th quarter,8:33.0,Will Barton,POR,True,2-pointer,0,81-81,'POR',tied
71,71,71,201501300ATL,23.6,22.4,4th quarter,7:24.0,LaMarcus Aldridge,POR,True,2-pointer,19,85-85,'POR',tied
72,72,72,201501300ATL,14.2,19.5,4th quarter,6:19.0,LaMarcus Aldridge,POR,False,2-pointer,19,85-87,'POR',trails
73,73,73,201501300ATL,25.7,3.1,4th quarter,6:16.0,Nicolas Batum,POR,False,2-pointer,1,85-87,'POR',trails
74,74,74,201501300ATL,42.4,15.6,4th quarter,5:47.0,Damian Lillard,POR,False,2-pointer,22,85-87,'POR',trails
75,75,75,201501300ATL,22.4,4.4,4th quarter,4:49.0,LaMarcus Aldridge,POR,True,2-pointer,2,88-89,'POR',trails
76,76,76,201501300ATL,21.6,28.0,4th quarter,4:12.0,Wesley Matthews,POR,True,3-pointer,25,91-92,'POR',trails
77,77,77,201501300ATL,29.6,6.6,4th quarter,3:45.0,Wesley Matthews,POR,False,2-pointer,6,91-94,'POR',trails
78,78,78,201501300ATL,24.0,28.7,4th quarter,3:23.0,Damian Lillard,POR,False,3-pointer,25,91-97,'POR',trails
79,79,79,201501300ATL,47.4,4.5,4th quarter,2:30.0,Damian Lillard,POR,False,3-pointer,23,93-97,'POR',trails
80,80,80,201501300ATL,10.7,11.9,4th quarter,2:03.0,LaMarcus Aldridge,POR,True,2-pointer,16,95-99,'POR',trails
81,81,81,201501300ATL,8.0,9.6,4th quarter,1:35.0,LaMarcus Aldridge,POR,False,2-pointer,17,95-99,'POR',trails
82,82,82,201501300ATL,41.7,3.7,4th quarter,1:21.0,Nicolas Batum,POR,True,2-pointer,17,97-101,'POR',trails
83,83,83,201501300ATL,15.0,26.3,4th quarter,0:24.0,Nicolas Batum,POR,False,3-pointer,24,99-103,'POR',trails
84,84,84,201501300ATL,47.1,3.3,4th quarter,0:12.0,Wesley Matthews,POR,False,3-pointer,23,99-103,'POR',trails
85,85,85,201501300ATL,22.2,29.6,4th quarter,0:08.0,LaMarcus Aldridge,POR,False,3-pointer,26,99-105,'POR',trails
86,86,86,201501300ATL,1.7,5.5,1st quarter,11:38.0,Jeff Teague,ATL,True,3-pointer,22,3-0,'POR',leads
87,87,87,201501300ATL,47.3,5.0,1st quarter,10:54.0,Thabo Sefolosha,ATL,False,3-pointer,23,3-2,'POR',leads
88,88,88,201501300ATL,21.9,27.7,1st quarter,10:26.0,Paul Millsap,ATL,True,3-pointer,24,6-5,'POR',leads
89,89,89,201501300ATL,26.4,3.0,1st quarter,9:59.0,Thabo Sefolosha,ATL,False,2-pointer,2,6-5,'POR',leads
90,90,90,201501300ATL,18.6,27.1,1st quarter,9:53.0,Kyle Korver,ATL,False,3-pointer,24,6-5,'POR',leads
91,91,91,201501300ATL,17.3,6.0,1st quarter,9:12.0,Paul Millsap,ATL,False,2-pointer,7,6-7,'POR',trails
92,92,92,201501300ATL,23.6,4.4,1st quarter,8:44.0,Al Horford,ATL,True,2-pointer,1,8-9,'POR',trails
93,93,93,201501300ATL,24.2,7.8,1st quarter,8:05.0,Al Horford,ATL,False,2-pointer,4,8-9,'POR',trails
94,94,94,201501300ATL,33.5,5.6,1st quarter,7:11.0,Al Horford,ATL,False,2-pointer,9,8-9,'POR',trails
95,95,95,201501300ATL,26.9,6.7,1st quarter,7:02.0,Al Horford,ATL,False,2-pointer,4,8-9,'POR',trails
96,96,96,201501300ATL,13.2,19.7,1st quarter,6:29.0,Jeff Teague,ATL,True,2-pointer,19,10-11,'POR',trails
97,97,97,201501300ATL,27.7,6.3,1st quarter,5:26.0,Paul Millsap,ATL,True,2-pointer,4,12-11,'POR',leads
98,98,98,201501300ATL,20.8,17.5,1st quarter,4:41.0,Dennis Schröder,ATL,False,2-pointer,14,12-14,'POR',trails
99,99,99,201501300ATL,25.2,11.5,1st quarter,4:20.0,Jeff Teague,ATL,False,2-pointer,8,12-16,'POR',trails
100,100,100,201501300ATL,23.3,3.0,1st quarter,4:20.0,Pero Antić,ATL,True,2-pointer,0,14-16,'POR',trails
101,101,101,201501300ATL,25.5,5.6,1st quarter,3:19.0,Paul Millsap,ATL,False,2-pointer,3,15-18,'POR',trails
102,102,102,201501300ATL,23.0,3.0,1st quarter,2:52.0,Dennis Schröder,ATL,False,2-pointer,1,16-18,'POR',trails
103,103,103,201501300ATL,26.1,3.4,1st quarter,2:31.0,Kent Bazemore,ATL,True,2-pointer,2,18-18,'POR',tied
104,104,104,201501300ATL,41.3,21.1,1st quarter,1:49.0,Pero Antić,ATL,True,3-pointer,25,21-21,'POR',tied
105,105,105,201501300ATL,36.9,8.3,1st quarter,1:27.0,Kyle Korver,ATL,True,2-pointer,13,23-21,'POR',leads
106,106,106,201501300ATL,25.5,3.0,1st quarter,0:13.0,Kent Bazemore,ATL,True,2-pointer,1,27-26,'POR',leads
107,107,107,201501300ATL,42.2,13.4,2nd quarter,11:03.0,Al Horford,ATL,True,2-pointer,20,29-32,'POR',trails
108,108,108,201501300ATL,26.4,3.0,2nd quarter,10:34.0,Jeff Teague,ATL,False,2-pointer,2,29-35,'POR',trails
109,109,109,201501300ATL,24.2,3.0,2nd quarter,10:32.0,Jeff Teague,ATL,True,2-pointer,0,31-35,'POR',trails
