,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,200601120LAL,24.0,5.0,1st quarter,11:38.0,Eric Snow,CLE,True,2-pointer,0,2-0,'LAL',leads
1,1,1,200601120LAL,23.8,14.1,1st quarter,10:12.0,Drew Gooden,CLE,True,2-pointer,9,6-4,'LAL',leads
2,2,2,200601120LAL,13.5,21.1,1st quarter,9:36.0,Zydrunas Ilgauskas,CLE,False,2-pointer,19,6-4,'LAL',leads
3,3,3,200601120LAL,13.3,23.6,1st quarter,9:12.0,LeBron James,CLE,True,2-pointer,21,8-6,'LAL',leads
4,4,4,200601120LAL,47.0,5.0,1st quarter,8:47.0,Damon Jones,CLE,False,3-pointer,23,8-6,'LAL',leads
5,5,5,200601120LAL,11.8,22.4,1st quarter,8:18.0,LeBron James,CLE,False,2-pointer,21,8-6,'LAL',leads
6,6,6,200601120LAL,20.9,10.4,1st quarter,7:50.0,Zydrunas Ilgauskas,CLE,False,2-pointer,6,8-8,'LAL',tied
7,7,7,200601120LAL,24.0,5.0,1st quarter,7:14.0,Drew Gooden,CLE,True,2-pointer,0,10-10,'LAL',tied
8,8,8,200601120LAL,7.2,12.9,1st quarter,6:39.0,LeBron James,CLE,False,2-pointer,19,10-10,'LAL',tied
9,9,9,200601120LAL,24.0,5.0,1st quarter,6:35.0,Drew Gooden,CLE,False,2-pointer,0,10-10,'LAL',tied
10,10,10,200601120LAL,14.3,22.8,1st quarter,6:02.0,Eric Snow,CLE,True,2-pointer,20,12-12,'LAL',tied
11,11,11,200601120LAL,24.0,5.0,1st quarter,5:36.0,LeBron James,CLE,False,2-pointer,0,12-12,'LAL',tied
12,12,12,200601120LAL,24.0,5.0,1st quarter,5:09.0,LeBron James,CLE,True,2-pointer,0,14-14,'LAL',tied
13,13,13,200601120LAL,24.0,5.0,1st quarter,4:48.0,LeBron James,CLE,True,2-pointer,0,16-16,'LAL',tied
14,14,14,200601120LAL,33.5,19.8,1st quarter,3:57.0,Drew Gooden,CLE,False,2-pointer,18,16-19,'LAL',trails
15,15,15,200601120LAL,24.6,30.2,1st quarter,3:29.0,LeBron James,CLE,False,3-pointer,25,16-21,'LAL',trails
16,16,16,200601120LAL,24.0,5.0,1st quarter,2:41.0,Drew Gooden,CLE,True,2-pointer,0,18-23,'LAL',trails
17,17,17,200601120LAL,24.0,5.0,1st quarter,2:02.0,LeBron James,CLE,True,2-pointer,0,20-23,'LAL',trails
18,18,18,200601120LAL,24.0,5.0,1st quarter,1:46.0,LeBron James,CLE,True,2-pointer,0,22-23,'LAL',trails
19,19,19,200601120LAL,7.2,9.9,1st quarter,0:40.9,LeBron James,CLE,False,2-pointer,18,22-25,'LAL',trails
20,20,20,200601120LAL,1.2,5.8,1st quarter,0:09.6,Donyell Marshall,CLE,True,3-pointer,23,25-25,'LAL',tied
21,21,21,200601120LAL,24.0,5.0,2nd quarter,11:26.0,Zydrunas Ilgauskas,CLE,True,2-pointer,0,27-28,'LAL',trails
22,22,22,200601120LAL,24.0,5.0,2nd quarter,10:59.0,Luke Jackson,CLE,True,2-pointer,0,30-30,'LAL',tied
23,23,23,200601120LAL,13.8,6.2,2nd quarter,10:16.0,Zydrunas Ilgauskas,CLE,True,2-pointer,10,32-32,'LAL',tied
24,24,24,200601120LAL,14.3,21.0,2nd quarter,9:28.0,Ira Newble,CLE,False,2-pointer,19,32-34,'LAL',trails
25,25,25,200601120LAL,24.0,5.0,2nd quarter,9:28.0,Donyell Marshall,CLE,False,2-pointer,0,32-34,'LAL',trails
26,26,26,200601120LAL,24.0,5.0,2nd quarter,8:51.0,Donyell Marshall,CLE,False,2-pointer,0,32-36,'LAL',trails
27,27,27,200601120LAL,24.3,13.9,2nd quarter,8:19.0,Zydrunas Ilgauskas,CLE,False,2-pointer,9,32-38,'LAL',trails
