,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201712170BRK,23.0,3.4,1st quarter,11:20.0,Darren Collison,IND,True,2-pointer,1,2-0,'IND',leads
1,1,1,201712170BRK,32.7,26.9,1st quarter,11:02.0,Victor Oladipo,IND,False,3-pointer,25,2-0,'IND',leads
2,2,2,201712170BRK,24.0,2.4,1st quarter,10:57.0,Thaddeus Young,IND,False,2-pointer,0,2-0,'IND',leads
3,3,3,201712170BRK,10.5,4.3,1st quarter,10:23.0,Thaddeus Young,IND,False,2-pointer,13,2-0,'IND',leads
4,4,4,201712170BRK,18.5,17.5,1st quarter,9:48.0,Bojan Bogdanović,IND,True,2-pointer,15,4-3,'IND',leads
5,5,5,201712170BRK,28.3,10.9,1st quarter,9:19.0,Victor Oladipo,IND,True,2-pointer,8,6-6,'IND',tied
6,6,6,201712170BRK,18.2,17.6,1st quarter,8:03.0,Victor Oladipo,IND,False,2-pointer,15,8-8,'IND',tied
7,7,7,201712170BRK,38.4,0.4,1st quarter,7:17.0,Bojan Bogdanović,IND,True,2-pointer,14,11-8,'IND',leads
8,8,8,201712170BRK,18.1,27.7,1st quarter,6:36.0,Darren Collison,IND,True,3-pointer,25,14-8,'IND',leads
9,9,9,201712170BRK,3.6,13.6,1st quarter,5:48.0,Myles Turner,IND,False,2-pointer,22,14-11,'IND',leads
10,10,10,201712170BRK,18.6,21.0,1st quarter,5:17.0,Victor Oladipo,IND,False,2-pointer,18,14-13,'IND',leads
11,11,11,201712170BRK,36.3,26.7,1st quarter,4:26.0,Victor Oladipo,IND,True,3-pointer,26,17-19,'IND',trails
12,12,12,201712170BRK,12.4,26.1,1st quarter,2:44.0,Lance Stephenson,IND,True,3-pointer,25,22-21,'IND',leads
13,13,13,201712170BRK,41.7,3.1,1st quarter,2:06.0,Domantas Sabonis,IND,True,2-pointer,17,24-23,'IND',leads
14,14,14,201712170BRK,28.6,24.4,1st quarter,1:42.0,Lance Stephenson,IND,True,2-pointer,21,26-26,'IND',tied
15,15,15,201712170BRK,24.7,15.5,1st quarter,1:04.0,Domantas Sabonis,IND,True,2-pointer,12,28-26,'IND',leads
16,16,16,201712170BRK,19.6,3.8,1st quarter,0:14.0,Domantas Sabonis,IND,False,2-pointer,4,28-29,'IND',trails
17,17,17,201712170BRK,12.3,3.5,2nd quarter,11:46.0,Cory Joseph,IND,False,2-pointer,11,28-29,'IND',trails
18,18,18,201712170BRK,14.8,1.3,2nd quarter,11:33.0,Alex Poythress,IND,False,2-pointer,9,28-29,'IND',trails
19,19,19,201712170BRK,21.6,22.3,2nd quarter,11:09.0,Domantas Sabonis,IND,False,2-pointer,19,28-29,'IND',trails
20,20,20,201712170BRK,21.0,30.1,2nd quarter,10:34.0,Bojan Bogdanović,IND,True,3-pointer,27,31-29,'IND',leads
21,21,21,201712170BRK,21.1,28.8,2nd quarter,10:05.0,Cory Joseph,IND,True,3-pointer,25,34-29,'IND',leads
22,22,22,201712170BRK,25.1,14.9,2nd quarter,9:12.0,Bojan Bogdanović,IND,False,2-pointer,11,34-29,'IND',leads
23,23,23,201712170BRK,28.9,8.2,2nd quarter,7:59.0,Bojan Bogdanović,IND,True,2-pointer,7,38-34,'IND',leads
24,24,24,201712170BRK,21.4,4.4,2nd quarter,7:16.0,Domantas Sabonis,IND,True,2-pointer,2,40-34,'IND',leads
25,25,25,201712170BRK,31.2,23.6,2nd quarter,6:59.0,Cory Joseph,IND,True,2-pointer,21,42-34,'IND',leads
26,26,26,201712170BRK,26.2,3.5,2nd quarter,5:44.0,Thaddeus Young,IND,True,2-pointer,2,45-37,'IND',leads
27,27,27,201712170BRK,25.4,9.8,2nd quarter,4:42.0,Domantas Sabonis,IND,True,2-pointer,6,47-37,'IND',leads
28,28,28,201712170BRK,24.0,2.4,2nd quarter,4:02.0,Domantas Sabonis,IND,False,2-pointer,0,47-37,'IND',leads
29,29,29,201712170BRK,24.0,2.4,2nd quarter,4:02.0,Domantas Sabonis,IND,False,2-pointer,0,47-37,'IND',leads
30,30,30,201712170BRK,14.2,25.9,2nd quarter,3:38.0,Thaddeus Young,IND,False,3-pointer,24,47-37,'IND',leads
31,31,31,201712170BRK,27.3,5.0,2nd quarter,3:03.0,Myles Turner,IND,True,2-pointer,3,49-40,'IND',leads
32,32,32,201712170BRK,8.6,9.3,2nd quarter,2:46.0,Cory Joseph,IND,True,2-pointer,16,51-42,'IND',leads
33,33,33,201712170BRK,24.8,3.9,2nd quarter,2:07.0,Victor Oladipo,IND,True,2-pointer,1,53-45,'IND',leads
34,34,34,201712170BRK,28.0,18.1,2nd quarter,1:39.0,Victor Oladipo,IND,False,2-pointer,15,53-45,'IND',leads
35,35,35,201712170BRK,40.1,23.6,2nd quarter,1:18.0,Victor Oladipo,IND,True,3-pointer,26,56-45,'IND',leads
36,36,36,201712170BRK,20.3,5.0,2nd quarter,0:28.0,Victor Oladipo,IND,True,2-pointer,4,58-45,'IND',leads
37,37,37,201712170BRK,17.0,3.9,2nd quarter,0:00.0,Darren Collison,IND,False,2-pointer,7,59-48,'IND',leads
38,38,38,201712170BRK,23.1,20.3,3rd quarter,10:44.0,Myles Turner,IND,True,2-pointer,17,61-50,'IND',leads
39,39,39,201712170BRK,30.3,19.8,3rd quarter,10:13.0,Myles Turner,IND,True,2-pointer,17,63-50,'IND',leads
40,40,40,201712170BRK,31.6,26.8,3rd quarter,9:44.0,Victor Oladipo,IND,False,3-pointer,24,63-52,'IND',leads
41,41,41,201712170BRK,24.6,22.0,3rd quarter,9:14.0,Myles Turner,IND,False,2-pointer,19,63-54,'IND',leads
42,42,42,201712170BRK,13.7,20.4,3rd quarter,9:02.0,Darren Collison,IND,False,2-pointer,20,63-54,'IND',leads
43,43,43,201712170BRK,21.6,5.7,3rd quarter,8:13.0,Thaddeus Young,IND,True,2-pointer,3,65-55,'IND',leads
44,44,44,201712170BRK,0.5,10.4,3rd quarter,7:30.0,Bojan Bogdanović,IND,False,3-pointer,24,65-57,'IND',leads
45,45,45,201712170BRK,14.6,27.6,3rd quarter,6:32.0,Victor Oladipo,IND,True,3-pointer,26,69-59,'IND',leads
46,46,46,201712170BRK,46.5,8.0,3rd quarter,5:52.0,Thaddeus Young,IND,False,3-pointer,23,69-61,'IND',leads
47,47,47,201712170BRK,35.9,27.6,3rd quarter,5:22.0,Bojan Bogdanović,IND,False,3-pointer,27,69-61,'IND',leads
48,48,48,201712170BRK,33.7,20.6,3rd quarter,3:57.0,Darren Collison,IND,True,2-pointer,20,71-63,'IND',leads
49,49,49,201712170BRK,15.2,22.3,3rd quarter,3:24.0,Darren Collison,IND,True,2-pointer,21,73-63,'IND',leads
50,50,50,201712170BRK,33.5,20.8,3rd quarter,2:45.0,Myles Turner,IND,False,2-pointer,20,73-63,'IND',leads
51,51,51,201712170BRK,23.2,4.5,3rd quarter,1:32.0,Myles Turner,IND,True,2-pointer,1,78-66,'IND',leads
52,52,52,201712170BRK,1.5,4.0,3rd quarter,1:02.0,Cory Joseph,IND,False,3-pointer,22,78-68,'IND',leads
53,53,53,201712170BRK,22.6,15.8,3rd quarter,0:48.0,Darren Collison,IND,False,2-pointer,12,78-68,'IND',leads
54,54,54,201712170BRK,24.2,23.9,3rd quarter,0:00.0,Darren Collison,IND,True,2-pointer,20,80-72,'IND',leads
55,55,55,201712170BRK,1.2,4.8,4th quarter,11:31.0,Bojan Bogdanović,IND,False,3-pointer,22,80-75,'IND',leads
56,56,56,201712170BRK,22.4,7.2,4th quarter,11:03.0,Domantas Sabonis,IND,False,2-pointer,4,80-75,'IND',leads
57,57,57,201712170BRK,24.0,2.4,4th quarter,11:00.0,Domantas Sabonis,IND,True,2-pointer,0,82-75,'IND',leads
58,58,58,201712170BRK,27.2,5.2,4th quarter,10:21.0,Domantas Sabonis,IND,False,2-pointer,3,82-75,'IND',leads
59,59,59,201712170BRK,19.4,11.5,4th quarter,9:36.0,Cory Joseph,IND,True,2-pointer,9,84-75,'IND',leads
60,60,60,201712170BRK,26.0,4.6,4th quarter,9:09.0,Domantas Sabonis,IND,True,2-pointer,2,86-75,'IND',leads
61,61,61,201712170BRK,25.9,5.0,4th quarter,8:46.0,Victor Oladipo,IND,True,2-pointer,2,88-75,'IND',leads
62,62,62,201712170BRK,24.4,4.6,4th quarter,8:16.0,Victor Oladipo,IND,True,2-pointer,1,90-78,'IND',leads
63,63,63,201712170BRK,28.3,14.8,4th quarter,7:56.0,Lance Stephenson,IND,True,2-pointer,12,92-78,'IND',leads
64,64,64,201712170BRK,26.7,4.5,4th quarter,7:21.0,Lance Stephenson,IND,False,2-pointer,3,92-80,'IND',leads
65,65,65,201712170BRK,25.6,3.4,4th quarter,7:08.0,Domantas Sabonis,IND,True,2-pointer,1,94-80,'IND',leads
66,66,66,201712170BRK,28.8,4.5,4th quarter,6:38.0,Lance Stephenson,IND,False,2-pointer,5,94-80,'IND',leads
67,67,67,201712170BRK,23.8,4.5,4th quarter,4:47.0,Myles Turner,IND,True,2-pointer,1,96-86,'IND',leads
68,68,68,201712170BRK,35.3,2.5,4th quarter,3:59.0,Cory Joseph,IND,True,2-pointer,11,98-89,'IND',leads
69,69,69,201712170BRK,30.4,25.5,4th quarter,3:37.0,Darren Collison,IND,False,2-pointer,23,99-89,'IND',leads
70,70,70,201712170BRK,13.6,22.7,4th quarter,2:55.0,Darren Collison,IND,True,2-pointer,22,102-89,'IND',leads
71,71,71,201712170BRK,26.9,5.3,4th quarter,2:21.0,Myles Turner,IND,True,2-pointer,3,104-89,'IND',leads
72,72,72,201712170BRK,23.3,4.6,4th quarter,1:53.0,Myles Turner,IND,True,2-pointer,1,106-90,'IND',leads
73,73,73,201712170BRK,36.4,24.8,4th quarter,1:31.0,Myles Turner,IND,False,3-pointer,25,106-93,'IND',leads
74,74,74,201712170BRK,24.9,31.5,4th quarter,0:17.0,Victor Oladipo,IND,True,3-pointer,28,109-97,'IND',leads
75,75,75,201712170BRK,1.9,6.8,1st quarter,11:46.0,DeMarre Carroll,BRK,False,3-pointer,22,0-0,'IND',tied
76,76,76,201712170BRK,46.5,7.3,1st quarter,10:42.0,Spencer Dinwiddie,BRK,False,3-pointer,22,0-2,'IND',trails
77,77,77,201712170BRK,22.0,4.8,1st quarter,10:35.0,Rondae Hollis-Jefferson,BRK,False,2-pointer,2,0-2,'IND',trails
78,78,78,201712170BRK,22.9,3.7,1st quarter,10:04.0,Tyler Zeller,BRK,True,2-pointer,1,2-2,'IND',tied
