,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,200303170IND,11.7,17.0,1st quarter,11:36.0,Rasheed Wallace,POR,True,2-pointer,17,3-0,'POR',leads
1,1,1,200303170IND,28.7,9.9,1st quarter,11:00.0,Rasheed Wallace,POR,False,2-pointer,7,3-2,'POR',leads
2,2,2,200303170IND,11.2,5.3,1st quarter,10:24.0,Rasheed Wallace,POR,False,2-pointer,13,3-5,'POR',trails
3,3,3,200303170IND,43.7,9.5,1st quarter,9:43.0,Damon Stoudamire,POR,False,2-pointer,20,3-5,'POR',trails
4,4,4,200303170IND,25.1,5.0,1st quarter,9:41.0,Rasheed Wallace,POR,False,2-pointer,1,3-5,'POR',trails
5,5,5,200303170IND,22.9,6.3,1st quarter,9:38.0,Arvydas Sabonis,POR,False,2-pointer,2,3-5,'POR',trails
6,6,6,200303170IND,27.1,5.3,1st quarter,9:29.0,Ruben Patterson,POR,True,2-pointer,3,5-5,'POR',tied
7,7,7,200303170IND,22.4,5.8,1st quarter,8:49.0,Ruben Patterson,POR,True,2-pointer,2,7-5,'POR',leads
8,8,8,200303170IND,23.8,10.1,1st quarter,8:12.0,Rasheed Wallace,POR,True,2-pointer,5,9-5,'POR',leads
9,9,9,200303170IND,24.1,6.7,1st quarter,7:40.0,Ruben Patterson,POR,True,2-pointer,2,11-5,'POR',leads
10,10,10,200303170IND,26.8,6.3,1st quarter,7:13.0,Ruben Patterson,POR,True,2-pointer,3,13-5,'POR',leads
11,11,11,200303170IND,9.9,5.0,1st quarter,5:58.0,Derek Anderson,POR,False,2-pointer,14,13-7,'POR',leads
12,12,12,200303170IND,24.5,12.2,1st quarter,5:48.0,Ruben Patterson,POR,True,2-pointer,7,15-7,'POR',leads
13,13,13,200303170IND,0.0,4.9,1st quarter,5:26.0,Rasheed Wallace,POR,False,3-pointer,24,15-7,'POR',leads
14,14,14,200303170IND,21.2,5.2,1st quarter,5:07.0,Arvydas Sabonis,POR,True,2-pointer,3,17-7,'POR',leads
15,15,15,200303170IND,25.0,9.6,1st quarter,2:48.0,Zach Randolph,POR,False,2-pointer,5,19-9,'POR',leads
16,16,16,200303170IND,38.9,9.9,1st quarter,1:39.0,Bonzi Wells,POR,False,2-pointer,16,21-11,'POR',leads
17,17,17,200303170IND,21.7,6.5,1st quarter,1:02.0,Bonzi Wells,POR,False,2-pointer,3,21-11,'POR',leads
18,18,18,200303170IND,17.4,5.0,1st quarter,0:31.4,Jeff McInnis,POR,False,2-pointer,7,21-13,'POR',leads
