,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,200802240CLE,24.6,7.0,1st quarter,10:50.0,Mike Conley,MEM,True,2-pointer,2,2-3,'CLE',trails
1,1,1,200802240CLE,24.3,6.2,1st quarter,10:31.0,Rudy Gay,MEM,True,2-pointer,1,4-3,'CLE',leads
2,2,2,200802240CLE,32.7,9.6,1st quarter,9:55.0,Juan Carlos,MEM,True,2-pointer,10,6-5,'CLE',leads
3,3,3,200802240CLE,29.9,11.9,1st quarter,9:19.0,Juan Carlos,MEM,False,2-pointer,9,6-8,'CLE',trails
4,4,4,200802240CLE,5.3,11.4,1st quarter,8:51.0,Rudy Gay,MEM,False,2-pointer,20,6-8,'CLE',trails
5,5,5,200802240CLE,1.2,11.4,1st quarter,8:24.0,Juan Carlos,MEM,False,3-pointer,24,6-8,'CLE',trails
6,6,6,200802240CLE,43.4,13.2,1st quarter,7:40.0,Hakim Warrick,MEM,False,2-pointer,21,6-13,'CLE',trails
7,7,7,200802240CLE,21.9,17.5,1st quarter,7:14.0,Kwame Brown,MEM,False,2-pointer,13,6-13,'CLE',trails
8,8,8,200802240CLE,17.8,12.1,1st quarter,6:51.0,Rudy Gay,MEM,True,2-pointer,9,8-13,'CLE',trails
9,9,9,200802240CLE,0.8,6.7,1st quarter,5:39.0,Juan Carlos,MEM,False,3-pointer,23,8-16,'CLE',trails
10,10,10,200802240CLE,18.9,15.0,1st quarter,5:10.0,Kwame Brown,MEM,False,2-pointer,11,8-18,'CLE',trails
11,11,11,200802240CLE,24.3,5.2,1st quarter,4:45.0,Hakim Warrick,MEM,False,2-pointer,0,8-18,'CLE',trails
12,12,12,200802240CLE,3.3,19.5,1st quarter,3:58.0,Rudy Gay,MEM,False,3-pointer,25,8-20,'CLE',trails
13,13,13,200802240CLE,26.1,7.2,1st quarter,3:34.0,Mike Conley,MEM,False,2-pointer,3,8-20,'CLE',trails
14,14,14,200802240CLE,26.6,5.0,1st quarter,2:57.0,Darko Miličić,MEM,True,2-pointer,3,10-22,'CLE',trails
15,15,15,200802240CLE,10.9,18.3,1st quarter,1:50.0,Juan Carlos,MEM,False,2-pointer,19,11-24,'CLE',trails
