,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
0,0,0,201710200BRK,23.8,13.9,1st quarter,11:30.0,Evan Fournier,ORL,True,2-pointer,10,2-0,'ORL',leads
1,1,1,201710200BRK,24.7,3.6,1st quarter,10:34.0,Elfrid Payton,ORL,True,2-pointer,0,4-2,'ORL',leads
2,2,2,201710200BRK,10.7,18.5,1st quarter,10:17.0,Nikola Vučević,ORL,False,2-pointer,20,4-2,'ORL',leads
3,3,3,201710200BRK,16.7,6.2,1st quarter,9:52.0,Elfrid Payton,ORL,False,2-pointer,7,4-4,'ORL',tied
4,4,4,201710200BRK,4.8,9.1,1st quarter,9:34.0,Evan Fournier,ORL,True,2-pointer,20,6-4,'ORL',leads
5,5,5,201710200BRK,20.9,24.5,1st quarter,9:15.0,Nikola Vučević,ORL,True,2-pointer,21,8-6,'ORL',leads
6,6,6,201710200BRK,1.2,4.1,1st quarter,8:31.0,Terrence Ross,ORL,True,3-pointer,22,11-6,'ORL',leads
7,7,7,201710200BRK,38.5,26.1,1st quarter,8:03.0,Terrence Ross,ORL,False,3-pointer,27,11-9,'ORL',leads
8,8,8,201710200BRK,9.7,19.4,1st quarter,7:37.0,Nikola Vučević,ORL,True,2-pointer,21,13-12,'ORL',leads
9,9,9,201710200BRK,46.3,6.2,1st quarter,7:04.0,Nikola Vučević,ORL,True,3-pointer,22,16-12,'ORL',leads
10,10,10,201710200BRK,23.2,3.6,1st quarter,6:47.0,Mario Hezonja,ORL,False,2-pointer,1,16-12,'ORL',leads
11,11,11,201710200BRK,27.5,16.0,1st quarter,6:41.0,Evan Fournier,ORL,True,2-pointer,13,18-12,'ORL',leads
12,12,12,201710200BRK,14.4,25.5,1st quarter,6:02.0,Nikola Vučević,ORL,True,3-pointer,24,21-15,'ORL',leads
13,13,13,201710200BRK,10.0,19.4,1st quarter,4:55.0,Evan Fournier,ORL,False,2-pointer,21,23-15,'ORL',leads
14,14,14,201710200BRK,17.8,11.4,1st quarter,4:24.0,Evan Fournier,ORL,False,2-pointer,10,23-17,'ORL',leads
15,15,15,201710200BRK,22.7,4.5,1st quarter,4:21.0,Evan Fournier,ORL,False,2-pointer,1,23-17,'ORL',leads
16,16,16,201710200BRK,26.3,27.8,1st quarter,3:31.0,Evan Fournier,ORL,False,3-pointer,24,23-17,'ORL',leads
17,17,17,201710200BRK,32.7,5.6,1st quarter,3:03.0,Jonathon Simmons,ORL,False,2-pointer,9,23-19,'ORL',leads
18,18,18,201710200BRK,26.2,3.8,1st quarter,2:14.0,Evan Fournier,ORL,False,2-pointer,2,23-21,'ORL',leads
19,19,19,201710200BRK,24.0,2.4,1st quarter,2:10.0,Mario Hezonja,ORL,False,2-pointer,0,23-21,'ORL',leads
20,20,20,201710200BRK,40.8,21.7,1st quarter,2:00.0,Mario Hezonja,ORL,False,3-pointer,25,23-21,'ORL',leads
21,21,21,201710200BRK,14.3,21.3,1st quarter,1:21.0,Mario Hezonja,ORL,False,2-pointer,20,23-23,'ORL',tied
22,22,22,201710200BRK,33.3,15.7,1st quarter,0:51.0,Jonathon Simmons,ORL,True,2-pointer,15,25-26,'ORL',trails
23,23,23,201710200BRK,9.3,22.4,1st quarter,0:28.0,Jonathon Simmons,ORL,False,3-pointer,24,25-29,'ORL',trails
24,24,24,201710200BRK,16.7,4.5,2nd quarter,11:43.0,D.J. Augustin,ORL,True,2-pointer,7,29-29,'ORL',tied
25,25,25,201710200BRK,34.4,11.8,2nd quarter,11:01.0,Jonathon Simmons,ORL,False,2-pointer,13,29-31,'ORL',trails
26,26,26,201710200BRK,17.0,17.3,2nd quarter,10:11.0,D.J. Augustin,ORL,False,2-pointer,15,29-33,'ORL',trails
27,27,27,201710200BRK,26.4,28.3,2nd quarter,9:36.0,Marreese Speights,ORL,True,3-pointer,25,32-33,'ORL',trails
28,28,28,201710200BRK,37.7,3.3,2nd quarter,8:50.0,Bismack Biyombo,ORL,False,2-pointer,13,32-35,'ORL',trails
29,29,29,201710200BRK,12.9,5.9,2nd quarter,8:10.0,Marreese Speights,ORL,False,2-pointer,11,32-37,'ORL',trails
30,30,30,201710200BRK,16.1,26.9,2nd quarter,6:59.0,D.J. Augustin,ORL,True,3-pointer,25,37-41,'ORL',trails
31,31,31,201710200BRK,34.4,26.0,2nd quarter,6:31.0,D.J. Augustin,ORL,False,3-pointer,25,37-42,'ORL',trails
32,32,32,201710200BRK,14.7,26.1,2nd quarter,6:13.0,Nikola Vučević,ORL,True,3-pointer,24,40-43,'ORL',trails
33,33,33,201710200BRK,1.8,4.3,2nd quarter,5:50.0,Arron Afflalo,ORL,False,3-pointer,22,40-43,'ORL',trails
34,34,34,201710200BRK,31.7,6.1,2nd quarter,5:10.0,Nikola Vučević,ORL,False,2-pointer,8,40-43,'ORL',trails
35,35,35,201710200BRK,24.1,10.3,2nd quarter,4:52.0,Elfrid Payton,ORL,False,2-pointer,7,40-45,'ORL',trails
36,36,36,201710200BRK,24.0,2.4,2nd quarter,4:46.0,Nikola Vučević,ORL,True,2-pointer,0,42-45,'ORL',trails
37,37,37,201710200BRK,1.3,3.6,2nd quarter,3:53.0,Evan Fournier,ORL,True,3-pointer,22,45-47,'ORL',trails
38,38,38,201710200BRK,15.3,9.2,2nd quarter,3:21.0,Arron Afflalo,ORL,False,2-pointer,10,45-49,'ORL',trails
39,39,39,201710200BRK,1.9,13.0,2nd quarter,3:06.0,Terrence Ross,ORL,False,3-pointer,24,45-49,'ORL',trails
40,40,40,201710200BRK,20.5,11.3,2nd quarter,2:49.0,Nikola Vučević,ORL,True,2-pointer,9,47-51,'ORL',trails
41,41,41,201710200BRK,30.7,27.6,2nd quarter,2:21.0,Nikola Vučević,ORL,True,3-pointer,25,50-51,'ORL',trails
